Users of this data file should acknowledge the National Park Service.
NOTE: There are two parts to this file. Part I contains information on the sites selected.
Part II contains the actual data and begins on line 74.

Part I - Site Information
ABBR,AIRS_SITE_CODE,TIME_ZONE,LONG_DEC,LAT_DEC,ELEV_mMSL,SITE_NAME
10/20/2011 5:00:00 AM,28,-1.6,11,4.6,0,23,-999,-999,-999,-999,44,-999,17.9,0,0,19,-999,19.9,-999,0,-999,-999,11.4,0,1,0.69,-999,12.6,-999,0,36,-999,12.4,0,1,15,-999,-999,0,-999,8,-999,-999,0,-999,19,-999,3.2,-999,3,,,,,,31,-999,-6.2,0,0,40,-999,24.5,0,-999,-999,-999,2.5,0,0,,,,,,-999,-999,17.5,0,1,6,-999,-999,-999,-999,4,-999,5,0,0,43,-999,8.1,0,3,49,-999,12.3,0,0,17,-999,6,0,0,23,-999,-5.4,0,1,18,-999,0.1,0,-999,17,-999,1.9,0,0,19,-999,-999,-999,-999,24,-999,-2.6,0,0,-999,-999,12.9,0,-999,-999,-999,12.6,0.1,0,-999,-999,7.5,-999,-999,57,-999,15.4,0,2,54,-999,19.7,0,2,40,-999,17.9,0,2,-999,-999,-999,-999,-999,24,-999,3.6,0,1,-999,-999,5.1,-999,-999,,,,,,13,-999,5.5,0,1,27,-999,-0.5,0,0,43,-999,9.6,0,2,47,-999,21.6,0,2,34,-999,-999,-999,-999,2,-999,8,0,1,-999,-999,-999,-999,-999,38,-999,8.4,0,0,2,-999,6.6,0,0,24,-999,2.7,0,0,49,-999,5.6,0,4,14,-999,7.8,0,0,40,-999,21.1,-999,0,-999,-999,-999,-999,-999,26,11,14.1,0,0,35,-999,10.7,0,1,24,-999,2.7,0,0,28,5.6,-1,0,1,25,-999,1.9,0,9,20,-999,-3.8,-999,0,28,-999,2.4,0,0,-999,2,-1.5,-999,-999,-999,-999,-5,-999,-999,38,-999,0,0,1,,,,,,-999,-999,-999,-999,-999,36,-999,11.7,-999,0,-999,1,7,-999,-999,34,-999,11.7,0,0,
10/20/2011 6:00:00 AM,28,-0.8,11.1,1.5,2,20,-999,-999,-999,-999,45,-999,19,0,0,18,-999,19.9,-999,4,-999,-999,11,0,15,0.65,-999,12.6,-999,26.973,35,-999,12.2,0,9,13,-999,-999,0,-999,7,-999,-999,0,-999,19,-999,3.2,-999,5,,,,,,33,-999,-5.2,0,0,40,-999,24.6,0,-999,-999,-999,2.4,0,6,,,,,,-999,-999,17.6,0,14,0,-999,-999,-999,-999,5,-999,5.1,0,0,43,-999,9.4,0,83,48,-999,12.1,0,4,17,-999,6,0,1,20,-999,-5.5,0,2,18,-999,0,0,-999,17,-999,2.1,0,1,18,-999,-999,-999,-999,22,-999,-3.4,0,0,-999,-999,13,0,-999,-999,-999,12.9,0,41,-999,-999,7.1,-999,-999,57,-999,16.1,0,77,54,-999,19.8,0,114,37,-999,17.4,0,94,-999,-999,-999,-999,-999,24,-999,3.4,0,14,-999,-999,4.9,-999,-999,,,,,,13,-999,5.9,0,10,28,-999,0,0,22,42,-999,9.1,0,8,46,-999,21.1,0,100,33,-999,-999,-999,-999,2,-999,7.9,0,2,-999,-999,-999,-999,-999,34,-999,6.9,0,21,1,-999,6.2,0,11,23,-999,2.1,0,7,52,-999,6,0,14,15,-999,7.9,0,9,35,-999,17.7,-999,6.973,-999,-999,-999,-999,-999,27,10,13.8,0,11,35,-999,10.7,0,9,23,-999,2.5,0,8,29,5.9,-0.6,0,16,24,-999,1.5,0,11,21,-999,-3.7,-999,24,29,-999,3.5,0,25,-999,5,-2.3,-999,-999,-999,-999,-6,-999,-999,36,-999,0.2,0,6,,,,,,-999,-999,-999,-999,-999,37,-999,11.7,-999,13,-999,2,7,-999,-999,33,-999,10.8,0,4,
10/20/2011 7:00:00 AM,28,-0.3,11.3,0.5,11,19,-999,-999,-999,-999,44,-999,18.5,0,89,19,-999,19.9,-999,28,-999,-999,10.7,0,170,1.19,-999,15.1,-999,176.439,38,-999,15.2,0,176,12,-999,-999,0,-999,7,-999,-999,0,-999,16,-999,3.3,-999,61,,,,,,34,-999,-5.5,0,0,36,-999,24.9,0,-999,-999,-999,3,0,105,,,,,,-999,-999,19.2,0,182,8,-999,-999,-999,-999,4,-999,5.4,0,4,44,-999,12.5,0,283,48,-999,12.2,0,120,16,-999,6.2,0,10,18,-999,-5.5,0,19,17,-999,0,0,-999,16,-999,2.2,0,17,16,-999,-999,-999,-999,21,-999,-2.7,0,114,-999,-999,15.1,0,-999,-999,-999,14.5,0,240,-999,-999,7,-999,-999,60,-999,20.8,0,305,55,-999,22.3,0,326,38,-999,20.8,0,318,-999,-999,-999,-999,-999,24,-999,5.1,0,67,11,-999,5.4,-999,-999,,,,,,13,-999,6.4,0,33,28,-999,1.5,0,211,41,-999,10.6,0,145,48,-999,22.3,0,328,35,-999,-999,-999,-999,2,-999,8.4,0,42,-999,-999,-999,-999,-999,34,-999,8.2,0,201,5,-999,7.6,0,91,23,-999,2.8,0,156,50,-999,8,0,228,12,-999,8.2,0,50,42,-999,22.2,-999,209.2,-999,-999,-999,-999,-999,25,16,13.9,0,43,32,-999,11.9,0,19,19,-999,2.9,0,58,29,5.7,0.5,0,150,25,-999,1.3,0,39,22,-999,-0.4,-999,221,28,-999,7.1,0,155,-999,3,-1.4,-999,-999,-999,-999,-4,-999,-999,36,-999,1,0,83,,,,,,-999,-999,-999,-999,-999,37,-999,12.5,-999,230,-999,1,8,-999,-999,32,-999,11.6,0,115,
10/20/2011 8:00:00 AM,28,-0.7,11.5,0,36,21,-999,-999,-999,-999,44,-999,20.8,0,304,19,-999,20.9,-999,91,-999,-999,11.9,0,362,2.41,-999,16.6,-999,371.344,48,-999,21.6,0,429,15,-999,-999,0,-999,10,-999,-999,0,-999,24,-999,4.9,-999,149,,,,,,34,-999,-4.5,0,14,36,-999,26,0,-999,-999,-999,7.3,0,326,,,,,,-999,-999,21.6,0,376,41,-999,-999,-999,-999,5,-999,5.9,0,21,47,-999,13.3,0,475,48,-999,13.1,0,320,21,-999,6.1,0,34,19,-999,-4.9,0,61,16,-999,0.2,0,-999,15,-999,2.1,0,46,15,-999,-999,-999,-999,25,-999,1.1,0,266,-999,-999,16.9,0,-999,-999,-999,16.4,0,456,-999,-999,7,-999,-999,62,-999,22.7,0,501,59,-999,24.4,0,516,45,-999,25.1,0,506,-999,-999,-999,-999,-999,21,-999,9.9,0,307,14,-999,5.9,-999,-999,,,,,,-999,-999,8.2,0,97,30,-999,4.8,0,403,42,-999,12.8,0,408,46,-999,24.2,0,524,34,-999,-999,-999,-999,4,-999,10.5,0,189,-999,-999,-999,-999,-999,36,-999,11.3,0,404,16,-999,13.7,0,385,24,-999,4.7,0,369,50,-999,8.7,0,415,16,-999,8.9,0,133,42,-999,24.3,-999,460.24,-999,-999,-999,-999,-999,31,12,17.4,0,324,32,-999,14.1,0,89,17,-999,3.3,0,216,31,7.2,3.8,0,326,24,-999,1.8,0,94,31,-999,4.5,-999,457,32,-999,-999,-999,-999,-999,4,2.6,-999,-999,-999,-999,0,-999,-999,33,-999,2.1,0,232,,,,,,-999,-999,-999,-999,-999,38,-999,14.3,-999,434,-999,0,10,-999,-999,32,-999,13.9,0,304,
10/20/2011 9:00:00 AM,27,-1.7,11.9,0,71,26,-999,-999,-999,-999,44,-999,21.9,0,515,20,-999,21.9,-999,396,-999,-999,13.5,0,526,27.27,-999,21.7,-999,559.414,47,-999,23,0,624,17,-999,-999,0,-999,13,-999,-999,0,-999,33,-999,6.1,-999,394,,,,,,33,-999,-3,0,44,33,-999,25.9,0,-999,22,-999,12,0,488,,,,,,-999,-999,22.6,0,325,43,-999,-999,-999,-999,6,-999,6.7,0,42,47,-999,13.6,0,631,47,-999,14.4,0,495,14,-999,6.5,0,63,19,-999,-4.4,0,93,16,-999,0.3,0,-999,15,-999,2.3,0,48,15,-999,-999,-999,-999,28,-999,3,0,384,-999,-999,18.3,0,-999,-999,-999,18,0,649,-999,-999,7,-999,-999,63,-999,24.1,0,658,-999,-999,26.4,0,664,54,-999,28.3,0,655,-999,-999,-999,-999,-999,31,-999,13.2,0,496,15,-999,7.3,-999,-999,,,,,,-999,-999,11,0,162,34,-999,7.6,0,559,42,-999,14.1,0,591,46,-999,24.1,0,679,33,-999,-999,-999,-999,17,-999,12.5,0,236,-999,-999,-999,-999,-999,44,-999,14.8,0,577,29,-999,19,0,538,28,-999,7.9,0,536,50,-999,9.5,0,570,15,-999,10.2,0,290,47,-999,26.5,-999,662.466,-999,-999,-999,-999,-999,48,19,20.8,0,500,40,-999,15.9,0,593,17,-999,3.7,0,265,30,9.9,6.3,0,431,24,-999,2.1,0,137,38,-999,7.9,-999,668,35,-999,-999,-999,-999,-999,2,5.9,-999,-999,-999,-999,5,-999,-999,37,-999,3.8,0,379,,,,,,-999,-999,-999,-999,-999,40,-999,16.4,-999,594,-999,0,15,-999,-999,34,-999,16.8,0,480,
10/20/2011 10:00:00 AM,26,0.1,12.2,0.3,62,28,-999,-999,-999,-999,45,-999,22.7,0,687,31,-999,21.9,-999,501,-999,-999,14,0,646,32.15,-999,23.1,-999,682.703,47,-999,23.9,0,761,19,-999,-999,0,-999,17,-999,-999,0,-999,34,-999,7.6,-999,478,,,,,,34,-999,-1.4,0,80,40,-999,27.9,0,-999,31,-999,14.5,0,603,,,,,,-999,-999,23.7,0,489,42,-999,-999,-999,-999,10,-999,7.7,0,38,43,-999,14,0,730,46,-999,14.5,0,627,14,-999,6.8,0,57,21,-999,-4.1,0,107,16,-999,0.5,0,-999,-999,-999,3,0,137,14,-999,-999,-999,-999,33,-999,5.5,0,539,-999,-999,19.4,0,-999,-999,-999,18.5,0,624,-999,-999,7.1,-999,-999,64,-999,24.9,0,761,61,-999,27.2,0,754,61,-999,30.8,0,751,-999,-999,-999,-999,-999,35,-999,13.7,0,483,14,-999,9,-999,-999,,,,,,17,-999,9.8,0,536,38,-999,11.5,0,668,43,-999,15,0,721,47,-999,24.3,0,776,30,-999,-999,-999,-999,30,-999,14.5,0,399,-999,-999,-999,-999,-999,49,-999,17.9,0,703,34,-999,22.2,0,646,33,-999,12.1,0,655,50,-999,10.3,0,676,16,-999,11,0,225,50,-999,28.7,-999,801.933,-999,-999,-999,-999,-999,63,29,21.5,0,609,42,-999,17,0,694,18,-999,4.2,0,251,32,11.8,9.4,0,583,25,-999,3.1,0,410,43,-999,10.1,-999,821,-999,-999,-999,-999,-999,-999,3,7.1,-999,-999,-999,-999,8,-999,-999,38,-999,5.4,0,542,,,,,,-999,-999,-999,-999,-999,39,-999,17.1,-999,703,-999,7,20,-999,-999,36,-999,19,0,615,
10/20/2011 11:00:00 AM,26,-4.5,12.6,0.2,167,32,-999,-999,-999,-999,45,-999,24.2,0,802,35,-999,21.9,-999,457,43,-999,14.7,0,709,38,-999,24.9,-999,745.609,47,-999,24.6,0,829,21,-999,-999,0,-999,19,-999,-999,0,-999,34,-999,10.3,-999,593,,,,,,34,-999,0,0,136,41,-999,29.5,0,-999,35,-999,16.8,0,665,,,,,,-999,-999,23.9,0,464,44,-999,-999,-999,-999,13,-999,8.6,0,67,45,-999,14.5,0,765,46,-999,15.3,0,706,15,-999,7.2,0,71,25,-999,-3.4,0,166,17,-999,0.8,0,-999,16,-999,3.7,0,125,16,-999,-999,-999,-999,37,-999,7.6,0,555,-999,-999,18.7,0,-999,-999,-999,17.5,0,453,-999,-999,7.4,-999,-999,66,-999,25.2,0,796,61,-999,27.2,0,778,63,-999,32.5,0,781,-999,-999,-999,-999,-999,32,-999,13.4,0,637,19,-999,9.6,-999,-999,,,,,,-999,-999,10.7,0,476,46,-999,14,0,719,42,-999,15.8,0,787,47,-999,25.4,0,810,30,-999,-999,-999,-999,33,-999,14.8,0,366,-999,-999,-999,-999,-999,52,-999,19.7,0,772,38,-999,24.2,0,695,40,-999,15.1,0,712,51,-999,11.3,0,721,18,-999,11.7,0,188,48,-999,29.6,-999,822.853,-999,-999,-999,-999,-999,63,28,23.7,0,648,45,-999,17.3,0,731,18,-999,4.5,0,256,34,9.6,12.6,0,507,25,-999,4.2,0,460,47,-999,12.1,-999,896,-999,-999,-999,-999,-999,-999,3,7.7,-999,-999,-999,-999,9,-999,-999,40,-999,7,0,486,,,,,,-999,-999,-999,-999,-999,39,-999,17.5,-999,746,-999,9,23,-999,-999,39,-999,20.7,0,692,
10/20/2011 12:00:00 PM,26,0.1,13.1,0,132,34,-999,-999,-999,-999,45,-999,26.2,0,847,37,-999,20.9,-999,524,46,-999,15.9,0,710,41.69,-999,27.1,-999,738.134,48,-999,25.3,0,834,22,-999,-999,0,-999,20,-999,-999,0,-999,34,-999,12.1,-999,622,,,,,,34,-999,-0.3,0,93,43,-999,31.2,0,-999,35,-999,18.3,0,665,,,,,,-999,-999,23.5,0,505,48,-999,-999,-999,-999,17,-999,9.4,0,79,45,-999,15.3,0,728,47,-999,16.1,0,725,15,-999,7.7,0,104,26,-999,-3,0,217,17,-999,1,0,-999,16,-999,4,0,202,-999,-999,-999,-999,-999,39,-999,10.8,0,634,-999,-999,18.5,0,-999,-999,-999,18.4,0,678,-999,-999,7.6,-999,-999,69,-999,25.1,0,754,63,-999,27.6,0,730,60,-999,33.3,0,744,-999,-999,-999,-999,-999,33,-999,12.7,0,563,21,-999,10.7,-999,-999,,,,,,-999,-999,11.3,0,426,46,-999,15.1,0,710,43,-999,16.4,0,784,48,-999,27.5,0,773,32,-999,-999,-999,-999,32,-999,14.5,0,233,-999,-999,-999,-999,-999,53,-999,21,0,774,36,-999,26,0,681,44,-999,17,0,705,53,-999,11.7,0,701,19,-999,12.6,0,269,50,-999,30.4,-999,878.64,-999,-999,-999,-999,-999,65,30,24.5,0,633,46,-999,17.3,0,704,19,-999,5,0,340,34,9.3,14.8,0,545,26,-999,5.3,0,518,46,-999,12.8,-999,885,39,-999,-999,-999,-999,-999,3,8,-999,-999,-999,-999,9,-999,-999,41,-999,7.2,0,298,,,,,,-999,-999,-999,-999,-999,40,-999,18.3,-999,721,-999,-999,22,-999,-999,45,-999,22.2,0,708,
10/20/2011 1:00:00 PM,26,-0.3,12.9,0.1,70,37,-999,-999,-999,-999,46,-999,27.5,0,817,39,-999,18.9,-999,416,48,-999,17,0,642,40.19,-999,28.9,-999,662.92,47,-999,25.8,0,762,23,-999,-999,0,-999,20,-999,-999,0,-999,34,-999,13,-999,561,,,,,,35,-999,0,0,111,44,-999,32.6,0,-999,38,-999,19.6,0,604,,,,,,-999,-999,23.2,0,489,51,-999,-999,-999,-999,19,-999,10,0,97,46,-999,16,0,622,48,-999,16.6,0,684,16,-999,8.3,0,118,29,-999,-2.4,0,208,19,-999,1.2,0,-999,16,-999,4.1,0,159,17,-999,-999,-999,-999,42,-999,12.3,0,578,-999,-999,19,0,-999,-999,-999,18.7,0,648,-999,-999,7.4,-999,-999,64,-999,25.2,0,591,62,-999,28.2,0,620,59,-999,33.7,0,643,-999,-999,-999,-999,-999,35,-999,13.2,0,463,24,-999,11.1,-999,-999,,,,,,-999,-999,12.1,0,360,46,-999,15.8,0,634,44,-999,16.9,0,702,48,-999,27.6,0,670,32,-999,-999,-999,-999,29,-999,15,0,232,-999,-999,-999,-999,-999,51,-999,21.8,0,703,44,-999,27.6,0,607,43,-999,18.1,0,632,53,-999,11.7,0,620,20,-999,13.4,0,160,51,-999,31.3,-999,787.986,-999,-999,-999,-999,-999,67,35,25.2,0,558,49,-999,17.1,0,615,19,-999,5.1,0,234,36,8.6,16.9,0,461,26,-999,6.2,0,454,46,-999,13.1,-999,792,39,-999,-999,-999,-999,-999,3,8.5,-999,-999,-999,-999,10,-999,-999,40,-999,7.6,0,285,,,,,,-999,-999,-999,-999,-999,41,-999,18.6,-999,633,-999,7,25,-999,-999,45,-999,23.2,0,664,
10/20/2011 2:00:00 PM,26,1.2,14.9,0,63,39,-999,-999,-999,-999,46,-999,28.6,0,718,38,-999,18.9,-999,216,49,-999,17.2,0,536,38.65,-999,29.5,-999,524.304,48,-999,26.1,0,626,24,-999,-999,0,-999,20,-999,-999,0,-999,35,-999,13.5,-999,458,,,,,,35,-999,1,0,146,45,-999,33.3,0,-999,39,-999,20.7,0,488,,,,,,-999,-999,23.5,0,455,51,-999,-999,-999,-999,18,-999,10.3,0,53,45,-999,16.1,0,458,48,-999,18.3,0,579,17,-999,8.7,0,123,25,-999,-2.1,0,228,19,-999,1.7,0,-999,17,-999,4.6,0,142,20,-999,-999,-999,-999,43,-999,12.1,0,351,-999,-999,18.2,0,-999,-999,-999,18.4,0,528,-999,-999,7.3,-999,-999,66,-999,24.6,0,480,62,-999,27.6,0,460,59,-999,34,0,485,-999,-999,-999,-999,-999,34,-999,12.8,0,255,26,-999,12.1,-999,-999,,,,,,20,-999,11.7,0,156,46,-999,16.3,0,500,45,-999,17.3,0,579,50,-999,27.1,0,509,34,-999,-999,-999,-999,19,-999,13.7,0,96,-999,-999,-999,-999,-999,55,-999,22.6,0,578,44,-999,26.3,0,477,46,-999,18.6,0,513,53,-999,11.6,0,489,23,-999,13.5,0,95,44,-999,31.5,-999,641.546,-999,-999,-999,-999,-999,71,32,25.8,0,429,52,-999,16.9,0,472,19,-999,4.9,0,102,38,8.4,17.7,0,269,27,-999,6.7,0,357,48,-999,13.1,-999,629,39,-999,17.3,0,369,-999,3,8,-999,-999,-999,-999,10,-999,-999,41,-999,7.7,0,272,,,,,,-999,-999,-999,-999,-999,46,-999,18.7,-999,491,-999,8,27,-999,-999,47,-999,24.1,0,558,
10/20/2011 3:00:00 PM,31,0.9,14.9,0,75,41,-999,-999,-999,-999,47,-999,30.5,0,557,37,-999,17.9,-999,79,49,-999,17.8,0,372,38.58,-999,29.9,-999,334.664,52,-999,25.9,0,440,25,-999,-999,0,-999,21,-999,-999,0,-999,37,-999,14,-999,355,,,,,,35,-999,0.4,0,50,45,-999,33.7,0,-999,42,-999,21,0,327,,,,,,-999,-999,22.9,0,233,52,-999,-999,-999,-999,21,-999,10.5,0,36,44,-999,15.7,0,193,48,-999,17.8,0,417,18,-999,9.1,0,131,24,-999,-2,0,167,20,-999,2,0,-999,18,-999,5.1,0,146,19,-999,-999,-999,-999,43,-999,11.3,0,224,-999,-999,18.1,0,-999,-999,-999,17.6,0,345,-999,-999,7,-999,-999,66,-999,24.1,0,267,63,-999,27.2,0,89,60,-999,33.8,0,288,-999,-999,-999,-999,-999,32,-999,12.8,0,206,-999,-999,-999,-999,-999,,,,,,21,-999,11.4,0,71,47,-999,16.6,0,322,45,-999,17,0,393,50,-999,27.1,0,305,33,-999,-999,-999,-999,21,-999,12.4,0.2,66,-999,-999,-999,-999,-999,56,-999,22.8,0,404,43,-999,25.4,0,306,48,-999,18.6,0,343,52,-999,10.7,0,304,24,-999,13.3,0,59,44,-999,31.3,-999,411.426,-999,-999,-999,-999,-999,76,31,25.2,0,265,54,-999,15.9,0,288,20,-999,5.1,0,81,37,6.9,17.5,0,169,28,-999,6.9,0,217,47,-999,12.9,-999,407,41,-999,15.9,0,239,-999,5,7.5,-999,-999,-999,-999,9,-999,-999,41,-999,7.4,0,219,,,,,,-999,-999,-999,-999,-999,49,-999,18.5,-999,305,-999,7,23,-999,-999,47,-999,24.7,0,401,
10/20/2011 4:00:00 PM,38,1.9,14.1,0,11,41,-999,-999,-999,-999,47,-999,30.7,0,350,36,-999,16.9,-999,19,49,-999,17.6,0,184,-999,-999,29.7,-999,124.92,49,-999,25.1,0,220,25,-999,-999,0,-999,21,-999,-999,0,-999,38,-999,13.5,-999,181,,,,,,36,-999,-0.9,0,18,44,-999,33,0,-999,43,-999,20.5,0,145,,,,,,-999,-999,22.4,0,152,49,-999,-999,-999,-999,22,-999,10.1,0,11,38,-999,11.8,0,15,47,-999,17.3,0,224,19,-999,9.4,0,102,24,-999,-2.6,0,85,21,-999,2.3,0,-999,19,-999,5.3,0,87,18,-999,-999,-999,-999,42,-999,10.2,0,127,-999,-999,16.6,0,-999,-999,-999,16.4,0,163,-999,-999,7,-999,-999,67,-999,22.7,0,19,63,-999,26.1,0,16,59,-999,32.8,0,84,-999,-999,-999,-999,-999,30,-999,12,0,82,23,-999,9.8,-999,-999,,,,,,-999,-999,10.9,0,22,43,-999,16.1,0,133,44,-999,16.4,0,183,49,-999,26.2,0,91,31,-999,-999,-999,-999,18,-999,11.8,0,30,-999,-999,-999,-999,-999,55,-999,22.6,0,202,43,-999,23.4,0,77,47,-999,18.2,0,156,53,-999,9,0,19,21,-999,11.6,0,11,43,-999,30.7,-999,230.12,-999,-999,-999,-999,-999,78,34,23.2,0,87,53,-999,15.3,0,105,20,-999,4.9,0,30,34,8.2,17,0,51,28,-999,6.3,0,62,45,-999,11.6,-999,163,39,-999,13.4,0,37,-999,7,7,-999,-999,-999,-999,8,-999,-999,40,-999,6.4,0,106,,,,,,-999,-999,-999,-999,-999,51,-999,17,-999,102,-999,1,19,-999,-999,46,-999,24.5,0,203,
10/20/2011 5:00:00 PM,40,2.8,13.4,0,0,35,-999,-999,-999,-999,47,-999,29.8,0,92,37,-999,15.9,-999,0,50,-999,17,0,17,-999,-999,28.5,-999,9.616,45,-999,23,0,30,21,-999,-999,0,-999,19,-999,-999,0,-999,35,-999,12.1,-999,34,,,,,,36,-999,-1.9,0,1,43,-999,31.7,0,-999,39,-999,17.8,0,11,,,,,,-999,-999,21.2,0,21,40,-999,-999,-999,-999,23,-999,9.3,0,5,38,-999,10.1,0,2,48,-999,16.4,0,41,19,-999,8.9,0,23,25,-999,-3.2,0,21,24,-999,2.7,0,-999,18,-999,4.8,0,20,18,-999,-999,-999,-999,38,-999,6.1,0,5,-999,-999,15.6,0,-999,-999,-999,15.4,0,72,-999,-999,7,-999,-999,65,-999,21.5,0,1,64,-999,24.3,0,1,57,-999,30.9,0,1,-999,-999,-999,-999,-999,21,-999,9.3,0,4,15,-999,6.2,-999,-999,,,,,,19,-999,10.4,0,0,39,-999,12.6,0,7,43,-999,14.8,0,19,47,-999,24.1,0,1,30,-999,-999,-999,-999,13,-999,11,0,2,-999,-999,-999,-999,-999,54,-999,21.6,0,25,44,-999,21.3,0,4,-999,-999,16.8,0,12,50,-999,6.6,0,6,13,-999,8.8,0,0,40,-999,29.1,-999,27.893,-999,-999,-999,-999,-999,62,35,20.4,0,3,39,-999,13,0,5,20,-999,4.6,0,5,30,8.2,16,0,1,29,-999,5.4,0,10,38,-999,8,-999,6,39,-999,11.8,0,1,-999,5,6,-999,-999,-999,-999,7,-999,-999,38,-999,5,0,8,,,,,,-999,-999,-999,-999,-999,49,-999,15.7,-999,3,-999,6,15,-999,-999,46,-999,23.7,0,42,
10/20/2011 6:00:00 PM,40,4,13.4,0,0,32,-999,-999,-999,-999,46,-999,28,0,3,37,-999,14.9,-999,0,51,-999,16.6,0,0,28.6,-999,27.6,-999,0,40,-999,21.1,0,1,15,-999,-999,0,-999,16,-999,-999,0,-999,34,-999,10.8,-999,4,,,,,,36,-999,-2.4,0,0,43,-999,32,0,-999,34,-999,14.2,0,0,,,,,,-999,-999,20.4,0,1,30,-999,-999,-999,-999,25,-999,9.4,0,0,40,-999,9.4,0,1,49,-999,15.9,0,0,14,-999,7,0,1,27,-999,-3.6,0,1,23,-999,2.5,0,-999,19,-999,4.7,0,0,19,-999,-999,-999,-999,34,-999,4.3,0,0,-999,-999,14.6,0,-999,-999,-999,14.3,0,0,-999,-999,6.5,-999,-999,65,-999,20.8,0,0,65,-999,23.6,0,0,50,-999,27,0,0,-999,-999,-999,-999,-999,24,-999,7.3,0,1,11,-999,4.4,-999,-999,,,,,,19,-999,10.1,0,0,38,-999,10.2,0,0,43,-999,12.7,0,2,46,-999,23.3,0,0,32,-999,-999,-999,-999,9,-999,10.5,0.1,1,-999,-999,-999,-999,-999,53,-999,20.4,0,0,38,-999,19.1,0,0,-999,-999,15.8,0,0,48,-999,4.9,0,3,11,-999,6.9,0,0,33,-999,26.7,-999,0,-999,-999,-999,-999,-999,45,26,18.5,0,0,37,-999,11.6,0,1,19,-999,3.5,0,0,32,8.6,15.2,0,1,28,-999,5,0,9,29,-999,4.5,-999,0,37,-999,10.6,0,0,-999,8,5.1,-999,-999,-999,-999,6,-999,-999,37,-999,4.1,0,1,,,,,,-999,-999,-999,-999,-999,48,-999,15.1,-999,0,-999,32,12,-999,-999,44,-999,21.7,0,0,
10/20/2011 7:00:00 PM,39,4.6,13.1,0,0,30,-999,-999,-999,-999,48,-999,27.7,0,0,36,-999,14.9,-999,0,49,-999,16.4,0,0,2.73,-999,24,-999,0,36,-999,19.5,0,1,10,-999,-999,0,-999,13,-999,-999,0,-999,34,-999,9.4,-999,4,,,,,,36,-999,-2.6,0,0,42,-999,30.7,0,-999,27,-999,12,0,0,,,,,,-999,-999,19.5,0,1,29,-999,-999,-999,-999,26,-999,9.4,0,0,40,-999,8.6,0,1,48,-999,15.5,0,0,8,-999,6.2,0,0,27,-999,-3.5,0,1,23,-999,2.7,0,-999,20,-999,4.8,0,0,20,-999,-999,-999,-999,35,-999,4.9,0,0,-999,-999,13.9,0,-999,-999,-999,13.7,0,0,-999,-999,8,-999,-999,67,-999,20.6,0,0,66,-999,23.5,0,0,52,-999,27.2,0,0,-999,-999,-999,-999,-999,28,-999,6.3,0,1,9,-999,3.2,-999,-999,,,,,,18,-999,9.6,0,0,37,-999,8.4,0,0,42,-999,11.8,0,2,45,-999,23.1,0,0,31,-999,-999,-999,-999,6,-999,10,0,1,-999,-999,-999,-999,-999,49,-999,18.8,0,0,33,-999,17.4,0,0,31,-999,12.3,0,0,48,-999,4.3,0,3,8,-999,5.4,0,0,31,-999,26.1,-999,0,-999,-999,-999,-999,-999,39,22,17.4,0,0,38,-999,11.7,0,1,18,-999,2.9,0,0,32,8.3,14,0,1,28,-999,4.2,0,9,26,-999,1.9,-999,0,35,-999,11.4,0,0,-999,4,5.2,-999,-999,-999,-999,3,-999,-999,38,-999,3.8,0,1,,,,,,-999,-999,-999,-999,-999,45,-999,14.5,-999,0,-999,59,12,-999,-999,41,-999,19.6,0,0,
10/20/2011 8:00:00 PM,38,4.3,12.7,0,0,28,-999,-999,-999,-999,48,-999,27.8,0,0,32,-999,14.9,-999,0,48,-999,16.3,0,0,1.65,-999,23.2,-999,0,33,-999,16.6,0,1,7,-999,-999,0,-999,10,-999,-999,0,-999,35,-999,9.2,-999,4,,,,,,37,-999,-2.1,0,0,43,-999,30.8,0,-999,24,-999,10.4,0,0,,,,,,-999,-999,19.3,0,1,29,-999,-999,-999,-999,16,-999,8.4,0,0,41,-999,8.7,0,1,48,-999,15.6,0,0,7,-999,6.1,0,0,27,-999,-3.4,0,1,23,-999,2.8,0,-999,23,-999,5.5,0,0,23,-999,-999,-999,-999,28,-999,1.4,0,0,-999,-999,13.9,0,-999,-999,-999,13.1,0,0,-999,-999,7.7,-999,-999,70,-999,20.5,0,0,64,-999,23.3,0,0,40,-999,23.4,0,0,-999,-999,-999,-999,-999,24,-999,5.6,0,1,9,-999,2.5,-999,-999,,,,,,17,-999,9.4,0,0,32,-999,6.1,0,0,41,-999,11.5,0,2,45,-999,22.9,0,0,32,-999,-999,-999,-999,2,-999,9.9,0,1,-999,-999,-999,-999,-999,45,-999,17.5,0,0,29,-999,15.8,0,0,31,-999,11,0,0,53,-999,7.4,0,3,7,-999,4.8,0,0,31,-999,24.4,-999,0,-999,-999,-999,-999,-999,36,15,16.6,0,0,37,-999,11.4,0,1,17,-999,2.5,0,0,34,8.1,13.1,0,1,26,-999,3.8,0,9,25,-999,0.5,-999,0,35,-999,10.9,0,0,-999,7,3,-999,-999,-999,-999,1,-999,-999,37,-999,3.7,0,1,,,,,,-999,-999,-999,-999,-999,43,-999,13.9,-999,0,-999,19,12,-999,-999,38,-999,17.9,0,0,
