Users of this data file should acknowledge the National Park Service.
NOTE: There are two parts to this file. Part I contains information on the sites selected.
Part II contains the actual data and begins on line 72.

Part I - Site Information
ABBR,AIRS_SITE_CODE,TIME_ZONE,LONG_DEC,LAT_DEC,ELEV_mMSL,SITE_NAME
10/8/2012 3:00:00 PM,27,-999,10.7,0,186,27,-999,-999,-999,-999,34,-999,22.1,0,607,-999,-999,11.9,-999,69,44,-999,18.1,-999,440,21,-999,8.3,-999,96,40.53,-999,28.6,-999,390.388,50,-999,25.8,0,496,-999,-999,-999,-999,-999,15,-999,-999,0,-999,20,-999,-999,0,-999,48,-999,15.9,-999,434,,,,,,26,-999,1.5,0.6,34,46,-999,35.3,0,-999,52,-999,19.4,0,403,46,-999,21.4,0,-999,-999,-999,-999,-999,-999,34,-999,-999,-999,-999,27,-999,9.6,0,51,50,-999,18.4,0,337,47,-999,20.5,0,489,14,-999,7.3,0.2,46,34,-999,3.8,0,85,16,-999,3.6,0.1,-999,24,-999,5.7,0.2,44,15,-999,-999,-999,-999,48,-999,14.3,0,402,-999,-999,7.3,-999,-999,-999,-999,22,0,-999,-999,-999,21.4,0,163,-999,-999,14.7,0,266.381,55,-999,23.8,0,336,44,-999,27.1,0,95,42,-999,34.2,0,343,-999,-999,-999,-999,-999,41,-999,10.5,0,77,41,-999,14.1,0,292,50,-999,18.3,0,392,49,-999,17.2,0,383,55,-999,25.9,0,361,53,-999,-999,-999,-999,43,-999,19,0,230,42,-999,24.3,0,467,42,-999,22.7,0,283,50,-999,19.2,0,421,45,-999,11.6,0,370,56,-999,31.6,-999,425.373,,,,,,63,19,22.3,0,335,57,-999,12.8,0,334,28,-999,1.7,0,48,-999,-999,9.2,0,123,24,-999,4.7,0.6,34,41,-999,13.2,-999,378,37,-999,13.6,0,69,-999,-999,-999,-999,-999,-999,5.6,-999,-999,-999,45,-999,9.4,0,378,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,46,-999,13.9,-999,292,-999,-999,24,-999,-999,54,-999,25.3,0,440,
10/8/2012 4:00:00 PM,23,-999,9.3,0,33,28,-999,-999,-999,-999,36,-999,23,0,399,-999,-999,10.9,-999,20,44,-999,17.8,-999,209,19,-999,7.9,-999,38,40.94,-999,28.6,-999,168.392,50,-999,25.9,0,272,-999,-999,-999,-999,-999,15,-999,-999,0,-999,18,-999,-999,0,-999,48,-999,15.2,-999,258,,,,,,24,-999,1.2,0.4,21,47,-999,35.4,0,-999,53,-999,19.8,0,212,44,-999,21.2,0,-999,-999,-999,-999,-999,-999,27,-999,-999,-999,-999,28,-999,9.2,0,25,50,-999,16.6,0,23,45,-999,19.9,0,224,14,-999,7.3,0.1,43,31,-999,3.4,0,44,17,-999,3.5,0.3,-999,27,-999,5.8,0.1,56,13,-999,-999,-999,-999,47,-999,13,0,158,-999,-999,7.2,-999,-999,-999,-999,21,0,-999,-999,-999,20.4,0,89,-999,-999,13.5,0,89.956,59,-999,22.2,0,37,45,-999,25.9,0,18,34,-999,33.6,0,133,-999,-999,-999,-999,-999,43,-999,9.3,0,19,39,-999,13.5,0,44,48,-999,17.3,0,191,51,-999,16.8,0,151,57,-999,25.7,0,140,51,-999,-999,-999,-999,41,-999,16.6,0,25,42,-999,24,0,258,40,-999,20.8,0,112,49,-999,19.4,0,223,46,-999,10,0,82,49,-999,31.5,-999,223.147,,,,,,62,14,21.9,0,126,58,-999,11.4,0,133,21,-999,1.4,0.6,19,-999,-999,8.4,0,37,23,-999,4.4,0,18,41,-999,12.8,-999,193,28,-999,10.6,0,20,-999,-999,-999,-999,-999,-999,5.9,-999,-999,-999,45,-999,8.7,0,108,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,46,-999,13.1,-999,112,-999,-999,21,-999,-999,54,-999,24.9,0,210,
10/8/2012 5:00:00 PM,24,-999,8.6,0,0,27,-999,-999,-999,-999,37,-999,23.3,0,157,-999,-999,9.9,-999,0,45,-999,17.7,-999,49,17,-999,7.8,-999,9,32.78,-999,27.9,-999,21.555,48,-999,24.3,0,60,-999,-999,-999,-999,-999,15,-999,-999,0,-999,18,-999,-999,0,-999,47,-999,13.6,-999,75,,,,,,20,-999,1.2,0.3,8,49,-999,34.5,0,-999,49,-999,17.7,0,35,42,-999,20.3,0,-999,-999,-999,-999,-999,-999,24,-999,-999,-999,-999,30,-999,8.1,0.1,4,47,-999,14.3,0,3,46,-999,18.9,0,62,14,-999,6.9,0,21,31,-999,3.1,0,19,15,-999,3.6,0,-999,23,-999,6,0,18,12,-999,-999,-999,-999,49,-999,11,0,17,-999,-999,7.4,-999,-999,-999,-999,19.9,0,-999,-999,-999,19.1,0,29,-999,-999,11.6,0,0,61,-999,20.8,0,3,46,-999,24.5,0,3,34,-999,31.3,0,5,-999,-999,-999,-999,-999,43,-999,8.3,0,7,36,-999,11.3,0,3,45,-999,15,0,22,51,-999,15.7,0,21,54,-999,24.5,0,5,50,-999,-999,-999,-999,44,-999,14.9,0,7,42,-999,22.6,0,59,41,-999,19.1,0,14,38,-999,18.4,0,39,46,-999,8.9,0,5,40,-999,30.1,-999,48.813,,,,,,63,13,20.8,0,8,54,-999,10,0,7,29,-999,1.1,0.4,5,-999,-999,7.2,0,2,20,-999,4.3,0.1,5,39,-999,8.8,-999,17,28,-999,9.3,0,1,-999,-999,-999,-999,-999,-999,5.9,-999,-999,-999,46,-999,6.9,0,19,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,46,-999,12,-999,25,-999,-999,20,-999,-999,53,-999,24.2,0,85,
10/8/2012 6:00:00 PM,25,-999,8.7,0,0,25,-999,-999,-999,-999,35,-999,21.9,0,7,-999,-999,9.9,-999,0,48,-999,17.3,-999,2,18,-999,7.5,-999,0,1.26,-999,26.5,-999,0,48,-999,22.7,0,1,-999,-999,-999,-999,-999,13,-999,-999,0,-999,17,-999,-999,0,-999,46,-999,12.3,-999,5,,,,,,18,-999,0.3,0.2,2,48,-999,34.1,0,-999,48,-999,14.5,0,0,39,-999,18.4,0,-999,-999,-999,-999,-999,-999,22,-999,-999,-999,-999,28,-999,6.3,0.3,0,46,-999,12.7,0,1,45,-999,17.2,0,1,12,-999,6.7,0,0,30,-999,2.9,0.3,1,13,-999,3.9,0,-999,21,-999,5.9,0,1,10,-999,-999,-999,-999,50,-999,9.6,0,0,-999,-999,7.5,-999,-999,-999,-999,18.8,0,-999,-999,-999,18.1,0,1,-999,-999,9.8,0,0,61,-999,19.8,0,0,-999,-999,23.9,0,0,38,-999,29.1,0,0,-999,-999,-999,-999,-999,35,-999,6.2,0,1,34,-999,9.5,0,0,45,-999,12.8,0,0,48,-999,14.4,0,1,56,-999,23.4,0,0,42,-999,-999,-999,-999,34,-999,12.1,0,1,39,-999,20.2,0,0,38,-999,17.2,0,0,34,-999,16.6,0,0,49,-999,8.4,0,0,34,-999,27.3,-999,0,,,,,,57,12,19.3,0,0,52,-999,9.5,0,1,30,-999,1.2,0.1,0,-999,-999,6.2,0,1,19,-999,4.5,0,3,37,-999,5.3,-999,0,27,-999,8.4,0,0,-999,-999,-999,-999,-999,-999,8,-999,-999,-999,46,-999,5,0,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,46,-999,10.5,-999,0,-999,-999,18,-999,-999,51,-999,22.6,0,1,
10/8/2012 7:00:00 PM,27,-999,9.3,0,0,26,-999,-999,-999,-999,29,-999,19.8,0,0,-999,-999,9.9,-999,0,49,-999,16.6,-999,2,20,-999,7.2,-999,0,1.18,-999,24.7,-999,0,43,-999,20,0,1,-999,-999,-999,-999,-999,13,-999,-999,0,-999,18,-999,-999,0,-999,44,-999,11.6,-999,4,,,,,,15,-999,0.2,0,1,45,-999,33.1,0,-999,39,-999,10.8,0,0,37,-999,17.5,0,-999,-999,-999,-999,-999,-999,14,-999,-999,-999,-999,28,-999,6.4,0.1,0,48,-999,12.7,0,1,45,-999,16.2,0,0,11,-999,6.9,0,0,36,-999,2.6,0,0,12,-999,4,0,-999,24,-999,5.7,0,0,10,-999,-999,-999,-999,49,-999,6.7,0,0,-999,-999,7.6,-999,-999,-999,-999,18.5,0,-999,-999,-999,17.8,0,0,-999,-999,8.8,0,0,53,-999,20,0,0,-999,-999,23.3,0,0,40,-999,28.1,0,0,-999,-999,-999,-999,-999,26,-999,4.7,0,1,25,-999,7.8,0,0,46,-999,12.8,0,0,49,-999,13.9,0,1,54,-999,22.7,0,0,43,-999,-999,-999,-999,30,-999,10.3,0,1,38,-999,18.7,0,0,34,-999,16,0,1,36,-999,14.7,0,0,52,-999,8.4,0,0,31,-999,26.4,-999,0,,,,,,51,10,18.8,0,0,45,-999,9.1,0,1,30,-999,0.9,0.3,0,-999,-999,5.3,0,1,20,-999,4.8,0,3,36,-999,2.6,-999,0,26,-999,7.8,0,0,-999,-999,-999,-999,-999,-999,6.3,-999,-999,-999,46,-999,4.5,0,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,45,-999,9.8,-999,0,-999,-999,17,-999,-999,50,-999,20.9,0,0,
10/8/2012 8:00:00 PM,27,-999,9.3,0,0,25,-999,-999,-999,-999,29,-999,19.3,0,0,-999,-999,8.9,-999,0,47,-999,15.9,-999,1,19,-999,7.3,-999,0,1.75,-999,23.7,-999,0,35,-999,16.8,0,1,-999,-999,-999,-999,-999,13,-999,-999,0,-999,20,-999,-999,0,-999,43,-999,11.3,-999,4,,,,,,15,-999,0,0.1,1,43,-999,31.8,0,-999,34,-999,8.6,0,0,38,-999,17.3,0,-999,-999,-999,-999,-999,-999,22,-999,-999,-999,-999,29,-999,6.4,0.1,0,51,-999,14.2,0,1,41,-999,14.5,0,0,12,-999,7,0,0,31,-999,2.4,0,1,15,-999,4,0,-999,21,-999,5.8,0,0,9,-999,-999,-999,-999,46,-999,3,0,0,-999,-999,7.3,-999,-999,-999,-999,18.1,0,-999,-999,-999,17.5,0,0,-999,-999,7.9,0,0,51,-999,20.4,0,0,-999,-999,22.4,0,0,36,-999,25.6,0,0,-999,-999,-999,-999,-999,20,-999,3.4,0,1,23,-999,7,0,0,43,-999,10.7,0,0,48,-999,13.4,0,1,54,-999,20.8,0,0,43,-999,-999,-999,-999,26,-999,8.6,0,1,40,-999,17.8,0,0,34,-999,15,0,1,37,-999,13.2,0,0,52,-999,7.6,0,0,30,-999,25.5,-999,0,,,,,,47,7,18.5,0,0,41,-999,9,0,1,30,-999,0.8,0,0,-999,-999,4.5,0,1,25,-999,4.3,0,3,37,-999,3.6,-999,0,26,-999,7.4,0,0,-999,-999,-999,-999,-999,-999,4.4,-999,-999,-999,45,-999,4,0,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,45,-999,10.1,-999,0,-999,-999,16,-999,-999,48,-999,19.9,0,0,
10/8/2012 9:00:00 PM,27,-999,9.3,0,0,26,-999,-999,-999,-999,27,-999,17.9,0,0,-999,-999,9.9,-999,0,48,-999,16.5,-999,1,19,-999,7.3,-999,0,1.13,-999,22.2,-999,0,32,-999,15.7,0,1,-999,-999,-999,-999,-999,14,-999,-999,0,-999,20,-999,-999,0,-999,42,-999,9.4,-999,3,,,,,,20,-999,-0.1,0.2,1,43,-999,31.3,0,-999,31,-999,7.4,0,0,38,-999,15.7,0,-999,-999,-999,-999,-999,-999,21,-999,-999,-999,-999,29,-999,6,0.2,0,54,-999,14.7,0,1,36,-999,12.5,0,0,12,-999,6.8,0,0,42,-999,2.3,0,1,17,-999,4.3,0,-999,19,-999,5.9,0,0,8,-999,-999,-999,-999,43,-999,1.5,0,0,-999,-999,7.2,-999,-999,-999,-999,17.6,0,-999,-999,-999,17.2,0,0,-999,-999,7.3,0,0,50,-999,20.3,0,0,-999,-999,22.3,0,0,35,-999,23.8,0,0,-999,-999,-999,-999,-999,19,-999,2.4,0,1,29,-999,7.8,0,0,38,-999,7.7,0,0,47,-999,12.5,0,1,53,-999,19.7,0,0,45,-999,-999,-999,-999,19,-999,7.2,0,1,43,-999,16.6,0,0,30,-999,13.3,0,1,36,-999,12.6,0,0,52,-999,7.4,0,0,27,-999,24.3,-999,0,,,,,,46,9,17.6,0,0,35,-999,8.3,0,1,30,-999,1,0,0,-999,-999,3.8,0,1,26,-999,3.7,0,3,37,-999,4.1,-999,0,28,-999,6.2,0,0,-999,-999,-999,-999,-999,-999,3.5,-999,-999,-999,44,-999,2.3,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,43,-999,10,-999,0,-999,-999,15,-999,-999,45,-999,18.8,0,0,
10/8/2012 10:00:00 PM,19,-999,7.7,0,0,25,-999,-999,-999,-999,25,-999,16.3,0,0,-999,-999,10.9,-999,0,48,-999,16.2,-999,1,21,-999,7.1,-999,0,1.11,-999,21.4,-999,0,33,-999,15.1,0,1,-999,-999,-999,-999,-999,14,-999,-999,0,-999,18,-999,-999,0,-999,40,-999,8.7,-999,3,,,,,,17,-999,-0.1,0.1,1,43,-999,29.7,0,-999,27,-999,5.8,0,0,38,-999,14.2,0,-999,-999,-999,-999,-999,-999,17,-999,-999,-999,-999,26,-999,5.8,0,0,54,-999,14.2,0,1,35,-999,11.9,0,0,11,-999,7,0,0,40,-999,1.9,0,1,17,-999,4.1,0,-999,17,-999,6,0,0,8,-999,-999,-999,-999,42,-999,0.4,0,0,-999,-999,7.1,-999,-999,-999,-999,17.4,0,-999,-999,-999,17,0,0,-999,-999,7.3,0,0,49,-999,19.2,0,0,-999,-999,22.1,0,0,41,-999,24.1,0,0,-999,-999,-999,-999,-999,20,-999,1.9,0,1,28,-999,7.9,0,0,37,-999,5.9,0,0,48,-999,12.8,0,1,51,-999,18.9,0,0,48,-999,-999,-999,-999,15,-999,6.4,0,1,40,-999,14.6,0,0,26,-999,10.9,0,1,34,-999,11.3,0,0,51,-999,7.8,0,0,27,-999,23.4,-999,0,,,,,,45,8,16.8,0,0,24,-999,6.8,0,1,31,-999,1.1,0,0,-999,-999,2.9,0,1,23,-999,3.7,0.1,3,37,-999,4.8,-999,0,29,-999,5.7,0,0,-999,-999,-999,-999,-999,-999,3,-999,-999,-999,42,-999,2.1,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,42,-999,10.1,-999,0,-999,-999,13,-999,-999,42,-999,17.3,0,0,
10/8/2012 11:00:00 PM,22,-999,7.2,0,0,27,-999,-999,-999,-999,26,-999,16.6,0,0,-999,-999,11.9,-999,0,48,-999,16.4,-999,1,19,-999,7.1,-999,0,3.73,-999,20.7,-999,0,33,-999,13.4,0,1,-999,-999,-999,-999,-999,14,-999,-999,0,-999,18,-999,-999,0,-999,39,-999,7.5,-999,3,,,,,,14,-999,-0.1,0,1,43,-999,28.8,0,-999,27,-999,4.6,0,0,39,-999,13.9,0,-999,-999,-999,-999,-999,-999,11,-999,-999,-999,-999,27,-999,5.4,0,0,49,-999,13.9,0,1,36,-999,11.4,0,0,11,-999,7,0,0,43,-999,1.6,0,1,25,-999,4.9,0,-999,16,-999,6.1,0,0,5,-999,-999,-999,-999,42,-999,-0.6,0,0,-999,-999,7.2,-999,-999,-999,-999,17.2,0,-999,-999,-999,17,0,0,-999,-999,6.9,0,0,48,-999,19.3,0,0,-999,-999,22.2,0,0,37,-999,22.5,0,0,-999,-999,-999,-999,-999,19,-999,1.7,0,1,27,-999,7.3,0,1,-999,-999,3.3,0,0,48,-999,12.5,0,1,49,-999,18.5,0,0,45,-999,-999,-999,-999,11,-999,5.2,0,1,41,-999,13.7,0,0,24,-999,9.7,0,1,-999,-999,9.7,0,0,51,-999,7.8,0,0,32,-999,22.7,-999,0,,,,,,42,8,16.8,0,0,28,-999,5.9,0,1,32,-999,1,0,0,-999,-999,2.5,0,1,23,-999,3.8,0.1,3,38,-999,4.4,-999,0,28,-999,5.2,0,0,-999,-999,-999,-999,-999,-999,1.5,-999,-999,-999,41,-999,2.2,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,40,-999,9.7,-999,0,-999,-999,12,-999,-999,41,-999,16.5,0,0,
10/9/2012 12:00:00 AM,26,-999,7.1,0,0,27,-999,-999,-999,-999,25,-999,15.4,0,0,-999,-999,11.9,-999,0,48,-999,16,-999,1,17,-999,7.2,-999,0,19.63,-999,21.7,-999,0,38,-999,15.1,0,1,-999,-999,-999,-999,-999,12,-999,-999,0,-999,18,-999,-999,0,-999,34,-999,6.2,-999,3,,,,,,17,-999,-0.3,0.1,1,43,-999,28.6,0,-999,24,-999,3.8,0,0,40,-999,13.8,0,-999,-999,-999,-999,-999,-999,4,-999,-999,-999,-999,30,-999,5.3,0,0,48,-999,12.3,0,1,39,-999,11.5,0,0,9,-999,6.9,0,0,54,-999,3.1,0,1,27,-999,4.8,0,-999,15,-999,6.1,0,0,-999,-999,-999,-999,-999,42,-999,-1.1,0,0,-999,-999,7.4,-999,-999,-999,-999,16.8,0,-999,-999,-999,16.5,0,0,-999,-999,6.4,0,0,47,-999,19.5,0,0,-999,-999,22,0,0,29,-999,19.1,0,0,-999,-999,-999,-999,-999,20,-999,2.1,0,1,26,-999,7,0,1,34,-999,2.7,0,0,48,-999,12.4,0,0,48,-999,17.9,0,0,45,-999,-999,-999,-999,9,-999,4.7,0,1,42,-999,13.2,0,0,23,-999,9.2,0,1,30,-999,8.1,0,0,50,-999,7.8,0,0,36,-999,22,-999,0,,,,,,40,11.3,16.6,0,0,34,-999,6.6,0,1,39,-999,2,0.2,0,-999,-999,2.3,0,1,24,-999,3.4,0,3,37,-999,3.6,-999,0,28,-999,4.7,0,0,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,41,-999,3.1,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,39,-999,9.5,-999,0,-999,-999,11,-999,-999,40,-999,16.4,0,0,
10/9/2012 1:00:00 AM,26,-999,6.8,0,0,28,-999,-999,-999,-999,26,-999,15.3,0,0,-999,-999,10.9,-999,0,47,-999,15.4,-999,1,16,-999,7.3,-999,0,27.66,-999,21.7,-999,0,39,-999,14.7,0,1,-999,-999,-999,-999,-999,10,-999,-999,0,-999,18,-999,-999,0,-999,34,-999,5.4,-999,3,,,,,,17,-999,-0.5,0,1,43,-999,27.7,0,-999,24,-999,3,0,0,42,-999,13.7,0,-999,-999,-999,-999,-999,-999,2,-999,-999,-999,-999,28,-999,5,0,0,46,-999,11.2,0,1,39,-999,11,0,0,9,-999,6.5,0,0,54,-999,6,0,1,27,-999,4.6,0,-999,14,-999,6.1,0,0,24,-999,-999,-999,-999,42,-999,-1.2,0,0,-999,-999,7.4,-999,-999,-999,-999,16,0,-999,-999,-999,15.9,0,0,-999,-999,6.5,0,0,46,-999,19.6,0,0,-999,-999,21.5,0,0,30,-999,18.8,0,0,-999,-999,-999,-999,-999,22,-999,1.5,0,1,-999,-999,6.6,0,1,32,-999,1.7,0,0,47,-999,12.5,0,0,50,-999,17.2,0,0,45,-999,-999,-999,-999,9,-999,4.2,0,1,43,-999,13.4,0,0,21,-999,8.3,0,1,30,-999,6.9,0,0,48,-999,7.4,0,0,39,-999,22.3,-999,0,,,,,,38,9,15.4,0,0,38,-999,7.2,0,1,36,-999,2.3,0.1,0,-999,-999,1.8,0,1,25,-999,3,0,3,38,-999,5.1,-999,0,30,-999,4.1,0,0,-999,-999,-999,-999,-999,-999,1.5,-999,-999,-999,40,-999,2.9,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,39,-999,9.1,-999,0,-999,-999,10,-999,-999,41,-999,15.9,0,0,
10/9/2012 2:00:00 AM,26,-999,6.6,0,0,-999,-999,-999,-999,-999,-999,-999,14.7,0,0,-999,-999,10.9,-999,0,47,-999,14.9,-999,1,17,-999,7.3,-999,0,26.95,-999,20.8,-999,0,38,-999,14.9,0,1,-999,-999,-999,-999,-999,12,-999,-999,0,-999,22,-999,-999,0,-999,35,-999,5,-999,3,,,,,,18,-999,-0.7,0,1,41,-999,27.7,0,-999,20,-999,2.3,0,0,37,-999,10.9,0,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,25,-999,4.9,0,0,47,-999,9.8,0,1,40,-999,10.3,0,0,8,-999,6.3,0,0,56,-999,7.8,0,1,29,-999,4.7,0,-999,12,-999,6.2,0,0,25,-999,-999,-999,-999,41,-999,-1.5,0,0,-999,-999,7.5,-999,-999,-999,-999,15.6,0,-999,-999,-999,15.7,0,0,-999,-999,6.3,0,0,47,-999,19.7,0,0,-999,-999,19.6,0,0,36,-999,20.8,0,0,-999,-999,-999,-999,-999,23,-999,1.3,0,1,24,-999,5.9,0,1,31,-999,1.5,0,0,46,-999,12.1,0,0,48,-999,16.3,0,0,45,-999,-999,-999,-999,6,-999,3.6,0,1,42,-999,14,0,0,15,-999,7,0,1,26,-999,5.3,0,0,49,-999,7.5,0,0,39,-999,21.7,-999,0,,,,,,37,14,16.1,0,0,36,-999,6.6,0,1,30,-999,2.8,0.1,0,-999,-999,1,0,1,21,-999,3.3,0,3,37,-999,5.5,-999,0,27,-999,3.8,0,0,-999,-999,-999,-999,-999,-999,2.2,-999,-999,-999,35,-999,2.4,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,38,-999,8.7,-999,0,-999,-999,10,-999,-999,40,-999,14.6,0,0,
10/9/2012 3:00:00 AM,25,-999,6.6,0,0,27,-999,-999,-999,-999,25,-999,15.1,0,0,-999,-999,10.9,-999,0,47,-999,15.1,-999,1,23,-999,7.3,-999,0,26.88,-999,19.6,-999,0,35,-999,12.3,0,1,-999,-999,-999,-999,-999,11,-999,-999,0,-999,21,-999,-999,0,-999,34,-999,4.6,-999,3,,,,,,20,-999,-0.8,0,1,41,-999,27.2,0,-999,19,-999,2.4,0,0,39,-999,11.9,0,-999,-999,-999,-999,-999,-999,2,-999,-999,-999,-999,19,-999,4.2,0,0,47,-999,10.1,0,1,40,-999,10.1,0,0,7,-999,5.8,0,0,57,-999,8,0,1,27,-999,4.5,0,-999,11,-999,6.3,0,0,22,-999,-999,-999,-999,40,-999,-2.4,0,0,-999,-999,7.4,-999,-999,-999,-999,15.7,0,-999,-999,-999,15.5,0,0,-999,-999,5.7,0,0,45,-999,17,0,0,-999,-999,19.7,0,0,37,-999,20.5,0,0,-999,-999,-999,-999,-999,25,-999,1.7,0,1,21,-999,5.5,0,1,33,-999,0.8,0,0,46,-999,11.8,0,0,49,-999,16.5,0,0,44,-999,-999,-999,-999,5,-999,2.9,0,1,41,-999,12.9,0,0,14,-999,6.5,0,1,27,-999,4.9,0,0,49,-999,7.2,0,0,37,-999,21.5,-999,0,,,,,,38,3,16.7,0,0,35,-999,6.4,0,1,41,-999,3.1,0,0,-999,-999,-0.1,0,1,17,-999,3.6,0,3,34,-999,4,-999,0,28,-999,3.4,0.1,0,-999,-999,-999,-999,-999,-999,3,-999,-999,-999,33,-999,1.9,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,39,-999,8.3,-999,0,-999,-999,10,-999,-999,38,-999,14.7,0,0,
10/9/2012 4:00:00 AM,22,-999,6.5,0,0,26,-999,-999,-999,-999,28,-999,16.3,0,0,-999,-999,11.9,-999,0,45,-999,14.3,-999,1,22,-999,7.3,-999,0,28.22,-999,19.6,-999,0,33,-999,11.6,0,1,-999,-999,-999,-999,-999,11,-999,-999,0,-999,20,-999,-999,0,-999,33,-999,4.5,-999,3,,,,,,15,-999,-1,0,1,41,-999,26.5,0,-999,15,-999,0.9,0,0,40,-999,12,0,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,15,-999,3.7,0,0,46,-999,9,0,1,40,-999,10,0,0,7,-999,5.7,0,0,57,-999,7,0,1,26,-999,4.4,0,-999,10,-999,6.4,0,0,21,-999,-999,-999,-999,40,-999,-2.3,0,0,-999,-999,7.4,-999,-999,-999,-999,16.8,0,-999,-999,-999,14.7,0,0,-999,-999,5.4,0,0,46,-999,16.6,0,0,-999,-999,19.5,0,0,36,-999,19.6,0,0,-999,-999,-999,-999,-999,20,-999,0.6,0,1,21,-999,5.6,0,1,33,-999,0.6,0,0,45,-999,11.9,0,0,48,-999,16.7,0,0,38,-999,-999,-999,-999,4,-999,2.6,0,1,40,-999,11.8,0,0,11,-999,5.5,0,1,28,-999,4.8,0,0,49,-999,6.7,0,0,40,-999,20.7,-999,0,,,,,,38,6,16.8,0,0,34,-999,6.1,0,1,33,-999,3.2,0,0,-999,-999,-1,0,1,15,-999,3.5,0,3,33,-999,2.6,-999,0,24,-999,2.7,0.2,0,-999,-999,-999,-999,-999,-999,7,-999,-999,-999,33,-999,1.9,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,36,-999,7.6,-999,0,-999,-999,9,-999,-999,35,-999,13.3,0,0,
10/9/2012 5:00:00 AM,-999,-999,6.6,0,0,26,-999,-999,-999,-999,28,-999,16.1,0,0,-999,-999,11.9,-999,0,45,-999,13.8,-999,1,17,-999,7.3,-999,0,23.65,-999,18.6,-999,0.077,33,-999,11.8,0,1,-999,-999,-999,-999,-999,10,-999,-999,0,-999,17,-999,-999,0,-999,29,-999,4.2,-999,3,,,,,,17,-999,-1.4,0,1,41,-999,26.7,0,-999,14,-999,0.8,0,0,39,-999,11.1,0,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,13,-999,3,0,0,45,-999,9.2,0,9,40,-999,9.9,0,0,5,-999,5.8,0,0,57,-999,7,0,1,30,-999,4.2,0,-999,15,-999,6.6,0,0,21,-999,-999,-999,-999,39,-999,-3,0,0,-999,-999,7.4,-999,-999,-999,-999,17.6,0,-999,-999,-999,13.9,0,0,-999,-999,5.2,0,0,47,-999,18,0,2,-999,-999,18.4,0,3,34,-999,18.5,0,3,-999,-999,-999,-999,-999,18,-999,0.3,0,1,20,-999,5.4,0,2,32,-999,0.2,0,0,46,-999,11.8,0,1,48,-999,16.4,0,3,37,-999,-999,-999,-999,2,-999,2.1,0,1,39,-999,10.8,0,0,9,-999,4.9,0,1,24,-999,2.8,0,0,49,-999,6.5,0,0,37,-999,19.4,-999,0,,,,,,38,8,16.6,0,1,31,-999,5.7,0,1,31,-999,4.1,0,0,-999,-999,-1.6,0,1,14,-999,3,0,3,32,-999,1.6,-999,0,21,-999,2.4,0,0,-999,-999,-999,-999,-999,-999,11.7,-999,-999,-999,32,-999,2.2,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,37,-999,7.6,-999,1,-999,-999,8,-999,-999,36,-999,13.5,0,0,
