Users of this data file should acknowledge the National Park Service.
NOTE: There are two parts to this file. Part I contains information on the sites selected.
Part II contains the actual data and begins on line 70.

Part I - Site Information
ABBR,AIRS_SITE_CODE,TIME_ZONE,LONG_DEC,LAT_DEC,ELEV_mMSL,SITE_NAME
4/4/2016 11:00:00 PM,41,-999,-999,-999,-999,43,-999,-3.6,0,0,35,-999,-999,-999,-999,53,-999,21,0,1,44,-999,-1.2,-999,0,46,-999,13.6,0,1,-999,-999,-999,-999,-999,0.36,-999,20.2,-999,0,-999,-999,-999,-999,-999,44,-999,14.6,0,1,19,-999,-999,-999,-999,41,-999,0,-999,0,44,-999,0.5,0,0,51,-999,28.6,-999,-999,29,-999,13.5,0,1,-999,-999,18.2,0,0,24,-999,-999,-999,-999,-999,-999,13.3,-999,-999,39,-999,2,-999,0,49,-999,9.1,0,1,53,-999,11.9,0,0,47,-999,13.7,0,0,-999,-999,-999,-999,-999,45,-999,8.5,0,-999,46,-999,11.4,0,0,47,-999,-999,-999,-999,49,-999,-0.1,0.1,0,-999,-999,13.9,0,-999,-999,-999,-999,0,0,41,-999,-999,-999,0,42,-999,-999,-999,-999,66,-999,16.1,0,0,63,-999,20.2,0,0,56,-999,21.5,0,0,-999,-999,-999,-999,-999,44,-999,2.6,0,0,36,-999,4.2,0,0,-999,-999,6.3,0,0,45,-999,8.3,0,2,-999,-999,1.1,-999,-999,-999,-999,-999,-999,-999,39,-999,-999,-999,-999,50,-999,12.2,-999,0,23,-999,7.3,0,2,33,-999,12,0,0,44,-999,4.7,0,0,46,-999,22,-999,0,37,-999,-999,-999,-999,34,-999,16.3,0,0,-999,-999,-999,-999,-999,35,-999,-1.2,0,0,-999,-999,-999,-999,-999,33,-999,7,0,0,40,-999,-6.9,0,0,42,-999,-999,-999,-999,-999,3.5,-2.2,-999,-999,-999,-999,-0.8,-999,-999,50,-999,-4.1,0.7,0,41,-999,10.4,-999,-999,41,-999,13,0,0,
4/5/2016 12:00:00 AM,41,-999,-999,-999,-999,43,-999,-4.4,0,0,34,-999,-999,-999,-999,53,-999,20.8,0,1,44,-999,-1.2,-999,0,46,-999,12.7,0,1,-999,-999,-999,-999,-999,0.6,-999,19.2,-999,0,-999,-999,-999,-999,-999,44,-999,14.1,0,1,23,-999,-999,-999,-999,41,-999,-0.4,-999,0,44,-999,0.4,0,0,50,-999,27.7,-999,-999,31,-999,12.9,0,1,-999,-999,17.9,0,0,15,-999,-999,-999,-999,-999,-999,11.4,-999,-999,37,-999,1.6,-999,0,46,-999,6.8,0,1,52,-999,10.5,0,0,42,-999,11.7,0,0,-999,-999,-999,-999,-999,41,-999,6,0,-999,41,-999,8.8,0,0,45,-999,-999,-999,-999,47,-999,-0.5,0,0,-999,-999,12.8,0,-999,-999,-999,-999,0,0,41,-999,-999,-999,0,42,-999,-999,-999,-999,64,-999,13.6,0,0,63,-999,19.4,0,0,51,-999,20.4,0,0,-999,-999,-999,-999,-999,45,-999,2.5,0,0,34,-999,3.1,0,0,30,-999,8.1,0,0,44,-999,7.5,0,2,-999,-999,0.8,-999,-999,-999,-999,-999,-999,-999,38,-999,-999,-999,-999,43,-999,9.2,-999,0,17,-999,6.1,0,2,31,-999,11.5,0,0,45,-999,5.5,0,0,48,-999,21.8,-999,0,-999,-999,-999,-999,-999,33,-999,15.3,0,0,-999,-999,-999,-999,-999,36,-999,-2.2,0,0,-999,-999,-999,-999,-999,33,-999,7,0,0,40,-999,-7,0,0,39,-999,-999,-999,-999,-999,1,-2.7,-999,-999,-999,-999,-1.6,-999,-999,48,-999,-4.5,0,0,42,-999,9.8,-999,-999,40,-999,12.3,0,0,
4/5/2016 1:00:00 AM,40,-999,-999,-999,-999,41,-999,-5.5,0,0,34,-999,-999,-999,-999,53,-999,19.7,0,1,45,-999,-1.2,-999,0,46,-999,12,0,1,-999,-999,-999,-999,-999,6.32,-999,17.7,-999,0,-999,-999,-999,-999,-999,41,-999,13.9,0,1,26,-999,-999,-999,-999,43,-999,-0.3,-999,0,44,-999,0,0,0,48,-999,27,-999,-999,33,-999,12.5,0,1,-999,-999,17.6,0,0,7,-999,-999,-999,-999,-999,-999,9.9,-999,-999,35,-999,1.8,-999,0,37,-999,3.1,0,0,50,-999,8.8,0,0,38,-999,8.6,0,0,-999,-999,-999,-999,-999,38,-999,3.3,0,-999,37,-999,5.5,0,0,41,-999,-999,-999,-999,46,-999,-1.7,0,0,-999,-999,13.4,0,-999,-999,-999,-999,0,0,41,-999,-999,-999,0,42,-999,-999,-999,-999,61,-999,13.2,0,0,63,-999,19,0,0,47,-999,19.8,0,0,-999,-999,-999,-999,-999,45,-999,1.9,0,0,33,-999,2.4,0,0,27,-999,6.3,0,0,43,-999,7.5,0,2,-999,-999,-0.1,-999,-999,-999,-999,-999,-999,-999,39,-999,-999,-999,-999,44,-999,9,-999,0,16,-999,5.6,0,2,32,-999,10.9,0,0,46,-999,6.3,0,0,47,-999,20.3,-999,0,-999,-999,-999,-999,-999,30,-999,13.1,0,0,-999,-999,-999,-999,-999,36,-999,-3.1,0,0,-999,-999,-999,-999,-999,32,-999,6.5,0,0,40,-999,-7.1,0,0,38,-999,-999,-999,-999,-999,2,-3.7,-999,-999,-999,-999,-2.7,-999,-999,47,-999,-5.8,0,0,42,-999,9.1,-999,-999,38,-999,11.7,0,0,
4/5/2016 2:00:00 AM,38,-999,-999,-999,-999,39,-999,-6.5,0,0,33,-999,-999,-999,-999,52,-999,18.1,0,1,45,-999,-1.2,-999,0,44,-999,10.7,0,1,-999,-999,-999,-999,-999,10.86,-999,16.7,-999,0,-999,-999,-999,-999,-999,42,-999,12.9,0,1,27,-999,-999,-999,-999,41,-999,-1.2,-999,0,45,-999,-0.3,0,0,46,-999,27,-999,-999,38,-999,12.2,0,1,-999,-999,17.1,0,0,6,-999,-999,-999,-999,-999,-999,9.1,-999,-999,33,-999,1.9,-999,0,37,-999,1.4,0,0,52,-999,9.1,0,0,36,-999,6.7,0,0,-999,-999,-999,-999,-999,39,-999,1.4,0,-999,35,-999,3.6,0,0,38,-999,-999,-999,-999,47,-999,-2.6,0,0,-999,-999,13.1,0,-999,-999,-999,-999,0,0,42,-999,-999,-999,0,42,-999,-999,-999,-999,58,-999,11.6,0,0,60,-999,17.5,0,0,48,-999,20.3,0,0,-999,-999,-999,-999,-999,44,-999,1.2,0,0,-999,-999,1.7,0,0,24,-999,5.8,0,0,42,-999,7.4,0,2,-999,-999,-0.4,-999,-999,-999,-999,-999,-999,-999,38,-999,-999,-999,-999,49,-999,9.3,-999,0,17,-999,5.3,0,2,26,-999,9.1,0,0,45,-999,5.6,0,0,48,-999,19.8,-999,0,-999,-999,-999,-999,-999,24,-999,12.4,0,0,-999,-999,-999,-999,-999,37,-999,-4.3,0,0,-999,-999,-999,-999,-999,32,-999,6.6,0.1,0,39,-999,-7.5,0,0,39,-999,-999,-999,-999,-999,4,-4.7,-999,-999,-999,-999,-3.7,-999,-999,47,-999,-6.9,0,0,42,-999,8.9,-999,-999,37,-999,10.4,0,0,
4/5/2016 3:00:00 AM,37,-999,-999,-999,-999,39,-999,-7.7,0,0,33,-999,-999,-999,-999,52,-999,18.8,0,1,44,-999,-2.2,-999,0,43,-999,10,0,1,-999,-999,-999,-999,-999,7.51,-999,15.7,-999,0,-999,-999,-999,-999,-999,42,-999,12.2,0,1,21,-999,-999,-999,-999,43,-999,-0.4,-999,0,46,-999,0.1,0,0,46,-999,26.9,-999,-999,34,-999,11.2,0,1,-999,-999,17.2,0,0,11,-999,-999,-999,-999,-999,-999,9.5,-999,-999,30,-999,1.9,-999,0,38,-999,0.9,0,0,53,-999,9.5,0,0,36,-999,4.6,0,0,-999,-999,-999,-999,-999,37,-999,0.1,0,-999,36,-999,2.3,0,0,38,-999,-999,-999,-999,45,-999,-4.2,0,0,-999,-999,12,0,-999,-999,-999,-999,0,0,42,-999,-999,-999,0,37,-999,-999,-999,-999,56,-999,10.4,0,0,60,-999,17.7,0,0,50,-999,21.1,0,0,-999,-999,-999,-999,-999,44,-999,0.6,0,0,32,-999,1.1,0,0,26,-999,5.5,0,0,43,-999,6.6,0,2,-999,-999,-1.1,-999,-999,-999,-999,-999,-999,-999,37,-999,-999,-999,-999,47,-999,8.5,-999,0,16,-999,5,0,2,24,-999,8.4,0,0,47,-999,5.9,0,0,50,-999,19.4,-999,0,-999,-999,-999,-999,-999,26,-999,13.2,0,0,-999,-999,-999,-999,-999,35,-999,-5.7,0,0,-999,-999,-999,-999,-999,38,-999,6.6,0,0,37,-999,-7.6,0,0,38,-999,-999,-999,-999,-999,-1.5,-5.3,-999,-999,-999,-999,-4.4,-999,-999,47,-999,-7,0,0,42,-999,8.3,-999,-999,37,-999,9.2,0,0,
4/5/2016 4:00:00 AM,38,-999,-999,-999,-999,39,-999,-8.7,0,0,33,-999,-999,-999,-999,52,-999,18.6,0,1,43,-999,-2.2,-999,0,43,-999,9.9,0,1,-999,-999,-999,-999,-999,0.89,-999,14.1,-999,0,-999,-999,-999,-999,-999,44,-999,12.2,0,1,16,-999,-999,-999,-999,41,-999,-1.5,-999,0,45,-999,-0.1,0,0,-999,-999,26.7,-999,-999,34,-999,10.4,0,1,-999,-999,18.4,0,0,10,-999,-999,-999,-999,-999,-999,8.3,-999,-999,32,-999,2,-999,0,41,-999,1,0,1,55,-999,10,0,0,35,-999,3.5,0,0,-999,-999,-999,-999,-999,35,-999,-0.9,0,-999,36,-999,1.3,0,0,38,-999,-999,-999,-999,45,-999,-4.2,0,0,-999,-999,13,0,-999,-999,-999,-999,0,0,27,-999,-999,-999,0,17,-999,-999,-999,-999,59,-999,10.7,0,0,56,-999,15.9,0,0,51,-999,20.8,0,0,-999,-999,-999,-999,-999,51,-999,1.9,0,0,32,-999,0.5,0,0,25,-999,5,0,0,44,-999,6,0,2,-999,-999,-1.1,-999,-999,-999,-999,-999,-999,-999,39,-999,-999,-999,-999,47,-999,8,-999,0,15,-999,4.2,0,2,24,-999,8,0,0,47,-999,5.5,0,0,50,-999,19.1,-999,0,29,-999,-999,-999,-999,27,-999,13.1,0,0,-999,-999,-999,-999,-999,36,-999,-6.6,0,0,-999,-999,-999,-999,-999,37,-999,6,0,0,35,-999,-7.7,0,0,35,-999,-999,-999,-999,-999,2,-5.5,-999,-999,-999,-999,-4.1,-999,-999,47,-999,-7.4,0,0,42,-999,8.3,-999,-999,37,-999,9.4,0,0,
4/5/2016 5:00:00 AM,38,-999,-999,-999,-999,-999,-999,-9.1,0,49,35,-999,-999,-999,-999,52,-999,17.8,0,1,43,-999,-2.2,-999,1,42,-999,10.1,0,2,-999,-999,-999,-999,-999,1.11,-999,13.5,-999,1.994,-999,-999,-999,-999,-999,43,-999,11.5,0,2,10,-999,-999,-999,-999,39,-999,-1.6,-999,0,45,-999,-0.3,0,1,-999,-999,27.1,-999,-999,32,-999,9.6,0,1,-999,-999,17.7,0,0,11,-999,-999,-999,-999,-999,-999,7.5,-999,-999,29,-999,2,-999,0,39,-999,0.4,0,37,54,-999,8.8,0,0,35,-999,2.7,0,0,-999,-999,-999,-999,-999,33,-999,-2.5,0,-999,33,-999,0.1,0,0,34,-999,-999,-999,-999,44,-999,-5.2,0,0,-999,-999,13.4,0,-999,-999,-999,-999,0,0,17,-999,-999,-999,13.947,14,-999,-999,-999,-999,56,-999,11.9,0,12,54,-999,16,0,16,50,-999,20.2,0,18,-999,-999,-999,-999,-999,51,-999,1.8,0,3,32,-999,0,0,8,23,-999,4.7,0,1,45,-999,5.5,0,3,-999,-999,-0.1,-999,-999,-999,-999,-999,-999,-999,39,-999,-999,-999,-999,43,-999,6.3,-999,1,14,-999,4.1,0,5,24,-999,7.2,0,1,47,-999,4.9,0,4,50,-999,19.2,-999,0,31,-999,-999,-999,-999,23,-999,11.3,0,4,-999,-999,-999,-999,-999,39,-999,-7.7,0,1,-999,-999,-999,-999,-999,36,-999,5.5,0,10,32,-999,-6.5,0,2,34,-999,-999,-999,-999,-999,1,-5.2,-999,-999,-999,-999,-3.6,-999,-999,48,-999,-8,0,0,41,-999,8,-999,-999,36,-999,8.8,0,0,
4/5/2016 6:00:00 AM,39,-999,-999,-999,-999,41,-999,-8.2,0,231,40,-999,-999,-999,-999,51,-999,17.5,0,8,42,-999,-1.2,-999,23,42,-999,10.5,0,82,-999,-999,-999,-999,-999,1.3,-999,13.6,-999,77.062,-999,-999,-999,-999,-999,45,-999,12,0,66,11,-999,-999,-999,-999,37,-999,-1.9,-999,48,45,-999,-0.8,0,21,-999,-999,25.4,-999,-999,24,-999,7.4,0,38,-999,-999,17.8,0,40,6,-999,-999,-999,-999,-999,-999,7.8,-999,-999,37,-999,2.8,-999,5,41,-999,3.9,0,221,55,-999,8.9,0,49,30,-999,1.5,0,14,-999,-999,-999,-999,-999,33,-999,-3,0,-999,33,-999,-0.5,0,13,34,-999,-999,-999,-999,46,-999,-4.5,0,74,-999,-999,13,0,-999,-999,-999,-999,0.1,27,15,-999,-999,-999,90.653,25,-999,-999,-999,-999,54,-999,15.3,0,155,52,-999,17.7,0,176,51,-999,21.4,0,197,-999,-999,-999,-999,-999,51,-999,2.1,0,16,32,-999,0.8,0,115,24,-999,4.7,0,26,44,-999,6.3,0,72,-999,-999,0.3,-999,-999,-999,-999,-999,-999,-999,36,-999,-999,-999,-999,43,-999,6.8,-999,91,14,-999,4.7,0,40,22,-999,6.9,0,90,46,-999,3.4,0.2,109,50,-999,18.7,-999,27.893,31,-999,-999,-999,-999,24,-999,12.2,0,26,-999,-999,-999,-999,-999,42,-999,-9,0,23,-999,-999,-999,-999,-999,34,-999,5.8,0,164,32,-999,-4.8,0,57,32,-999,-999,-999,-999,-999,0,-5,-999,-999,-999,-999,-3,-999,-999,47,-999,-7.5,0,7,41,-999,8.8,-999,-999,35,-999,9.4,0,37,
4/5/2016 7:00:00 AM,40,-999,-999,-999,-999,41,-999,-7.1,0,418,-999,-999,-999,-999,-999,49,-999,19.1,0,140,41,-999,-1.2,-999,48,43,-999,12.1,0,297,-999,-999,-999,-999,-999,1.77,-999,16.1,-999,283.068,-999,-999,-999,-999,-999,48,-999,15.5,0,243,13,-999,-999,-999,-999,39,-999,1.5,-999,229,43,-999,0.7,0,111,-999,-999,25.4,-999,-999,27,-999,8.8,0,268,-999,-999,19.5,0,218,8,-999,-999,-999,-999,-999,-999,9.5,-999,-999,35,-999,3.1,-999,35,42,-999,5.2,-999,411,-999,-999,11,0,252,31,-999,2.2,0,152,-999,-999,-999,-999,-999,33,-999,-2.5,0,-999,33,-999,-0.1,0,149,33,-999,-999,-999,-999,47,-999,-2.7,0,231,-999,-999,15.7,0,-999,-999,-999,-999,0,223,24,-999,-999,-999,216.173,35,-999,-999,-999,-999,-999,-999,18.9,0,359,55,-999,20.3,0,356,52,-999,22.9,0,428,-999,-999,-999,-999,-999,54,-999,4.5,-999,32,31,-999,2.9,0,402,29,-999,7.2,0,271,46,-999,10.9,0,305,-999,-999,1.9,-999,-999,-999,-999,-999,-999,-999,37,-999,-999,-999,-999,43,-999,8.1,-999,256,18,-999,11.6,0,320,28,-999,8.4,0,219,47,-999,1.8,0.1,209,45,-999,19.5,-999,139.467,33,-999,-999,-999,-999,24,-999,13.2,0,275,-999,-999,-999,-999,-999,42,-999,-8.9,0,105,-999,-999,-999,-999,-999,38,-999,7.2,0,396,34,-999,-2.1,0,169,37,-999,-999,-999,-999,-999,1,-4.1,-999,-999,-999,-999,-2.3,-999,-999,47,-999,-5.8,0,31,40,-999,9.8,-999,-999,34,-999,11.9,0,235,
4/5/2016 8:00:00 AM,40,-999,-999,-999,-999,42,-999,-5.8,0,579,-999,-999,-999,-999,-999,48,-999,21.5,0,365,40,-999,-1.2,-999,81,45,-999,13.4,0,503,-999,-999,-999,-999,-999,10.68,-999,18.7,-999,509.158,-999,-999,-999,-999,-999,59,-999,19.2,-999,515,31,-999,-999,-999,-999,45,-999,4.1,-999,418,43,-999,2.6,0,183,-999,-999,26,-999,-999,35,-999,11.1,0,326,-999,-999,21.8,0,429,19,-999,-999,-999,-999,-999,-999,9.1,-999,-999,39,-999,4.7,-999,102,40,-999,7.8,-999,633,53,-999,13.4,0,460,33,-999,4.4,0,416,-999,-999,-999,-999,-999,33,-999,-1.3,0,-999,32,-999,1.1,0,409,32,-999,-999,-999,-999,-999,-999,-1.7,0,314,-999,-999,17.8,0,-999,-999,-999,-999,0,477,38,-999,-999,-999,369.586,39,-999,-999,-999,-999,-999,-999,-999,0,554,57,-999,21.4,0,458,54,-999,24.4,0,552,-999,-999,-999,-999,-999,52,-999,8.1,-999,451,33,-999,5,0,565,37,-999,9.2,0,313,46,-999,12.8,-999,528,-999,-999,4.6,-999,-999,-999,-999,-999,-999,-999,35,-999,-999,-999,-999,46,-999,11,-999,515,36,-999,20.2,0,526,39,-999,11.6,0,503,51,-999,3.2,0,386,50,-999,22.7,-999,481.16,36,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,42,-999,-8.2,0,349,-999,-999,-999,-999,-999,40,-999,8.4,0,491,35,-999,0.2,0,266,41,-999,-999,-999,-999,-999,7,-3.4,-999,-999,-999,-999,-1.8,-999,-999,47,-999,-5,0,53,40,-999,12.7,-999,-999,34,-999,14.7,0,444,
4/5/2016 9:00:00 AM,40,-999,-999,-999,-999,42,-999,-4.9,0,714,44,-999,-999,-999,-999,49,-999,23.3,-999,582,41,-999,-0.2,-999,153,46,-999,15,0,685,-999,-999,-999,-999,-999,25.24,-999,22.4,-999,691.357,-999,-999,-999,-999,-999,-999,-999,21.2,-999,768,34,-999,-999,-999,-999,44,-999,5.2,-999,587,43,-999,4.1,0,368,47,-999,28.5,-999,-999,47,-999,12,0,470,-999,-999,24,0,590,37,-999,-999,-999,-999,-999,-999,11.1,-999,-999,38,-999,5.9,-999,330,40,-999,7.9,0,776,54,-999,13.8,0,648,33,-999,6.5,0,605,-999,-999,-999,-999,-999,33,-999,0,0,-999,33,-999,2.8,0,603,34,-999,-999,-999,-999,46,-999,-1.4,0,351,-999,-999,19,0,-999,-999,-999,-999,0,680,40,-999,-999,-999,502.08,39,-999,-999,-999,-999,-999,-999,-999,0,761,58,-999,22.1,0,613,58,-999,26.5,0,727,-999,-999,-999,-999,-999,50,-999,10.1,-999,613,35,-999,6.4,0,783,39,-999,10.3,0,349,48,-999,14.2,-999,708,-999,-999,6.4,-999,-999,-999,-999,-999,-999,-999,35,-999,-999,-999,-999,49,-999,15,-999,681,45,-999,24,0,698,44,-999,13.3,0,599,52,-999,4.2,0,474,55,-999,24.7,-999,669.44,39,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,42,-999,-6.7,0,652,-999,-999,-999,-999,-999,43,-999,9.7,0,665,38,-999,2.3,0,274,48,-999,-999,-999,-999,-999,1.5,-3,-999,-999,-999,-999,-0.5,-999,-999,46,-999,-4.3,0,68,43,-999,14.8,-999,-999,41,-999,17.8,0,639,
4/5/2016 10:00:00 AM,40,-999,-999,-999,-999,-999,-999,-3.8,0,790,47,-999,-999,-999,-999,-999,-999,25.4,-999,775,42,-999,0.9,-999,571,49,-999,16.3,0,821,-999,-999,-999,-999,-999,45.77,-999,25.2,-999,846.555,-999,-999,-999,-999,-999,59,-999,22.5,-999,954,36,-999,-999,-999,-999,46,-999,6.6,-999,720,45,-999,5.8,0,453,47,-999,30,-999,-999,49,-999,11.6,0,291,-999,-999,25.4,0,780,48,-999,-999,-999,-999,-999,-999,11.4,-999,-999,39,-999,6.6,-999,184,42,-999,9.5,0,880,58,-999,14.6,0,800,36,-999,8.3,0,766,-999,-999,-999,-999,-999,34,-999,1.8,0,-999,34,-999,4.5,0,758,37,-999,-999,-999,-999,46,-999,-0.9,0,553,-999,-999,20.5,0,-999,-999,-999,-999,0,694,41,-999,-999,-999,599.706,40,-999,-999,-999,-999,-999,-999,22.2,0,851,60,-999,23.3,0,681,60,-999,28.6,0,839,-999,-999,-999,-999,-999,47,-999,11.6,0,747,38,-999,7.4,0,890,39,-999,9.7,0,376,50,-999,15.6,0,855,-999,-999,7.2,-999,-999,-999,-999,-999,-999,-999,35,-999,-999,-999,-999,53,-999,17.2,-999,760,-999,-999,25.8,0,829,45,-999,13.5,0,702,-999,-999,2.5,0.9,166,58,-999,26.8,-999,871.666,40,-999,-999,-999,-999,42,-999,20.7,-999,788,-999,-999,-999,-999,-999,43,-999,-5.4,0,795,-999,-999,-999,-999,-999,44,-999,10.9,0,695,39,-999,4,0,313,48,-999,-999,-999,-999,-999,0.5,-1.9,-999,-999,-999,-999,1,-999,-999,45,-999,-3.3,0,96,43,-999,15.7,-999,-999,44,-999,19.9,0,791,
4/5/2016 11:00:00 AM,41,-999,-999,-999,-999,43,-999,-2.6,0,817,48,-999,-999,-999,-999,54,-999,27,0,916,42,-999,0.9,-999,785,-999,-999,16.6,-999,885,-999,-999,-999,-999,-999,52.43,-999,26.9,-999,879.567,-999,-999,-999,-999,-999,60,-999,23.5,0,1044,39,-999,-999,-999,-999,47,-999,7.6,-999,804,45,-999,7.1,0,504,47,-999,31.3,-999,-999,50,-999,11.8,0,514,-999,-999,25.9,0,756,55,-999,-999,-999,-999,-999,-999,11.7,-999,-999,38,-999,7.4,-999,290,43,-999,10.8,0,909,55,-999,14.8,0,880,39,-999,9.8,0,875,-999,-999,-999,-999,-999,39,-999,3,0,-999,-999,-999,6.2,0,862,42,-999,-999,-999,-999,47,-999,0.2,0,883,-999,-999,19.8,0,-999,-999,-999,-999,0,643,42,-999,-999,-999,641.546,40,-999,-999,-999,-999,-999,-999,24.2,0,887,60,-999,24.2,0,702,61,-999,29.7,0,773,-999,-999,-999,-999,-999,46,-999,13.7,0,856,40,-999,8.6,0,943,43,-999,7.5,0,491,50,-999,16.9,0,951,-999,-999,8.2,-999,-999,-999,-999,-999,-999,-999,35,-999,-999,-999,-999,57,-999,18.5,-999,829,45,-999,26.4,0,904,-999,-999,11.6,-999,404,-999,-999,-0.4,1,124,61,-999,28.5,-999,941.4,40,-999,-999,-999,-999,46,-999,21.4,-999,846,42,-999,15.4,0,952,43,-999,-4.1,0,881,-999,-999,-999,-999,-999,43,-999,11.2,0,497,40,-999,5.2,0,381,48,-999,-999,-999,-999,-999,0.5,-0.4,-999,-999,-999,-999,1.9,-999,-999,45,-999,-2.7,0,113,42,-999,16,-999,-999,48,-999,22.5,0,882,
4/5/2016 12:00:00 PM,42,-999,-999,-999,-999,43,-999,-1.6,0,792,49,-999,-999,-999,-999,53,-999,28.3,0,997,43,-999,0.9,-999,829,-999,-999,17.4,-999,943,-999,-999,-999,-999,-999,55.03,-999,28.7,-999,937.453,-999,-999,-999,-999,-999,61,-999,24.2,0,1078,41,-999,-999,-999,-999,47,-999,9.1,-999,835,45,-999,7.3,0,404,46,-999,32.7,-999,-999,53,-999,12,0,787,-999,-999,26.6,0,888,66,-999,-999,-999,-999,-999,-999,12.1,-999,-999,39,-999,8.3,-999,286,44,-999,11.5,0,885,53,-999,15.9,0,899,42,-999,11.1,0,914,-999,-999,-999,-999,-999,42,-999,3.9,0,-999,40,-999,7.1,-999,905,-999,-999,-999,-999,-999,46,-999,1.2,0,900,-999,-999,18.6,0,-999,-999,-999,-999,0,374,41,-999,-999,-999,627.6,40,-999,-999,-999,-999,-999,-999,24.6,0,841,61,-999,24.9,0,767,62,-999,31.4,0,837,-999,-999,-999,-999,-999,45,-999,15.4,0,866,43,-999,10.1,0,925,46,-999,4.4,0,262,-999,-999,17.1,0,966,-999,-999,9.1,-999,-999,-999,-999,-999,-999,-999,36,-999,-999,-999,-999,58,-999,19.4,-999,795,46,-999,27.4,0,911,-999,-999,10.5,-999,509,-999,-999,-1.1,0,287,65,-999,29.1,-999,948.373,41,-999,-999,-999,-999,49,-999,22.8,-999,848,-999,-999,16.5,0,944,45,-999,-2.8,-999,894,-999,-999,-999,-999,-999,41,-999,9.8,0,497,40,-999,5.4,0,308,50,-999,-999,-999,-999,-999,1,0.1,-999,-999,-999,-999,2.3,-999,-999,45,-999,-1.7,0,115,40,-999,17.1,-999,-999,48,-999,24.2,0,916,
4/5/2016 1:00:00 PM,43,-999,-999,-999,-999,45,-999,-0.9,0,717,47,-999,-999,-999,-999,54,-999,29.6,0,990,43,-999,0.9,-999,737,47,-999,16.9,-999,708,-999,-999,-999,-999,-999,55.82,-999,29.4,-999,811.703,-999,-999,-999,-999,-999,63,-999,24.4,0,901,43,-999,-999,-999,-999,48,-999,9.8,-999,810,45,-999,7.9,0,517,47,-999,33.4,-999,-999,53,-999,12.9,0,854,-999,-999,26.8,0,617,67,-999,-999,-999,-999,-999,-999,12.8,-999,-999,41,-999,10.2,-999,425,44,-999,12.3,0,804,52,-999,16.6,0,849,44,-999,12.3,0,889,-999,-999,-999,-999,-999,44,-999,5.1,0,-999,42,-999,8.6,-999,886,46,-999,-999,-999,-999,46,-999,1.3,0,709,-999,-999,18.4,0,-999,-999,-999,-999,0,228,40,-999,-999,-999,564.84,41,-999,-999,-999,-999,59,-999,25,0,708,61,-999,25.6,0,717,63,-999,32.6,0,779,-999,-999,-999,-999,-999,44,-999,16.8,0,810,45,-999,11.3,0,843,45,-999,2.4,0,278,49,-999,17.7,0,895,-999,-999,9.9,-999,-999,-999,-999,-999,-999,-999,36,-999,-999,-999,-999,-999,-999,20.2,-999,807,47,-999,28.2,0,855,50,-999,11.1,0,577,-999,-999,-2.1,0,176,69,-999,29.7,-999,878.64,44,-999,-999,-999,-999,52,-999,23.9,-999,791,51,-999,17,0,871,45,-999,-2,-999,844,-999,-999,-999,-999,-999,37,-999,6.9,0.1,314,40,-999,4.4,0,146,51,-999,-999,-999,-999,-999,2,0.9,-999,-999,-999,-999,3,-999,-999,45,-999,-1,0,161,40,-999,17.7,-999,-999,47,-999,24.9,0,892,
4/5/2016 2:00:00 PM,44,-999,-999,-999,-999,45,-999,-0.7,0,597,50,-999,-999,-999,-999,55,-999,30.7,0,871,44,-999,-0.2,-999,617,51,-999,15.9,0,777,-999,-999,-999,-999,-999,56.31,-999,29.8,-999,685.304,-999,-999,-999,-999,-999,65,-999,24.9,0,770,44,-999,-999,-999,-999,48,-999,10.2,-999,731,45,-999,7.8,0,459,48,-999,34.2,-999,-999,51,-999,13.6,0,758,-999,-999,27.2,0,703,64,-999,-999,-999,-999,-999,-999,12.8,-999,-999,42,-999,11,-999,384,44,-999,12.1,0,636,52,-999,16.9,0,714,47,-999,13.3,0,804,-999,-999,-999,-999,-999,46,-999,5.8,0,-999,44,-999,9.3,0,805,47,-999,-999,-999,-999,46,-999,2,0,797,-999,-999,18.4,0,-999,-999,-999,-999,0,152,42,-999,-999,-999,460.24,40,-999,-999,-999,-999,59,-999,24.9,0,555,-999,-999,26.7,-999,559,63,-999,32.7,0,644,-999,-999,-999,-999,-999,43,-999,17,0,663,47,-999,11.8,0,703,47,-999,2.5,0.3,586,50,-999,17.7,0,744,-999,-999,10.6,-999,-999,-999,-999,-999,-999,-999,37,-999,-999,-999,-999,56,-999,20.6,-999,611,48,-999,28.4,0,742,50,-999,12.1,0,735,58,-999,-2.5,0,171,73,-999,30.2,-999,753.12,44,-999,-999,-999,-999,54,-999,25,-999,682,51,-999,17.3,0,731,46,-999,-1.1,0,744,-999,-999,-999,-999,-999,24,-999,3.6,0,156,39,-999,3.8,0,115,50,-999,-999,-999,-999,-999,0,1.8,-999,-999,-999,-999,4.2,-999,-999,45,-999,-0.5,0,207,38,-999,17.7,-999,-999,47,-999,25.2,0,804,
