Users of this data file should acknowledge the National Park Service.
NOTE: There are two parts to this file. Part I contains information on the sites selected.
Part II contains the actual data and begins on line 75.

Part I - Site Information
ABBR,AIRS_SITE_CODE,TIME_ZONE,LONG_DEC,LAT_DEC,ELEV_mMSL,SITE_NAME
4/8/2010 12:00:00 PM,36,-999,-999,-999,-999,33,-999,11.3,0,520,45,-999,19.7,0,815,56,-999,-999,-999,-999,57,-999,18.7,0,1056,44,-999,11.9,-999,731,55,-999,9.7,0,923,48,-999,18.1,0,1144,49,-999,19,-999,936.518,44,-999,12.2,-999,-999,58,-999,19.3,0,1027,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,38,-999,-999,0,-999,42,-999,4.3,-999,-999,-999,-999,-999,-999,-999,28,-999,-4.3,0,420,-999,-999,-999,-999,-999,48,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,26.5,0,731,38,-999,-999,-999,-999,-999,-999,-999,-999,-999,49,-999,2.3,0,76,44,-999,11.4,0,1003,50,-999,8.3,0,926,43,-999,12.6,7.6,37,-999,-999,-999,-999,-999,47,-999,10.2,5.9,-999,44,-999,12.7,4.3,41,-999,-999,-999,-999,-999,-999,-999,17.6,0,-999,-999,-999,17,0.1,672,-999,-999,4.7,-999,75.312,65,-999,18.1,0,1011,59,-999,19.5,0,937,-999,-999,-999,-999,-999,47,-999,5.8,0,466,35,-999,10.2,0,367,59,-999,7.8,0,986,56,-999,8.8,0,1009,-999,-999,-999,-999,-999,38,-999,-999,-999,-999,34,-999,5.5,0,480,,,,,,-999,-999,-999,-999,956,40,-999,21.7,0,883,47,-999,6.6,0,977,57,-999,26.1,-999,1108.759,-999,-999,-999,-999,-999,51,10,18.7,0,838,40,-999,8.2,0,927,-999,-999,19.2,0,-999,,,,,,53,-999,13.9,0,744,43,-999,4,0,793,46,-999,10.2,0,825,-999,0,2.7,-999,-999,-999,2,4,-999,-999,51,-999,-999,0,695,,,,,,-999,-999,-999,-999,-999,45,-999,12.6,-999,975,58,-999,16.5,0,970,
4/8/2010 1:00:00 PM,36,-999,-999,-999,-999,34,-999,10.6,0,488,46,-999,19.9,0,763,57,-999,-999,-999,-999,58,-999,19.8,0,1045,44,-999,9.9,-999,464,55,-999,10.6,0,866,51,-999,18.9,0,1071,51,-999,19.8,-999,888.402,45,-999,12.8,-999,-999,57,-999,20.5,0,978,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,34,-999,-999,0.76,-999,43,-999,4.9,-999,-999,-999,-999,-999,-999,-999,27,-999,-4.2,0,440,-999,-999,-999,-999,-999,48,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,26.8,0,816,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,45,-999,2.8,0,345,46,-999,12.6,0,915,50,-999,9.5,0,904,43,-999,12.6,5.5,28,-999,-999,-999,-999,-999,48,-999,9.8,7.1,-999,49,-999,11.7,2.8,47,39,-999,-999,-999,-999,-999,-999,16.7,0,-999,-999,-999,16.9,0,637,-999,-999,4.8,-999,64.155,65,-999,19.3,0,912,60,-999,20.9,0,850,-999,-999,-999,-999,-999,47,-999,6.7,0,463,39,-999,11.3,0,602,61,-999,8.6,0,930,57,-999,9.7,0,948,-999,-999,-999,-999,-999,36,-999,-999,-999,-999,34,-999,-999,0,402,,,,,,-999,-999,-999,-999,-999,40,-999,22,0,827,47,-999,7.5,0,917,59,-999,26.9,-999,1052.973,-999,-999,-999,-999,-999,55,9,19.4,0,778,42,-999,8.4,0,858,-999,-999,19.3,0,-999,,,,,,53,-999,14.9,0,690,44,-999,5.1,0,750,46,-999,10.8,0,765,-999,1,3.5,-999,-999,-999,1,4,-999,-999,51,-999,-999,0,663,,,,,,-999,-999,-999,-999,-999,48,-999,13.3,-999,901,61,-999,17.4,0,946,
4/8/2010 2:00:00 PM,38,-999,-999,-999,-999,36,-999,9.3,0,326,45,-999,19.1,0,639,58,-999,-999,-999,-999,58,-999,20.8,0,960,47,-999,8.9,-999,233,55,-999,12.1,0,779,53,-999,19.5,0,927,51,-999,20.7,-999,781.71,50,-999,15.4,-999,-999,57,-999,21.2,0,864,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,31,-999,-999,0.51,-999,41,-999,4.3,-999,-999,-999,-999,-999,-999,-999,28,-999,-3.2,0,406,-999,-999,-999,-999,-999,47,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,26.5,0,620,37,-999,-999,-999,-999,-999,-999,-999,-999,-999,42,-999,3.4,0.1,221,50,-999,13.4,0,765,52,-999,10.5,0,819,47,-999,11.9,3.7,40,-999,-999,-999,-999,-999,51,-999,8.9,3.8,-999,51,-999,11.1,2.8,49,38,-999,-999,-999,-999,-999,-999,15.7,0,-999,-999,-999,16.8,0,568,-999,-999,4.2,-999,87.167,66,-999,19.7,0,767,61,-999,21.2,0,701,-999,-999,-999,-999,-999,48,-999,6.9,0,600,42,-999,12,0,519,60,-999,9.5,0,814,60,-999,10.6,0,839,-999,-999,-999,-999,-999,38,-999,-999,-999,-999,36,-999,-999,0,439,,,,,,60,-999,16.6,-999,853,41,-999,22.4,0,715,47,-999,6.8,0,798,59,-999,27.9,-999,920.48,-999,-999,-999,-999,-999,57,11,19.9,0,667,45,-999,8.9,0,734,-999,-999,18.4,0,-999,,,,,,53,-999,15.4,0,588,45,-999,6.2,0,654,46,-999,11.8,0,655,-999,2,3.4,-999,-999,-999,-3,4,-999,-999,51,-999,-999,0,287,,,,,,-999,-999,-999,-999,-999,48,-999,13.3,-999,764,64,-999,18.1,0,852,
4/8/2010 3:00:00 PM,39,-999,-999,-999,-999,36,-999,7.9,0,118,44,-999,18.7,0,483,57,-999,-999,-999,-999,58,-999,21.8,0,810,49,-999,8.9,-999,140,54,-999,12.6,0,627,51,-999,19.9,0,717,47,-999,21.9,-999,602.496,52,-999,16.3,-999,-999,56,-999,21.4,0,688,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,31,-999,-999,0,-999,52,-999,3.7,-999,-999,-999,-999,-999,-999,-999,28,-999,-3.2,0,366,-999,-999,-999,-999,-999,46,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,26.2,0,498,36,-999,-999,-999,-999,-999,-999,-999,-999,-999,43,-999,2.2,0,321,55,-999,13.8,0,567,54,-999,11.6,0,676,48,-999,11.4,0.3,82,-999,-999,-999,-999,-999,51,-999,8.6,1.8,-999,49,-999,11.2,0,134,39,-999,-999,-999,-999,-999,-999,14.9,0,-999,-999,-999,15.8,0,251,-999,-999,4.1,-999,43.235,68,-999,20.1,0,559,64,-999,21.2,0,453,-999,-999,-999,-999,-999,50,-999,6.9,0,379,45,-999,12,0,287,56,-999,10.4,0,640,62,-999,11.1,0,668,-999,-999,-999,-999,-999,39,-999,-999,-999,-999,37,-999,-999,0,350,,,,,,63,-999,18.4,0,681,47,-999,20.9,0,545,52,-999,7.4,0,629,56,-999,28.7,-999,725.226,-999,-999,-999,-999,-999,58,9,20.3,0,511,48,-999,8.7,0,558,-999,-999,16.8,1.2,-999,,,,,,52,-999,15.9,0,429,45,-999,6.5,0,498,48,-999,12.6,0,503,-999,7,2.5,-999,-999,-999,-2,4,-999,-999,54,-999,-999,0,333,,,,,,-999,-999,-999,-999,-999,48,-999,12.9,-999,580,64,-999,18.6,0,707,
4/8/2010 4:00:00 PM,39,-999,-999,-999,-999,38,-999,7.8,0,58,45,-999,18,0,291,53,-999,-999,-999,-999,59,-999,22.7,0,600,47,-999,8.9,-999,75,54,-999,12.9,0,434,51,-999,19.8,0,469,46,-999,22.2,-999,407.94,47,-999,15.2,-999,-999,55,-999,21.7,0,473,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.51,-999,29,-999,-999,5.59,-999,57,-999,3.1,-999,-999,-999,-999,-999,-999,-999,27,-999,-3.2,0,311,-999,-999,-999,-999,-999,45,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,25.7,0,337,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,44,-999,2.8,0,95,56,-999,13.1,0,320,54,-999,12,0,488,49,-999,12.2,0,126,-999,-999,-999,-999,-999,51,-999,8.5,0,-999,48,-999,11.1,0.1,61,46,-999,-999,-999,-999,-999,-999,14.1,0.2,-999,-999,-999,14.6,1.8,107,-999,-999,3.4,-999,15.341,65,-999,19.7,0,324,64,-999,21.4,0,107,-999,-999,-999,-999,-999,50,-999,5.6,0,269,44,-999,11.3,0,120,53,-999,10.8,0,434,64,-999,11.2,0,452,-999,-999,-999,-999,-999,41,-999,-999,-999,-999,37,-999,6.4,0,231,,,,,,60,-999,18.9,0,472,46,-999,18.7,0,349,52,-999,6.8,0,425,54,-999,28.6,-999,495.106,-999,-999,-999,-999,-999,60,8,20.3,0,326,49,-999,8.6,0,353,-999,-999,13,0.4,-999,,,,,,50,-999,15.6,0,189,45,-999,6.6,0,194,50,-999,13.1,0,321,-999,8,0.7,-999,-999,-999,2,4,-999,-999,56,-999,-999,0,235,,,,,,-999,-999,-999,-999,-999,49,-999,11.7,-999,300,64,-999,18.4,0,513,
4/8/2010 5:00:00 PM,41,-999,-999,-999,-999,39,-999,7.5,0,10,43,-999,17.2,0,74,48,-999,-999,-999,-999,60,-999,22.4,0,346,41,-999,7.9,-999,23,53,-999,12.8,0,225,52,-999,18.4,0,198,43,-999,22.2,-999,186.885,44,-999,13.7,-999,-999,51,-999,21.8,0,233,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,26,-999,-999,6.1,-999,60,-999,2.1,-999,-999,-999,-999,-999,-999,-999,28,-999,-3.5,0,205,-999,-999,-999,-999,-999,45,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,24.8,0,132,37,-999,-999,-999,-999,-999,-999,-999,-999,-999,43,-999,-0.4,0.3,53,53,-999,9.7,0,40,55,-999,12.4,0,273,44,-999,11.5,0,51,-999,-999,-999,-999,-999,51,-999,7.9,1.1,-999,52,-999,11,0,62,47,-999,-999,-999,-999,-999,-999,13.4,0.3,-999,-999,-999,13.8,0.8,52,-999,-999,3.5,-999,9.065,64,-999,18.6,0,85,65,-999,19.5,0,18,-999,-999,-999,-999,-999,50,-999,4.2,0,202,47,-999,11,0,42,50,-999,10.5,0,216,60,-999,11.1,0,222,-999,-999,-999,-999,-999,42,-999,-999,-999,-999,34,-999,3,0.5,20,,,,,,58,-999,18.7,0,241,44,-999,17.5,0,145,50,-999,5.6,0,135,55,-999,27.5,-999,258.013,-999,-999,-999,-999,-999,59,18,19.4,0,120,48,-999,7.5,0,144,-999,-999,12.8,1.3,-999,,,,,,48,-999,15,0,76,45,-999,6.4,0,136,46,-999,12.7,0,97,-999,8,1.2,-999,-999,-999,4,5,-999,-999,55,-999,-999,0.3,46,,,,,,-999,-999,-999,-999,-999,51,-999,10.8,-999,141,64,-999,18.2,0,292,
4/8/2010 6:00:00 PM,42,-999,-999,-999,-999,40,-999,7.7,0,0,43,-999,15.9,0,4,45,-999,-999,-999,-999,59,-999,21.6,0,75,34,-999,7.9,-999,0,53,-999,11.9,0,38,57,-999,15.8,0,8,20,-999,21.9,-999,18.131,40,-999,11.3,-999,-999,54,-999,19.7,0,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,32,-999,-999,0.51,-999,58,-999,1,-999,-999,-999,-999,-999,-999,-999,28,-999,-4.7,0,70,-999,-999,-999,-999,-999,45,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,23.5,0,27,34,-999,-999,-999,-999,-999,-999,-999,-999,-999,42,-999,0,0,12,51,-999,8,0,3,54,-999,11.5,0,67,37,-999,11.3,0,7,-999,-999,-999,-999,-999,50,-999,6.8,0,-999,44,-999,10.5,0,12,47,-999,-999,-999,-999,-999,-999,13.1,0.2,-999,-999,-999,13.4,0.9,5,-999,-999,3.3,-999,1.395,67,-999,16.8,0,2,66,-999,17.9,0,1,-999,-999,-999,-999,-999,54,-999,1.7,0,19,47,-999,10.3,0,2,47,-999,8.3,0,24,61,-999,10.2,0,33,-999,-999,-999,-999,-999,42,-999,-999,-999,-999,27,-999,1.9,0.3,16,,,,,,54,-999,16.7,0,41,43,-999,15.5,0,9,48,-999,3.7,0,10,55,-999,25.1,-999,41.84,-999,-999,-999,-999,-999,45,6,16.2,0,5,39,-999,5.5,0,9,-999,-999,11.2,3,-999,,,,,,47,-999,13.2,0,9,45,-999,5.4,0,33,43,-999,11.4,0,12,-999,5,1.8,-999,-999,-999,19,5,-999,-999,53,-999,-999,1.2,9,,,,,,-999,-999,-999,-999,-999,51,-999,9,-999,9,63,-999,17.3,0,79,
4/8/2010 7:00:00 PM,41,-999,-999,-999,-999,39,-999,7.5,0,0,44,-999,16.7,0,0,38,-999,-999,-999,-999,55,-999,19.8,0,2,38,-999,10.9,-999,0,55,-999,11.4,0,1,61,-999,14.7,0,0,9,-999,21.1,-999,1.395,41,-999,9.9,-999,-999,54,-999,18,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,32,-999,-999,0,-999,59,-999,-0.6,-999,-999,-999,-999,-999,-999,-999,29,-999,-5.7,0,21,-999,-999,-999,-999,-999,44,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,21.7,0,1,34,-999,-999,-999,-999,-999,-999,-999,-999,-999,40,-999,0.1,0,1,50,-999,7.3,0,2,54,-999,10.6,0,0,45,-999,10.4,0.1,0,-999,-999,-999,-999,-999,47,-999,6.6,0,-999,43,-999,8.4,0,0,47,-999,-999,-999,-999,-999,-999,12.7,0.1,-999,-999,-999,13.2,0.4,0,-999,-999,3.3,-999,0,66,-999,16,0,0,64,-999,17.2,0,0,-999,-999,-999,-999,-999,58,-999,0,0,1,46,-999,9.7,0,0,46,-999,5.9,0,0,59,-999,7.8,0,1,-999,-999,-999,-999,-999,43,-999,-999,-999,-999,21,-999,1.8,0,0,,,,,,50,-999,13.6,0,0,44,-999,13.8,0,0,46,-999,2.5,0,3,51,-999,22.5,-999,0,-999,-999,-999,-999,-999,42,11,15.3,0,0,34,-999,3.7,0,1,-999,-999,10.5,1.5,-999,,,,,,46,-999,11.5,0,1,45,-999,4.5,0,3,43,-999,11.3,0,0,-999,7,1.2,-999,-999,-999,-4,2,-999,-999,48,-999,-999,0.3,2,,,,,,-999,-999,-999,-999,-999,50,-999,8.4,-999,0,60,-999,15.9,0,1,
4/8/2010 8:00:00 PM,42,-999,-999,-999,-999,38,-999,6.6,0,0,47,-999,17.5,0,0,37,-999,-999,-999,-999,53,-999,18.3,0,0,39,-999,11.9,-999,0,61,-999,10.5,0,1,57,-999,14.2,0,0,1,-999,19.2,-999,1.395,45,-999,8.7,-999,-999,54,-999,18.2,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.27,-999,26,-999,-999,0.76,-999,60,-999,-1.6,-999,-999,-999,-999,-999,-999,-999,29,-999,-7.1,0,0,-999,-999,-999,-999,-999,43,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,20.9,0,1,33,-999,-999,-999,-999,-999,-999,-999,-999,-999,41,-999,-0.1,0,0,49,-999,6.9,0,2,54,-999,10.8,0,0,42,-999,9.2,0,0,-999,-999,-999,-999,-999,41,-999,5.2,0,-999,42,-999,7.4,0,0,45,-999,-999,-999,-999,-999,-999,12.6,0,-999,-999,-999,13.1,0.4,0,-999,-999,3.2,-999,0,64,-999,14.8,0,0,63,-999,16.6,0,0,-999,-999,-999,-999,-999,55,-999,-0.8,0,0,45,-999,8.4,0,0,-999,-999,5.1,0,0,58,-999,7.4,0,1,-999,-999,-999,-999,-999,42,-999,-999,-999,-999,18,-999,1.9,0,0,,,,,,52,-999,12.4,0,0,39,-999,11.9,0,0,44,-999,3,0,3,47,-999,21,-999,0,-999,-999,-999,-999,-999,39,13,14.5,0,0,33,-999,4,0,1,-999,-999,9.7,1,-999,,,,,,45,-999,9.9,0,1,45,-999,3.7,0,2,43,-999,11.6,0,0,-999,8,-0.6,-999,-999,-999,-1,0,-999,-999,54,-999,-999,0,2,,,,,,-999,-999,-999,-999,-999,45,-999,7.6,-999,0,56,-999,14.1,0,0,
4/8/2010 9:00:00 PM,43,-999,-999,-999,-999,38,-999,6.5,0,0,46,-999,17.3,0,0,39,-999,-999,-999,-999,52,-999,17.1,0,0,36,-999,11.9,-999,0,66,-999,10.4,0,1,57,-999,14.2,0,0,0,-999,18.7,-999,2.092,43,-999,8,-999,-999,50,-999,16,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,37,-999,-999,0,-999,58,-999,-3.1,-999,-999,-999,-999,-999,-999,-999,29,-999,-8.4,0,0,-999,-999,-999,-999,-999,42,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,20.5,0,1,31,-999,-999,-999,-999,-999,-999,-999,-999,-999,40,-999,-0.5,0,0,51,-999,8.5,0,2,54,-999,10.3,0,0,38,-999,8.7,0,0,-999,-999,-999,-999,-999,40,-999,3.9,0.1,-999,43,-999,6.4,0,0,43,-999,-999,-999,-999,-999,-999,12.5,0,-999,-999,-999,12.8,0,0,-999,-999,3.3,-999,0,57,-999,14,0,0,63,-999,16,0,0,-999,-999,-999,-999,-999,50,-999,-1.8,0,0,44,-999,8,0,0,41,-999,2.7,0,0,55,-999,7.1,0,1,-999,-999,-999,-999,-999,43,-999,-999,-999,-999,14,-999,1.3,0,0,,,,,,49,-999,11.1,0,0,35,-999,9.8,0,0,44,-999,4.3,0,3,51,-999,20.8,-999,0,-999,-999,-999,-999,-999,38,7,14.1,0,0,31,-999,4.5,0,1,-999,-999,8.2,2.2,-999,,,,,,45,-999,8.8,0,1,46,-999,3.5,0,1,45,-999,10.8,0,0,-999,7,-1.7,-999,-999,-999,0,-1,-999,-999,57,-999,-999,0,2,,,,,,-999,-999,-999,-999,-999,43,-999,7.3,-999,0,50,-999,12.2,0,0,
4/8/2010 10:00:00 PM,40,-999,-999,-999,-999,38,-999,5.8,0,0,43,-999,16.6,0,0,40,-999,-999,-999,-999,52,-999,16.6,0,0,33,-999,10.9,-999,0,65,-999,10.6,0,1,55,-999,13.5,0,0,0,-999,17.6,-999,2.092,41,-999,7.3,-999,-999,44,-999,13.1,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.87,-999,36,-999,-999,0,-999,57,-999,-3.8,-999,-999,-999,-999,-999,-999,-999,30,-999,-8.8,0,0,-999,-999,-999,-999,-999,42,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,20.1,0,1,27,-999,-999,-999,-999,-999,-999,-999,-999,-999,39,-999,-0.4,0,0,52,-999,9.3,0,2,55,-999,9,0,0,36,-999,7.9,0,0,-999,-999,-999,-999,-999,41,-999,2.9,0,-999,41,-999,6.2,0,0,42,-999,-999,-999,-999,-999,-999,12.3,0,-999,-999,-999,12.7,0,0,-999,-999,3.6,-999,0,54,-999,13.8,0,0,65,-999,16.5,0,0,-999,-999,-999,-999,-999,47,-999,-2.4,0,0,44,-999,7.1,0,0,39,-999,2.3,0,0,59,-999,7.8,0,1,-999,-999,-999,-999,-999,44,-999,-999,-999,-999,12,-999,1.4,0,0,,,,,,51,-999,11.4,0,0,35,-999,8.5,0,0,47,-999,3,0,3,57,-999,19.8,-999,0,-999,-999,-999,-999,-999,37,7,13.8,0,0,31,-999,4.4,0,1,-999,-999,7.4,0.2,-999,,,,,,49,-999,5.9,0,1,45,-999,2.9,0,1,43,-999,10.6,0,0,-999,4,-2.8,-999,-999,-999,-3,-2,-999,-999,-999,-999,-999,-999,-999,,,,,,-999,-999,-999,-999,-999,42,-999,6.8,-999,0,49,-999,11.4,0,0,
4/8/2010 11:00:00 PM,40,-999,-999,-999,-999,40,-999,6.5,0,0,41,-999,16.4,0,0,36,-999,-999,-999,-999,53,-999,16.7,0,0,38,-999,11.9,-999,0,61,-999,9.7,0,1,55,-999,12.6,0,0,1,-999,16.1,-999,1.395,40,-999,7,-999,-999,40,-999,10.5,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.25,-999,30,-999,-999,0,-999,57,-999,-4.8,-999,-999,-999,-999,-999,-999,-999,29,-999,-9.7,0,0,-999,-999,-999,-999,-999,40,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,20.1,0,1,33,-999,-999,-999,-999,-999,-999,-999,-999,-999,39,-999,-0.6,0,0,50,-999,8.5,0,1,54,-999,6.7,0,0,41,-999,7.6,0,0,-999,-999,-999,-999,-999,43,-999,1.8,0,-999,40,-999,5.8,0,0,41,-999,-999,-999,-999,-999,-999,13,0,-999,-999,-999,13,0.8,0,-999,-999,4.4,-999,0,53,-999,14,0,0,64,-999,16.1,0,0,-999,-999,-999,-999,-999,44,-999,-3.1,0,0,43,-999,7,0,0,40,-999,0.9,0,0,61,-999,8.4,0,1,-999,-999,-999,-999,-999,44,-999,-999,-999,-999,13,-999,-999,0,0,,,,,,52,-999,10.9,0,0,33,-999,7.3,0,0,47,-999,0.9,0,3,46,-999,17.1,-999,0,-999,-999,-999,-999,-999,35,6,13.1,0,0,32,-999,4.2,0,1,-999,-999,6.5,0,-999,,,,,,51,-999,5.3,0,1,45,-999,2,0,1,39,-999,10.2,0,0,-999,10,-3.8,-999,-999,-999,-3,-3,-999,-999,54,-999,-999,0,2,,,,,,-999,-999,-999,-999,-999,42,-999,6.2,-999,0,46,-999,9.7,0,0,
4/9/2010 12:00:00 AM,40,-999,-999,-999,-999,40,-999,6.1,0,0,40,-999,16.9,0,0,36,-999,-999,-999,-999,53,-999,16.4,0,0,38,-999,12.9,-999,0,58,-999,9.3,0,1,53,-999,11.8,0,0,2,-999,15.5,-999,1.395,46,-999,6.9,-999,-999,37,-999,9.6,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,32,-999,-999,0,-999,51,-999,-5.4,-999,-999,-999,-999,-999,-999,-999,29,-999,-10.9,0,0,-999,-999,-999,-999,-999,39,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,20.3,0,1,32,-999,-999,-999,-999,-999,-999,-999,-999,-999,39,-999,-0.6,0.1,0,39,-999,2.7,0,1,53,-999,5.9,0,0,40,-999,7.4,0,0,-999,-999,-999,-999,-999,40,-999,1.4,0,-999,41,-999,5.2,0,0,40,-999,-999,-999,-999,-999,-999,12.3,0.5,-999,-999,-999,12.7,2.2,0,-999,-999,3.3,-999,0,54,-999,13.5,0,0,63,-999,15.5,0,0,-999,-999,-999,-999,-999,44,-999,-3.3,0,0,28,-999,6.4,0,0,40,-999,0.6,0,0,60,-999,7.8,0,1,-999,-999,-999,-999,-999,45,-999,-999,-999,-999,20,-999,-999,0.1,0,,,,,,44,-999,8.4,0,0,33,-999,6.8,0,0,50,-999,0.7,0,3,53,-999,17.2,-999,0,-999,-999,-999,-999,-999,34,4,12.9,0,0,31,-999,3.8,0,1,-999,-999,6.5,0,-999,,,,,,52,-999,5,0,1,44,-999,1.1,0,1,39,-999,9.5,0,0,-999,3,-5.4,-999,-999,-999,0,-4,-999,-999,56,-999,-999,0.5,2,,,,,,-999,-999,-999,-999,-999,45,-999,5.8,-999,0,47,-999,9.5,0,0,
4/9/2010 1:00:00 AM,39,-999,-999,-999,-999,39,-999,5.8,0.1,0,40,-999,16.7,2.7,0,42,-999,-999,-999,-999,52,-999,15.9,0,0,38,-999,12.9,-999,0,56,-999,8.8,0,1,51,-999,11.5,0,0,3,-999,14.9,-999,1.395,48,-999,6.7,-999,-999,39,-999,9.1,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,31,-999,-999,0,-999,48,-999,-6.2,-999,-999,-999,-999,-999,-999,-999,29,-999,-11.2,0,0,-999,-999,-999,-999,-999,38,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,20.2,0,1,32,-999,-999,-999,-999,-999,-999,-999,-999,-999,39,-999,-0.7,0,0,40,-999,1.6,0,1,54,-999,5.9,0,0,40,-999,6.7,0,0,-999,-999,-999,-999,-999,38,-999,1.2,0,-999,42,-999,4.8,0,0,40,-999,-999,-999,-999,-999,-999,12.3,0,-999,-999,-999,12.7,0.1,0,-999,-999,2.4,-999,0,54,-999,13.2,0,0,62,-999,15.4,0,0,-999,-999,-999,-999,-999,48,-999,-2.4,0,0,-999,-999,5.8,0,0,38,-999,0.1,0,0,60,-999,7.6,0,1,-999,-999,-999,-999,-999,46,-999,-999,-999,-999,17,-999,1.8,0,0,,,,,,45,-999,7.1,0,0,25,-999,5.6,0,0,51,-999,2.4,0,3,53,-999,16.3,-999,0,-999,-999,-999,-999,-999,34,5,12.4,0,0,33,-999,3.8,0,1,-999,-999,6.4,0,-999,,,,,,52,-999,5.1,0,1,44,-999,0.7,0,1,37,-999,7.9,0,0,-999,6,-6.8,-999,-999,-999,0,-4,-999,-999,62,-999,-999,0.2,2,,,,,,-999,-999,-999,-999,-999,47,-999,5.2,-999,0,45,-999,8.2,0,0,
4/9/2010 2:00:00 AM,40,-999,-999,-999,-999,40,-999,5.7,0,0,37,-999,15.7,0.3,0,48,-999,-999,-999,-999,51,-999,15.4,0,0,39,-999,12.9,-999,0,54,-999,7.7,0,1,49,-999,10.9,0,0,0,-999,14.4,-999,1.395,47,-999,6.3,-999,-999,41,-999,8.4,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,25,-999,-999,0,-999,46,-999,-6.4,-999,-999,-999,-999,-999,-999,-999,29,-999,-11.9,0,0,-999,-999,-999,-999,-999,37,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,20.3,0,1,33,-999,-999,-999,-999,-999,-999,-999,-999,-999,38,-999,-1,0,0,44,-999,1.1,0,1,54,-999,5.7,0,0,40,-999,6.3,0,0,-999,-999,-999,-999,-999,42,-999,0.5,0,-999,42,-999,4.5,0,0,37,-999,-999,-999,-999,-999,-999,12.2,0.1,-999,-999,-999,12.6,0.3,0,-999,-999,1.2,-999,0,57,-999,14.5,0,0,61,-999,15.8,0,0,-999,-999,-999,-999,-999,46,-999,-2.8,0,0,17,-999,4.8,0,0,35,-999,-0.8,0,0,57,-999,6.4,0,1,-999,-999,-999,-999,-999,45,-999,-999,-999,-999,21,-999,1.7,0.2,0,,,,,,45,-999,7.2,0,0,15,-999,4.4,0,0,53,-999,2.1,0,3,55,-999,16.3,-999,0,-999,-999,-999,-999,-999,35,4,12.4,0,0,35,-999,3.7,0,1,-999,-999,4,0,-999,,,,,,47,-999,4.6,0,1,45,-999,0.4,0,0,39,-999,5.4,0,0,-999,2,-7.5,-999,-999,-999,0,-5,-999,-999,61,-999,-999,0,2,,,,,,-999,-999,-999,-999,-999,49,-999,4.8,-999,0,41,-999,6.7,0,0,
