Users of this data file should acknowledge the National Park Service.
NOTE: There are two parts to this file. Part I contains information on the sites selected.
Part II contains the actual data and begins on line 74.

Part I - Site Information
ABBR,AIRS_SITE_CODE,TIME_ZONE,LONG_DEC,LAT_DEC,ELEV_mMSL,SITE_NAME
10/14/2015 3:00:00 PM,27,-999,-999,-999,-999,24,-999,14.6,0,142,45,-999,-999,-999,-999,49,-999,32.7,0,569,30,-999,17.9,-999,80,45,-999,24.7,0,400,-999,-999,-999,-999,-999,51.82,-999,31.8,-999,304.309,,,,,,50,-999,29.1,0,355,41,-999,-999,-999,-999,48,-999,-999,-999,-999,40,-999,23.7,-999,-999,32,-999,4.6,0,-999,39,-999,36.4,-999,-999,50,-999,25.5,0,370,45,-999,-999,0,414,-999,-999,27.2,0.6,172,23,-999,-999,-999,-999,45,-999,23.2,-999,-999,-999,-999,24.9,-999,-999,40,-999,18.3,-999,282,43,-999,22.3,0,164,45,-999,22.8,0,422,43,-999,20,0,420,40,-999,8.6,0,411,42,-999,14.4,0,-999,-999,-999,16.3,0,445,44,-999,-999,-999,-999,50,-999,19.2,0,344,-999,-999,20.6,0,-999,-999,-999,19.7,0,396,-999,-999,19.4,-999,139.467,29,-999,27.9,0,255,25,-999,30.6,0,87,24,-999,37.3,0,312,-999,-999,-999,-999,-999,46,-999,23.6,0,313,43,-999,21.3,0,230,49,-999,23.8,0,387,45,-999,24,0,451,,,,,,36,-999,30.3,0,314,48,-999,-999,-999,-999,52,-999,26.4,-999,471,51,-999,29.6,0,141,42,-999,25.8,0,356,49,-999,18.7,0,312,42,-999,33.8,-999,167.36,-999,8.2,28.1,0,135,63,-999,19.4,0,114,35,-999,-999,0,180,49,-999,27.7,0,322,,,,,,44,-999,17.8,0,265,37,-999,14.3,0,238,47,-999,20.7,-999,339,45,-999,19.6,0,243,-999,6,16.1,-999,-999,-999,-999,17.2,-999,-999,51,-999,14.7,-999,153,62,-999,22.9,-999,301,-999,-999,32.2,0,423,
10/14/2015 4:00:00 PM,26,-999,-999,-999,-999,23,-999,14.3,0,38,45,-999,-999,-999,-999,50,-999,32.5,0,372,28,-999,15.9,-999,23,42,-999,24,0,210,-999,-999,-999,-999,-999,35.42,-999,31.5,-999,133.728,,,,,,53,-999,28.8,0,246,41,-999,-999,-999,-999,44,-999,-999,-999,-999,38,-999,22.7,-999,-999,33,-999,2.7,0,-999,38,-999,36.1,-999,-999,49,-999,25.8,0,190,42,-999,-999,0,221,-999,-999,25.4,6.8,127,24,-999,-999,-999,-999,42,-999,20.6,-999,-999,-999,-999,23.3,-999,-999,40,-999,17.3,-999,149,37,-999,17.9,0,13,44,-999,22.9,0,230,43,-999,19.5,0,242,41,-999,7.6,0,233,43,-999,14.3,0,-999,42,-999,15.9,0,189,44,-999,-999,-999,-999,50,-999,17.8,0,174,-999,-999,20,0,-999,-999,-999,19.5,0,207,-999,-999,18.4,-999,48.813,29,-999,25.9,0,31,25,-999,29.6,0,15,27,-999,36.5,0,96,-999,-999,-999,-999,-999,46,-999,22,0,131,41,-999,20.4,0,33,48,-999,22.9,0,187,44,-999,22.7,0,249,,,,,,36,-999,29.3,0,80,50,-999,-999,-999,-999,52,-999,26.2,-999,237,48,-999,28.1,0,52,45,-999,25.1,0,178,49,-999,15.1,0,25,40,-999,33.2,-999,97.627,-999,8.8,27.5,0,50,63,-999,18.2,0,41,34,-999,-999,0,27,50,-999,25.1,0,51,,,,,,43,-999,16.1,0,83,37,-999,13.1,0,64,46,-999,19.2,-999,150,44,-999,17.2,0,61,-999,6,15.8,-999,-999,-999,-999,16.9,-999,-999,50,-999,13.3,-999,75,62,-999,22.3,-999,97,-999,-999,31.8,0,238,
10/14/2015 5:00:00 PM,17,-999,-999,-999,-999,14,-999,12.2,0.5,1,44,-999,-999,-999,-999,50,-999,30.6,0,136,26,-999,15.9,-999,0,42,-999,21.7,0,15,-999,-999,-999,-999,-999,6.39,-999,30.7,-999,14.065,,,,,,51,-999,27.7,0,34,29,-999,-999,-999,-999,41,-999,-999,-999,-999,38,-999,20.7,-999,-999,33,-999,2,0,-999,36,-999,35.4,-999,-999,46,-999,25.3,0,30,40,-999,-999,0,11,-999,-999,25.4,0,59,26,-999,-999,-999,-999,32,-999,17.2,-999,-999,-999,-999,19.8,-999,-999,38,-999,14.4,-999,8,38,-999,16.6,0,0,45,-999,21.8,0,48,24,-999,16.5,0,66,41,-999,5,0,54,44,-999,13.2,0,-999,43,-999,14.9,0,17,44,-999,-999,-999,-999,44,-999,12.8,0,22,-999,-999,19.1,0,-999,-999,-999,18.7,0,67,-999,-999,14.2,-999,0,28,-999,24.3,0,1,23,-999,27.9,0,1,30,-999,35.4,0,1,-999,-999,-999,-999,-999,36,-999,16.9,0,8,38,-999,17.5,0,1,40,-999,17.2,0,20,44,-999,19.9,0,48,,,,,,35,-999,27.7,0,1,46,-999,-999,-999,-999,49,-999,24.8,-999,34,40,-999,25.4,0,8,41,-999,22.7,0,21,47,-999,11.3,0,3,40,-999,33.1,-999,55.787,-999,10.8,26.3,0,3,56,-999,17.2,0,2,35,-999,-999,0,11,39,-999,20.6,0,4,,,,,,42,-999,13.8,0,2,36,-999,11.8,0,4,42,-999,15.2,-999,9,42,-999,15.3,0,2,-999,3,13.9,-999,-999,-999,-999,15.7,-999,-999,49,-999,10,-999,11,66,-999,21,-999,7,-999,-999,30.2,0,60,
10/14/2015 6:00:00 PM,15,-999,-999,-999,-999,10,-999,11.5,0,2,44,-999,-999,-999,-999,48,-999,25.6,0,7,25,-999,15.9,-999,0,42,-999,21.5,0,2,-999,-999,-999,-999,-999,0.64,-999,28.8,-999,0,,,,,,44,-999,24.2,0,1,19,-999,-999,-999,-999,38,-999,-999,-999,-999,37,-999,18.3,-999,-999,33,-999,0.7,0,-999,34,-999,35.1,-999,-999,38,-999,21,0,1,40,-999,-999,0,0,-999,-999,24.2,0,0,25,-999,-999,-999,-999,18,-999,14.6,-999,-999,-999,-999,15.7,-999,-999,31,-999,10.3,-999,0,38,-999,16.1,0,0,43,-999,21.2,0,0,20,-999,12.5,0,1,42,-999,3.3,0,0,45,-999,12.2,0,-999,43,-999,14.1,0,0,44,-999,-999,-999,-999,37,-999,7.8,0,0,-999,-999,17.8,0,-999,-999,-999,17.6,0,0,-999,-999,12.1,-999,0,26,-999,23.3,0,0,22,-999,27.1,0,0,25,-999,33.7,0,0,-999,-999,-999,-999,-999,33,-999,13.7,0,0,36,-999,15.6,0,0,37,-999,13.9,0,0,44,-999,17.3,0,2,,,,,,33,-999,27.2,0,0,47,-999,-999,-999,-999,49,-999,24,-999,0,39,-999,23.7,0,2,38,-999,20.5,0,0,48,-999,9.4,0,0,43,-999,30.7,-999,0,-999,8.8,25.5,0,0,41,-999,16.7,0,0,37,-999,-999,0,0,31,-999,17.5,0,0,,,,,,42,-999,12.5,0,0,35,-999,10.3,0,0,36,-999,11.7,-999,0,42,-999,14.2,0,0,-999,8.5,9.2,-999,-999,-999,-999,13.9,-999,-999,49,-999,8,-999,0,67,-999,20.3,-999,0,-999,-999,26.5,0,1,
10/14/2015 7:00:00 PM,21,-999,-999,-999,-999,18,-999,10.8,0.1,0,43,-999,-999,-999,-999,43,-999,23.1,0,1,20,-999,14.9,-999,0,43,-999,20.7,0,2,-999,-999,-999,-999,-999,1.25,-999,27.5,-999,0,,,,,,43,-999,22.2,0,1,12,-999,-999,-999,-999,36,-999,-999,-999,-999,37,-999,17.8,-999,-999,33,-999,0.3,0,-999,35,-999,35,-999,-999,35,-999,18.9,0,1,37,-999,-999,0,0,-999,-999,23.7,0,0,23,-999,-999,-999,-999,13,-999,13,-999,-999,-999,-999,12.6,-999,-999,25,-999,7.3,-999,0,38,-999,15.7,0,0,43,-999,20.1,0,0,12,-999,10.4,0,0,41,-999,3.1,0,0,44,-999,12.3,0,-999,44,-999,14.2,0,0,45,-999,-999,-999,-999,37,-999,7.3,0,0,-999,-999,17.4,0,-999,-999,-999,17.1,0,0,-999,-999,10.6,-999,0,26,-999,21.7,0,0,25,-999,26.9,0,0,26,-999,33.2,0,0,-999,-999,-999,-999,-999,33,-999,12.2,0,0,32,-999,13.7,0,0,36,-999,11.7,0,0,44,-999,15.4,0,2,,,,,,32,-999,26.9,0,0,43,-999,-999,-999,-999,50,-999,23.3,-999,0,38,-999,22.9,0,2,35,-999,18,0,0,49,-999,8.9,0,0,41,-999,29.7,-999,0,-999,10.5,24.9,0,0,39,-999,16.3,0,0,37,-999,-999,0,0,28,-999,15,0,0,,,,,,41,-999,11,0,0,35,-999,9.1,0,0,31,-999,7.1,-999,0,40,-999,13.2,0,0,-999,7,5.5,-999,-999,-999,-999,12.5,-999,-999,50,-999,6.9,-999,0,65,-999,20,-999,0,-999,-999,23.1,0,0,
10/14/2015 8:00:00 PM,24,-999,-999,-999,-999,22,-999,9.1,0,0,34,-999,-999,-999,-999,46,-999,23.8,0,1,24,-999,13.9,-999,0,47,-999,21.3,0,2,-999,-999,-999,-999,-999,1.11,-999,25.7,-999,0,,,,,,41,-999,21.2,0,1,6,-999,-999,-999,-999,38,-999,-999,-999,-999,35,-999,17.3,-999,-999,32,-999,-0.3,0,-999,33,-999,34.2,-999,-999,31,-999,17.1,0,1,35,-999,-999,0,0,-999,-999,23.1,0,0,15,-999,-999,-999,-999,5,-999,11.7,-999,-999,-999,-999,10.4,-999,-999,19,-999,5.5,-999,0,38,-999,15.4,0,0,42,-999,19.2,0,0,8,-999,9.3,0,0,40,-999,2.9,0,0,41,-999,11.9,0,-999,41,-999,14.4,0,0,44,-999,-999,-999,-999,37,-999,5.7,0,0,-999,-999,17.4,0,-999,-999,-999,16.8,0,0,-999,-999,9.8,-999,0,28,-999,22.3,0,0,32,-999,26.8,0,0,24,-999,31.3,0,0,-999,-999,-999,-999,-999,36,-999,11.8,0,0,29,-999,12.6,0,0,32,-999,8.4,0,0,42,-999,15.3,0,2,,,,,,30,-999,26.7,0,0,40,-999,-999,-999,-999,49,-999,22.6,-999,0,36,-999,21.1,0,2,31,-999,15.6,0,0,46,-999,8,0,0,40,-999,29.8,-999,0,-999,7.3,23.9,0,0,41,-999,16.8,0,0,37,-999,-999,0,0,27,-999,13.2,0,0,,,,,,39,-999,10.3,0,0,34,-999,8.5,0,0,28,-999,5,-999,0,39,-999,12.5,0,0,-999,2,4,-999,-999,-999,-999,7.7,-999,-999,49,-999,7.7,-999,0,55,-999,19.2,-999,0,-999,-999,22.3,0,0,
10/14/2015 9:00:00 PM,25,-999,-999,-999,-999,22,-999,8.1,0,0,31,-999,-999,-999,-999,50,-999,25.6,0,1,27,-999,12.9,-999,0,46,-999,20.5,0,1,-999,-999,-999,-999,-999,1.06,-999,24.5,-999,0,,,,,,42,-999,21.1,0,1,1,-999,-999,-999,-999,35,-999,-999,-999,-999,34,-999,15.9,-999,-999,33,-999,-0.7,0,-999,33,-999,33.7,-999,-999,27,-999,14.1,0,1,35,-999,-999,0,0,-999,-999,23,0,0,8,-999,-999,-999,-999,3,-999,10.8,-999,-999,-999,-999,8.8,-999,-999,15,-999,4,-999,0,38,-999,14.9,0,0,45,-999,19.4,0,0,5,-999,8.7,0,0,37,-999,2.4,0,0,39,-999,11.6,0,-999,40,-999,14.6,0,0,42,-999,-999,-999,-999,36,-999,4.8,0,0,-999,-999,17.5,0,-999,-999,-999,17.2,0.1,0,-999,-999,9.3,-999,0,29,-999,22,0,0,31,-999,26.4,0,0,24,-999,29.7,0,0,-999,-999,-999,-999,-999,34,-999,10.9,0,0,24,-999,11.4,0,0,32,-999,8.1,0,0,43,-999,15.1,0,2,,,,,,32,-999,26.6,0,0,41,-999,-999,-999,-999,47,-999,21.7,-999,0,32,-999,18.7,0.1,2,29,-999,14,0,0,47,-999,9.5,0,0,35,-999,27.2,-999,0,-999,11.3,22.6,0,0,38,-999,16,0,0,37,-999,-999,0,0,26,-999,12,0,0,,,,,,38,-999,9,0,0,33,-999,7.4,0,0,25,-999,3.4,-999,0,39,-999,12.1,0,0,-999,3.5,4.1,-999,-999,-999,-999,4.2,-999,-999,47,-999,8.2,-999,0,55,-999,18.4,-999,0,-999,-999,21.3,0,0,
10/14/2015 10:00:00 PM,25,-999,-999,-999,-999,22,-999,7.4,0,0,26,-999,-999,-999,-999,52,-999,26,0,1,28,-999,11.9,-999,0,44,-999,19.3,0,1,-999,-999,-999,-999,-999,0.75,-999,23.3,-999,0,,,,,,42,-999,20.9,0,1,0,-999,-999,-999,-999,37,-999,-999,-999,-999,36,-999,14.8,-999,-999,33,-999,-1.3,0,-999,33,-999,33.6,-999,-999,25,-999,13.8,0,1,35,-999,-999,0,0,-999,-999,22.6,0,0,4,-999,-999,-999,-999,2,-999,10.2,-999,-999,-999,-999,9.1,-999,-999,12,-999,2.6,-999,0,38,-999,14.7,0,0,45,-999,20.3,0,0,3,-999,7.9,0,0,37,-999,2.1,0,0,40,-999,11.3,0,-999,40,-999,14.6,0,0,40,-999,-999,-999,-999,36,-999,4,0,0,-999,-999,17.3,0.1,-999,-999,-999,17.1,0.1,0,-999,-999,9.2,-999,0,29,-999,21.7,0,0,29,-999,25.9,0,0,24,-999,29,0,0,-999,-999,-999,-999,-999,33,-999,10.1,0,0,25,-999,11.1,0,0,33,-999,7.6,0,0,44,-999,14.8,0,2,,,,,,33,-999,26.8,0,0,42,-999,-999,-999,-999,31,-999,15.7,-999,0,21,-999,17.1,0,2,29,-999,13.1,0,0,48,-999,6.7,0,0,33,-999,25.3,-999,0,-999,4.4,21.7,0,0,39,-999,15.8,0,0,36,-999,-999,0,0,27,-999,10.8,0,0,,,,,,37,-999,8.6,0,0,33,-999,6.8,0,0,21,-999,1.6,-999,0,37,-999,10.5,0,0,-999,10,2.3,-999,-999,-999,-999,2.4,-999,-999,43,-999,5.5,-999,0,49,-999,17.9,-999,0,36,-999,21.2,0,0,
10/14/2015 11:00:00 PM,25,-999,-999,-999,-999,21,-999,6.6,0,0,23,-999,-999,-999,-999,50,-999,25.2,0,1,-999,-999,11.9,-999,0,43,-999,19.6,0,2,-999,-999,-999,-999,-999,0.17,-999,22.4,-999,0,,,,,,43,-999,21,0,1,0,-999,-999,-999,-999,37,-999,-999,-999,-999,35,-999,13.5,-999,-999,32,-999,-0.9,0,-999,33,-999,33.3,-999,-999,21,-999,11.4,0,1,35,-999,-999,0,0,-999,-999,22.4,0,0,3,-999,-999,-999,-999,3,-999,9.6,-999,-999,-999,-999,7.4,-999,-999,20,-999,3.2,-999,0,39,-999,14.6,0,0,47,-999,20.2,0,0,2,-999,7.2,0,0,38,-999,2,0,0,40,-999,11.2,0,-999,41,-999,14.3,0,0,40,-999,-999,-999,-999,35,-999,3.3,0,0,-999,-999,17.3,0,-999,-999,-999,17,0.1,0,-999,-999,9.2,-999,0,28,-999,20.7,0,0,30,-999,25.7,0,0,28,-999,28.1,0,0,-999,-999,-999,-999,-999,33,-999,9.8,0,0,21,-999,10.6,0,0,35,-999,8,0,0,44,-999,13.8,0,2,,,,,,32,-999,26.5,0,0,43,-999,-999,-999,-999,30,-999,15.3,-999,0,19,-999,16.9,0,2,31,-999,13,0,0,47,-999,3.9,0,0,37,-999,26.4,-999,0,-999,5.8,21.6,0,0,37,-999,14.6,0,0,36,-999,-999,0,0,24,-999,10,0,0,,,,,,35,-999,7.8,0,0,33,-999,6.4,0,0,16,-999,-1,-999,0,38,-999,10.5,0,0,-999,6.5,0.2,-999,-999,-999,-999,0.6,-999,-999,44,-999,4,-999,0,44,-999,18.2,-999,0,35,-999,20.2,0,0,
10/15/2015 12:00:00 AM,24,-999,-999,-999,-999,21,-999,6.9,0,0,25,-999,-999,-999,-999,49,-999,24.9,0,1,24,-999,11.9,-999,0,42,-999,19.2,0,2,-999,-999,-999,-999,-999,3.45,-999,21.5,-999,0,,,,,,45,-999,21.8,0,1,0,-999,-999,-999,-999,37,-999,-999,-999,-999,34,-999,11.1,-999,-999,32,-999,-1,0,-999,30,-999,31.6,-999,-999,18,-999,10.3,0,1,35,-999,-999,0,0,-999,-999,23,0,0,1,-999,-999,-999,-999,2,-999,9,-999,-999,-999,-999,6.7,-999,-999,27,-999,5.2,-999,0,39,-999,14.4,0,0,46,-999,20,0,0,2,-999,6.6,0,0,38,-999,1.8,0,0,42,-999,10.8,0,-999,41,-999,13.8,0,0,41,-999,-999,-999,-999,34,-999,2.3,0,0,-999,-999,17,0.1,-999,-999,-999,16.9,0.1,0,-999,-999,10.9,-999,0,26,-999,20.2,0,0,30,-999,26,0,0,19,-999,26.5,0,0,-999,-999,-999,-999,-999,33,-999,9.2,0,0,21,-999,10.1,0,0,34,-999,7.3,0,0,43,-999,13.1,0,2,,,,,,32,-999,26.2,0,0,49,-999,-999,-999,-999,29,-999,14.3,-999,0,24,-999,18.4,0,2,26,-999,10.9,0,0,46,-999,3.4,0,0,38,-999,25.6,-999,0,-999,6.1,21.1,0,0,50,-999,13.7,0,0,36,-999,-999,0,0,17,-999,9.2,0,0,,,,,,32,-999,5.8,0,0,32,-999,5.9,0,0,14,-999,-2.7,-999,0,41,-999,11.2,0,0,-999,11,-1.2,-999,-999,-999,-999,-1.2,-999,-999,42,-999,3.3,-999,0,44,-999,18,-999,0,33,-999,19.1,0,0,
10/15/2015 1:00:00 AM,24,-999,-999,-999,-999,20,-999,6.7,0,0,27,-999,-999,-999,-999,48,-999,24,0,1,25,-999,10.9,-999,0,40,-999,17.7,0,1,-999,-999,-999,-999,-999,11.73,-999,20.9,-999,0,,,,,,43,-999,20.5,0,1,1,-999,-999,-999,-999,32,-999,-999,-999,-999,34,-999,10.5,-999,-999,33,-999,-0.5,0,-999,32,-999,32.7,-999,-999,18,-999,9.3,0,1,35,-999,-999,0,0,-999,-999,22.7,0,0,0,-999,-999,-999,-999,2,-999,8.9,-999,-999,-999,-999,3.3,-999,-999,27,-999,5.1,-999,0,40,-999,14.4,0,0,47,-999,19.6,0,0,1,-999,6,0,0,39,-999,1.7,0,0,42,-999,10.6,0,-999,41,-999,13.4,0,0,43,-999,-999,-999,-999,34,-999,2.4,0,0,-999,-999,17,0,-999,-999,-999,16.7,0,0,-999,-999,11.4,-999,0,26,-999,21.5,0,0,24,-999,22.3,2.8,0,16,-999,25.5,0,0,-999,-999,-999,-999,-999,35,-999,9.1,0,0,20,-999,9.5,0,0,34,-999,6.2,0,0,44,-999,12.3,0,2,,,,,,31,-999,25.7,0,0,51,-999,-999,-999,-999,30,-999,14.1,-999,0,24,-999,18.1,0.2,2,27,-999,10.1,0,0,47,-999,7.1,0,0,37,-999,25.2,-999,0,-999,4.1,21.4,0,0,46,-999,13,0,0,35,-999,-999,0,0,12,-999,8.6,0,0,,,,,,33,-999,5.9,0,0,32,-999,5.4,0,0,16,-999,-2.8,-999,0,42,-999,11.3,0,0,-999,3.5,-2,-999,-999,-999,-999,-2,-999,-999,44,-999,2.9,-999,0,43,-999,17.6,-999,0,34,-999,18.9,0,0,
10/15/2015 2:00:00 AM,26,-999,-999,-999,-999,22,-999,6.8,0,0,32,-999,-999,-999,-999,45,-999,22.8,0,1,26,-999,10.9,-999,0,38,-999,17.3,0,1,-999,-999,-999,-999,-999,5.63,-999,20.4,-999,0,,,,,,39,-999,19.4,0,1,3,-999,-999,-999,-999,28,-999,-999,-999,-999,34,-999,10.2,-999,-999,33,-999,0,0,-999,29,-999,30.9,-999,-999,19,-999,9.5,0,1,36,-999,-999,0,0,-999,-999,22.3,0,0,0,-999,-999,-999,-999,2,-999,8.5,-999,-999,-999,-999,1.9,-999,-999,30,-999,5.4,-999,0,40,-999,14,0,0,47,-999,19.3,0,0,1,-999,5.5,0,0,40,-999,1.6,0,0,42,-999,10.4,0,-999,40,-999,13.2,0,0,43,-999,-999,-999,-999,32,-999,1,0,0,-999,-999,16.6,0,-999,-999,-999,16.2,0.1,0,-999,-999,11.1,-999,0,28,-999,21.5,0,0,22,-999,20.4,0.1,0,28,-999,26.4,0,0,-999,-999,-999,-999,-999,33,-999,8.5,0,0,-999,-999,9.1,0,0,31,-999,4.9,0,0,45,-999,12.4,0,2,,,,,,31,-999,25.4,0,0,-999,-999,-999,-999,-999,33,-999,14.4,-999,0,17,-999,16.6,2.2,2,27,-999,9.3,0,0,45,-999,7.9,0,0,36,-999,25.2,-999,0,-999,15.5,20.2,4.9,0,47,-999,11.7,5.3,0,35,-999,-999,0,0,10,-999,8.1,0,0,,,,,,33,-999,5.7,0,0,30,-999,4.4,0,0,15,-999,-3,-999,0,39,-999,9.6,0,0,-999,7,-2.6,-999,-999,-999,-999,-2.3,-999,-999,43,-999,2.2,-999,0,47,-999,16.3,-999,0,31,-999,17,0,0,
10/15/2015 3:00:00 AM,29,-999,-999,-999,-999,26,-999,6.8,0,0,33,-999,-999,-999,-999,44,-999,22.3,0,1,27,-999,9.9,-999,0,41,-999,17.1,0,2,-999,-999,-999,-999,-999,0.71,-999,20.8,-999,0,,,,,,39,-999,19.4,0,1,1,-999,-999,-999,-999,21,-999,-999,-999,-999,35,-999,10.7,-999,-999,32,-999,-0.1,0,-999,30,-999,30.8,-999,-999,17,-999,7.7,0,1,35,-999,-999,0,0,-999,-999,22.2,0,0,0,-999,-999,-999,-999,2,-999,8.5,-999,-999,-999,-999,1.8,-999,-999,33,-999,6.4,-999,0,40,-999,13.9,0,0,44,-999,19.3,0,0,1,-999,5,0,0,41,-999,1.5,0,0,42,-999,10.2,0,-999,40,-999,12.9,0,0,43,-999,-999,-999,-999,31,-999,0.5,0,0,-999,-999,15.8,0,-999,-999,-999,15.6,0,0,-999,-999,11.1,-999,0,27,-999,20,0.9,0,20,-999,22.4,0,0,28,-999,26,0,0,-999,-999,-999,-999,-999,33,-999,8.7,0,0,21,-999,8.7,0,0,30,-999,3.5,0,0,44,-999,12.2,0,2,,,,,,29,-999,20.6,0.8,0,55,-999,-999,-999,-999,27,-999,11.2,-999,0,17,-999,16.6,1.5,2,25,-999,8.3,0,0,49,-999,10.7,0,0,31,-999,22.5,-999,0,-999,14.2,18.9,0.1,0,37,-999,10.4,0.1,0,33,-999,-999,0,0,9,-999,8,0,0,,,,,,32,-999,5.1,0,0,28,-999,4.1,0,0,11,-999,-4.3,-999,0,38,-999,9.5,0,0,-999,3.5,-3,-999,-999,-999,-999,-2.6,-999,-999,44,-999,1.6,-999,0,57,-999,15.6,-999,0,31,-999,16.6,0,0,
10/15/2015 4:00:00 AM,29,-999,-999,-999,-999,27,-999,6.3,0,0,36,-999,-999,-999,-999,44,-999,22.3,0,1,28,-999,8.9,-999,0,41,-999,15.9,0,1,-999,-999,-999,-999,-999,0.22,-999,18.4,-999,0,,,,,,38,-999,17.8,0,1,0,-999,-999,-999,-999,19,-999,-999,-999,-999,34,-999,11,-999,-999,32,-999,0.1,0,-999,28,-999,29.8,-999,-999,12,-999,6.4,0,1,35,-999,-999,0,0,-999,-999,21.5,0,0,0,-999,-999,-999,-999,2,-999,7.9,-999,-999,-999,-999,1,-999,-999,26,-999,3.9,-999,0,40,-999,13.7,0,0,41,-999,18.5,0,0,0,-999,4.6,0,0,41,-999,1.5,0,0,42,-999,10,0,-999,42,-999,13,0,0,43,-999,-999,-999,-999,30,-999,-0.7,0,0,-999,-999,16.4,0,-999,-999,-999,15.4,0,0,-999,-999,10.7,-999,0,-999,-999,-999,-999,-999,19,-999,22.7,0,0,24,-999,25.2,0,0,-999,-999,-999,-999,-999,35,-999,8.2,0,0,20,-999,8.3,0,0,30,-999,3.5,0,0,43,-999,11,0,2,,,,,,35,-999,20,0.6,0,54,-999,-999,-999,-999,30,-999,11.7,-999,0,21,-999,16.6,0.1,2,24,-999,8,0,0,52,-999,9.1,0,0,30,-999,22.1,-999,0,-999,11.5,19.4,0,0,26,-999,10.9,0.1,0,31,-999,-999,0,0,5,-999,7.9,0,0,,,,,,32,-999,4.8,0,0,26,-999,4.5,0,0,8,-999,-5.1,-999,0,32,-999,6.9,0,0,-999,7,-3.7,-999,-999,-999,-999,-3.3,-999,-999,43,-999,1,-999,0,59,-999,14.7,-999,0,30,-999,16.4,0,0,
10/15/2015 5:00:00 AM,26,-999,-999,-999,-999,24,-999,5.3,0,1,34,-999,-999,-999,-999,44,-999,22.6,0,1,31,-999,7.9,-999,0,42,-999,15.6,0,1,-999,-999,-999,-999,-999,0.67,-999,17.4,-999,0.105,,,,,,37,-999,17.6,0,1,0,-999,-999,-999,-999,20,-999,-999,-999,-999,29,-999,8.9,-999,-999,33,-999,-0.7,0,-999,30,-999,27,-999,-999,13,-999,6,0,1,35,-999,-999,0,0,-999,-999,21.4,0,0,0,-999,-999,-999,-999,2,-999,7.4,-999,-999,-999,-999,0.9,-999,-999,16,-999,0,-999,0,40,-999,13.9,0,4,43,-999,18.7,0,0,1,-999,4.3,0,0,42,-999,1.7,0,0,42,-999,10,0,-999,41,-999,12.8,0,0,44,-999,-999,-999,-999,27,-999,-1.4,0,0,-999,-999,16.4,0,-999,-999,-999,15.7,0,0,-999,-999,10.7,-999,0,-999,-999,-999,-999,-999,19,-999,22,0.1,0,24,-999,24.3,0,2,-999,-999,-999,-999,-999,37,-999,8,0,0,19,-999,7.8,0,1,31,-999,3.2,0,0,45,-999,12.2,0,2,,,,,,33,-999,21.3,0.1,0,55,-999,-999,-999,-999,30,-999,12,-999,0,10,-999,15.8,0,2,23,-999,7.4,0,0,51,-999,8.6,0,0,32,-999,21.8,-999,0,-999,6.1,19.1,0,0,23,-999,11.9,1.3,0,30,-999,-999,0,0,3,-999,7.2,0,0,,,,,,30,-999,3.9,0,0,25,-999,4.2,0,0,9,-999,-6.2,-999,0,30,-999,6.8,0,0,-999,5.5,-3.8,-999,-999,-999,-999,-4.1,-999,-999,41,-999,0.5,-999,0,59,-999,14.4,-999,1,31,-999,15.8,0,0,
10/15/2015 6:00:00 AM,26,-999,-999,-999,-999,23,-999,5.1,0,77,33,-999,-999,-999,-999,45,-999,22.4,0,3,30,-999,7.9,-999,66,36,-999,15.1,0,9,-999,-999,-999,-999,-999,0.59,-999,17.1,-999,28.368,,,,,,36,-999,17.8,0,15,0,-999,-999,-999,-999,22,-999,-999,-999,-999,31,-999,8.5,-999,-999,33,-999,-0.7,0,-999,30,-999,23.7,-999,-999,13,-999,5.5,0,9,34,-999,-999,0,11,-999,-999,21.4,0,13,0,-999,-999,-999,-999,2,-999,7.6,-999,-999,-999,-999,2.3,-999,-999,29,-999,2.8,-999,0,39,-999,16.4,0,128,43,-999,18.1,0,10,0,-999,4,0,3,42,-999,1.9,0,5,42,-999,10.3,0,-999,42,-999,12.7,0,3,44,-999,-999,-999,-999,27,-999,-1.6,0,5,-999,-999,16.7,0,-999,-999,-999,16.2,0.1,20,-999,-999,11.6,-999,34.867,16,-999,16.4,-999,41,16,-999,21.4,0,29,22,-999,24.4,0,34,-999,-999,-999,-999,-999,34,-999,9.1,0,17,9,-999,7.6,0,16,30,-999,3.5,0,16,44,-999,10.4,0,10,,,,,,32,-999,20,0,18,54,-999,-999,-999,-999,28,-999,10.4,-999,18,3,-999,15,0,16,20,-999,6.2,0,15,47,-999,7.8,0,25,34,-999,23.4,-999,6.973,-999,3,21.4,0,20,26,-999,9.9,0.5,16,29,-999,-999,0,7,3,-999,7.4,0,18,,,,,,29,-999,3.2,0,25,27,-999,5.6,0,4,9,-999,-5.5,-999,13,33,-999,7.2,0,23,-999,1,-4.6,-999,-999,-999,-999,-4.6,-999,-999,41,-999,0.3,-999,3,56,-999,14.4,-999,11,30,-999,15.7,0,6,
