OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,LocalAqfrName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
USGS-UT,USGS Utah Water Science Center,USGS-383942109300401,(D-25-22) 5ada   Colorado R. blw Salt Wash Rapids,Stream,,14030005,,,,,38.66166667000000,-109.5011111000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,4000,feet,20,feet,Interpolated from topographic map.,NGVD29,US,49,019,,,,,,,,,,NWIS
USGS-UT,USGS Utah Water Science Center,USGS-384024109382301,"SLEEPY HOLLOW IN COURTHOUSE WASH, ARCHES NP, UT",Spring,,14030005,,,,,38.67333330000000,-109.6397222000000,,.5,seconds,Interpolated from MAP.,NAD83,4243,feet,5,feet,Interpolated from topographic map.,NAVD88,US,49,019,,,,,,,,,,NWIS
USGS-UT,USGS Utah Water Science Center,USGS-384025109295201,"(D-24-22)33bcc   Salt Wash at mouth nr Moab, UT",Stream,,14030005,,,,,38.67377778000000,-109.4978889000000,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,4000,feet,20,feet,Interpolated from topographic map.,NGVD29,US,49,019,,,,,,,,,,NWIS
USGS-UT,USGS Utah Water Science Center,USGS-384029109292701,(D-24-22)33acc   Colorado R abv Salt Wash nr Moab,Stream,,14030005,,,,,38.67486110000000,-109.4909722000000,24000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,4000,feet,20,feet,Interpolated from topographic map.,NGVD29,US,49,019,,,,,,,,,,NWIS
USGS-UT,USGS Utah Water Science Center,USGS-384052109411801,(D-24-20)35bcc- 1,Well,,14030005,,,,,38.68106110000000,-109.6883028000000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,4563,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,49,019,Colorado Plateaus aquifers,,,Unconfined single aquifer,19930628,340,ft,340,ft,NWIS
USGS-UT,USGS Utah Water Science Center,USGS-384117109391801,"COURTHOUSE WASH AT NPS BOUNDARY, ARCHES NP, UT",Spring,,14030005,,,,,38.68805556000000,-109.6550000000000,,.5,seconds,Interpolated from MAP.,NAD83,4302,feet,5,feet,Interpolated from topographic map.,NAVD88,US,49,019,,,,,,,,,,NWIS
USGS-UT,USGS Utah Water Science Center,USGS-384654109353601,(D-23-21)27bcd- 1,Well,,14030005,,,,,38.78164515000000,-109.5940091000000,62500,5,seconds,Interpolated from MAP.,NAD83,5200,feet,20,feet,Interpolated from topographic map.,NGVD29,US,49,019,,,Wingate Sandstone of Glen Canyon Group,,196210,900,ft,900,ft,NWIS
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-ARCH_3P_5995220,Salt Wash at Wolfe Ranch Road Crossing,River/Stream,"This station is at Salt Wash at Wolfe Ranch Road crossing, approximately 250 upstream of the bridge. Latitude and longitude coordinates were compiled from previous studies or topographic map interpolation. This station has an additional ID from Utah Dept. of Environmental Quality of 5995220 with a station name of Salt Wash.",14030005,,,,,38.7372025938,-109.5198411110,,,,Unknown,NAD83,,,,,,,US,49,019,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-ARCH_3P_5995240,"Courthouse Wash Above Colorado River Near Moab, UT",River/Stream,"This station is at Courthouse Wash above Colorado River near Moab, Utah. This site is approximately 1.3 kilometers upstream of the confluence with Colorado River. Latitude and longitude coordinates were compiled from previous studies or topographic map interpolation. This station has additional IDs and names: USGS NWIS Site No. 09183000, Courthouse Wash Near Moab, UT; USGS-NWIS Site No.  383646109344701, Courthouse Wash above Colorado River near Moab, UT; and Utah Dept. of Environmental Quality No. 5995240, Courthouse Wash .5mi ab Colorado R at USGS.",14030005,,,,,38.6127592600,-109.5798401800,,,,Unknown,WGS84,,,,,,,US,49,019,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-ARCH_3P_5995245,Upper Courthouse Wash at NPS Boundary,River/Stream,"This station is at Upper Courthouse Wash at National Park Service-Arches National Park boundary, approximately 3.6 kilometers upstream of Sevenmile Canyon. Latitude and longitude coordinates were compiled from previous studies or topographic map interpolation. This station has an additional ID from Utah Dept. of Environmental Quality of 5995245.",14030005,,,,,38.6880350619,-109.6548419450,,,,Unknown,NAD83,,,,,,,US,49,019,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-ARCH_3P_5995250,Sleepy Hollow Spring in Upper Courthouse Wash,Spring,"This station is at Sleepy Hollow Spring in Upper Courthouse Wash. This site is river left in Upper Courthouse Wash, approximately 700 meters north of its confluence Sevenmile Canyon Wash. Latitude and longitude coordinates were compiled from previous studies or topographic map interpolation. This station has additional IDs and station names: USGS-NWIS Site No. 384024109382301, Sleepy Hollow Spring in Upper Courthouse Wash SH-1; and Utah Dept. of Environmental Quality 5995250, Sleepy Hollow Spring in Upper Courthouse.",14030005,,,,,38.6733132691,-109.6398415860,,,,Unknown,NAD83,,,,,,,US,49,019,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-ARCH_3P_9182880,"Colorado River at Highway 191 Bridge near Moab, UT",River/Stream,"This station is at Colorado River at Highway 191 Bridge near Moab, UT. This station has additional IDs and station names: USGS-NWIS Site No. 09182880, Colorado River at Highway Bridge nr Moab, UT; and Utah Dept. of Environmental Quality 4957000, Colorado R at US191 Xing near Moab.",14030005,,,,,38.6038705000,-109.5778956000,0,,,Interpolation-Map,NAD83,,,,,,,US,49,019,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-ARCH_3P_SWCV,Salt Wash Downstream of Cache Valley,River/Stream,This station is at Salt Wash downstream of Cache Valley. This site is approximately 400 meters downstream of the confluence of Salt and Cache Valley Washes.,14030005,,,,,38.7220689600,-109.5239890700,,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,49,019,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-ARCH_FISH15_CW-1,Upper Courthouse Wash: Site CW-1,River/Stream,,14030005,,,,,38.6470420000,-109.6030380000,,,,Interpolation-Digital Map Source,WGS84,,,,,,,US,49,019,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-ARCH_FISH15_CW-10,Middle Courthouse Wash: Site CW-10,River/Stream,,14030005,,,,,38.6424310000,-109.5768320000,,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,1214.753,m,,,GPS Code (Pseudo Range) Standard Position (SA Off),UNKWN,US,49,019,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-ARCH_FISH15_CW-11,Lower Courthouse Wash: Site CW-11 Reach,River/Stream,,14030005,,,,,38.6206180000,-109.5748540000,,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,1200.466,m,,,GPS Code (Pseudo Range) Standard Position (SA Off),UNKWN,US,49,019,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-ARCH_FISH15_CW-12,Lower Courthouse Wash: Site CW-12,River/Stream,,14030005,,,,,38.6174540000,-109.5752900000,,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,1197.451,m,,,GPS Code (Pseudo Range) Standard Position (SA Off),UNKWN,US,49,019,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-ARCH_FISH15_CW-13,Lower Courthouse Wash: Site CW-13,River/Stream,,14030005,,,,,38.6129320000,-109.5796890000,,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,1192.153,m,,,GPS Code (Pseudo Range) Standard Position (SA Off),UNKWN,US,49,019,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-ARCH_FISH15_CW-14,Lower Courthouse Wash: Site CW-14,River/Stream,,14030005,,,,,38.6120940000,-109.5798260000,,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,1189.605,m,,,GPS Code (Pseudo Range) Standard Position (SA Off),UNKWN,US,49,019,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-ARCH_FISH15_CW-15,Lower Courthouse Wash: Site CW-15,River/Stream,,14030005,,,,,38.6110410000,-109.5786530000,,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,1188.958,m,,,GPS Code (Pseudo Range) Standard Position (SA Off),UNKWN,US,49,019,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-ARCH_FISH15_CW-16,Lower Courthouse Wash: Site CW-16,River/Stream,,14030005,,,,,38.6105080000,-109.5785840000,,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,1191.096,m,,,GPS Code (Pseudo Range) Standard Position (SA Off),UNKWN,US,49,019,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-ARCH_FISH15_CW-17,Lower Courthouse Wash: Site CW-17,River/Stream,,14030005,,,,,38.6089680000,-109.5800260000,,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,1187.959,m,,,GPS Code (Pseudo Range) Standard Position (SA Off),UNKWN,US,49,019,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-ARCH_FISH15_CW-18,Lower Courthouse Wash: Site CW-18,River/Stream,,14030005,,,,,38.6085900000,-109.5804290000,,,,Interpolation-Digital Map Source,WGS84,,,,,,,US,49,019,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-ARCH_FISH15_CW-19,Lower Courthouse Wash: Site CW-19,River/Stream,,14030005,,,,,38.6082770000,-109.5814760000,,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,1185.337,m,,,GPS Code (Pseudo Range) Standard Position (SA Off),UNKWN,US,49,019,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-ARCH_FISH15_CW-2,Upper Courthouse Wash: Site CW-2,River/Stream,,14030005,,,,,38.6478550000,-109.5985780000,,,,Interpolation-Digital Map Source,WGS84,,,,,,,US,49,019,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-ARCH_FISH15_CW-20,Lower Courthouse Wash: Site CW-20,River/Stream,,14030005,,,,,38.6082840000,-109.5831470000,,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,1186.9,m,,,GPS Code (Pseudo Range) Standard Position (SA Off),UNKWN,US,49,019,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-ARCH_FISH15_CW-3,Middle Courthouse Wash: Site CW-3,River/Stream,,14030005,,,,,38.6485840000,-109.5969980000,,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,1230.555,m,,,GPS Code (Pseudo Range) Standard Position (SA Off),UNKWN,US,49,019,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-ARCH_FISH15_CW-4,Middle Courthouse Wash: Site CW-4,River/Stream,,14030005,,,,,38.6488620000,-109.5954630000,,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,1230.745,m,,,GPS Code (Pseudo Range) Standard Position (SA Off),UNKWN,US,49,019,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-ARCH_FISH15_CW-5,Middle Courthouse Wash: Site CW-5,River/Stream,,14030005,,,,,38.6480210000,-109.5902680000,,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,1231.521,m,,,GPS Code (Pseudo Range) Standard Position (SA Off),UNKWN,US,49,019,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-ARCH_FISH15_CW-6,Middle Courthouse Wash: Site CW-6,River/Stream,,14030005,,,,,38.6494160000,-109.5875550000,,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,1227.08,m,,,GPS Code (Pseudo Range) Standard Position (SA Off),UNKWN,US,49,019,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-ARCH_FISH15_CW-7,Middle Courthouse Wash: Site CW-7,River/Stream,,14030005,,,,,38.6488830000,-109.5864550000,,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,1230.198,m,,,GPS Code (Pseudo Range) Standard Position (SA Off),UNKWN,US,49,019,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-ARCH_FISH15_CW-8,Middle Courthouse Wash: Site CW-8,River/Stream,,14030005,,,,,38.6476140000,-109.5826160000,,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,1280,m,,,GPS Code (Pseudo Range) Standard Position (SA Off),UNKWN,US,49,019,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-ARCH_FISH15_CW-9,Middle Courthouse Wash: Site CW-9,River/Stream,,14030005,,,,,38.6447520000,-109.5784050000,,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,1221.367,m,,,GPS Code (Pseudo Range) Standard Position (SA Off),UNKWN,US,49,019,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-ARCH_FISH15_FW-1,Freshwater Canyon/Upper Salt Wash: Site FW-1,River/Stream,,14030005,,,,,38.7412890000,-109.5279340000,,,,Interpolation-Digital Map Source,WGS84,,,,,,,US,49,019,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-ARCH_FISH15_SH-1,Sleepy Hollow Pool: Site SH-1,River/Stream,,14030005,,,,,38.6727200000,-109.6397900000,,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,1263.159,m,,,GPS Code (Pseudo Range) Standard Position (SA Off),UNKWN,US,49,019,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-ARCH_FISH15_SH-2,Sleep Hollow Outflow: Site SH-2,River/Stream,,14030005,,,,,38.6727200000,-109.6397900000,,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,1263.159,m,,,GPS Code (Pseudo Range) Standard Position (SA Off),UNKWN,US,49,019,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-ARCH_FISH15_SW-1,Upper Salt Wash: Site SW-1,River/Stream,,14030005,,,,,38.7438270000,-109.5241850000,,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,1290.077,m,,,GPS Code (Pseudo Range) Standard Position (SA Off),UNKWN,US,49,019,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-ARCH_FISH15_SW-10,Lower Salt Wash: Site SW-10,River/Stream,,14030005,,,,,38.7058030000,-109.5184960000,,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,1257.31,m,,,GPS Code (Pseudo Range) Standard Position (SA Off),UNKWN,US,49,019,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-ARCH_FISH15_SW-11,Lower Salt Wash: Site SW-11,River/Stream,Elevation input as same as SW-10,14030005,,,,,38.7052480000,-109.5183600000,,,,Interpolation-Digital Map Source,WGS84,1257.31,m,,,GPS Code (Pseudo Range) Standard Position (SA Off),UNKWN,US,49,019,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-ARCH_FISH15_SW-12,Lower Salt Wash: Site SW-12,River/Stream,,14030005,,,,,38.6975730000,-109.5149940000,,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,1244.257,m,,,GPS Code (Pseudo Range) Standard Position (SA Off),UNKWN,US,49,019,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-ARCH_FISH15_SW-13,Lower Salt Wash: Site SW-13,River/Stream,,14030005,,,,,38.6957400000,-109.5103290000,,,,Interpolation-Digital Map Source,WGS84,,,,,,,US,49,019,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-ARCH_FISH15_SW-14,Lower Salt Wash: Site SW-14,River/Stream,,14030005,,,,,38.6883840000,-109.5083210000,,,,Interpolation-Digital Map Source,WGS84,,,,,,,US,49,019,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-ARCH_FISH15_SW-15,Lower Salt Wash: Site SW-15,River/Stream,,14030005,,,,,38.6810800000,-109.5067700000,,,,Interpolation-Digital Map Source,WGS84,,,,,,,US,49,019,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-ARCH_FISH15_SW-16,Lower Salt Wash: Site SW-16,River/Stream,,14030005,,,,,38.6808970000,-109.5067930000,,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,1208.866,m,,,GPS Code (Pseudo Range) Standard Position (SA Off),UNKWN,US,49,019,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-ARCH_FISH15_SW-17,Lower Salt Wash: Site SW-17,River/Stream,,14030005,,,,,38.6781350000,-109.5020020000,,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,1204.61,m,,,GPS Code (Pseudo Range) Standard Position (SA Off),UNKWN,US,49,019,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-ARCH_FISH15_SW-2,Upper Salt Wash: Site SW-2,River/Stream,,14030005,,,,,38.7409830000,-109.5247800000,,,,Interpolation-Digital Map Source,WGS84,,,,,,,US,49,019,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-ARCH_FISH15_SW-3,Upper Salt Wash: Site SW-3,River/Stream,,14030005,,,,,38.7406130000,-109.5247840000,,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,1289.039,m,,,GPS Code (Pseudo Range) Standard Position (SA Off),UNKWN,US,49,019,,,,,,,,,,STORET
