OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,LocalAqfrName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-MACA_GRGR,Green River,River/Stream,"The Green is the regional base-level stream as is sampled just upstream from its confluence with the Nolin.  Aquatic fauna of the Green, just within the park, ranks among the most diverse in North America.   Six species of freshwater mussels are listed as Endangered, and four more are classed as Category 2, as are two species of fish.  The Green River, with more than 80 species of fish (including five endemics), and 170 species of benthic macroinvertebrates, including 53 species of freshwater mussels, has been designated an Outstanding Resource Water by the Kentucky Environmental Protection Cabinet. The flow at this site originates primarily as surface water from the upper Green River, and its chemistry reflects those land-uses rather than local influences.",05110001,,,,,37.2134479000,-86.2460869600,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,21,061,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-MACA_HRTH,Hawkins River,Cave,"This cave stream drains the 72.4 km2 Patoka Creek karst watershed, 68.9 km2 beyond park boundaries. The basin's recharge is dominated by the sinkhole plain and one of the larger perennial surface streams (Patoka Creek, in the watershed's headwaters on the Glasgow Uplands.  Land uses includes the town of Park City and agricultural production.",05110001,,,,,37.1398316600,-86.0713491800,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,21,061,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-MACA_LRTH,Logsdon River,Cave,"This cave stream, as is Hawkins River, is sampled under any flow condition through a well and sample pump.  Logsdon drains the Cave City Sub-basin (25.0 km2), including both park (2.8 km2) and non-park lands (22.2 km2). The land-use of this basin includes a moderate amount of agriculture and a corridor of expanding tourism-based businesses.",05110001,,,,,37.1405810000,-86.0709593400,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,21,061,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-MACA_MSMS,Mile 205.7 Spring,Spring,The spring of the Mile 205.7 karst groundwater basin (3.1 km2) is relatively small and much of it is contained within the park boundary (2.0 km2).  The recharge area which lies outside the park boundary is sparsely populated with minimal human impact.  Water quality data indicate relatively unaltered conditions.,05110001,,,,,37.2259874800,-86.0403589300,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,21,099,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-MACA_NRNR,Nolin River,River/Stream,"The Nolin, roughly forming the western park boundary, is sampled upstream from its confluence with the Green River.  Discharge from the entire Nolin River basin will be sampled at this station.  Land-use in the Nolin River basin primarily consists of forest, agriculture, and hydrocarbon extraction.  This site is 12 kilometers downstream from the Nolin River dam.  Data have demonstrated a correlation between water release patterns and water quality.",05110001,,,,,37.2172599100,-86.2480224300,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,21,061,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-MACA_NSTH,Notch Spring,Spring,"Notch Spring is one of several high-flow overflow routes from the Turnhole Spring basin.  Between may 1984 and the early 1990s this spring was active under low flow as well.  Today, only high flow events activate this spring",05110001,,,,,37.1643055600,-86.1589694450,24000,,,Interpolation-Map,NAD83,420,ft,,,Other,SEALV,US,21,061,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-MACA_OCTH,Owl Cave,Cave,Owl Cave is about 1.5 upstream of Turnhole Spring.  It is sometimes sampled if a sample cannot be taken at Turnhole Spring.  It is representative of Turnhole Spring water.,05110001,,,,,37.1493333300,-86.1537500000,24000,,,Interpolation-Map,NAD83,420,ft,,,Other,SEALV,US,21,061,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-MACA_PSPS,Pike Spring,Spring,"The Pike Spring karst groundwater basin (39.9 km2) contains both park (17.3 km2) and non-park lands (22.6 km2).  Unlike the Turnhole Spring groundwater basin where there are significant numbers of feedlots, homes, and petroleum wells, the Pike Spring groundwater basin contains less agricultural, domestic, and urban development. This basin, whose main underground flow conduit has not been discovered by explorers, supports populations of endangered Kentucky Cave Shrimp.",05110001,,,,,37.2143397400,-86.0552705100,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,21,061,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-MACA_SHTH,Sandhouse Cave,Spring,"Sandhouse Cave is a high (flood) level overflow route taking excess discharge from Turnhole Spring.  At times of flood flow, discharge from this site exceeds 500 cfs, producing standing waves among the limestone blocks at the entrance.  Water emerges from a deep (~10m) pool.",05110001,,,,,37.1637500000,-86.1587500000,24000,,,Interpolation-Map,NAD83,420,ft,,,Topographic Map Interpolation,SEALV,US,21,061,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-MACA_THTH,Turnhole Spring,Spring,"The drainage area of the Turnhole Spring karst groundwater basin is clearly much smaller than that of the Green River, but the potential for acute pollution of the cave aquatic ecosystem is much greater.  The Turnhole basin will be sampled at its resurgence on the Green River.  The vast majority of this 245.4 km2 karst basin lies on private lands (215.1 km2), including some of the most intensely farmed land in the state.  Sub-basins of the Turnhole are sampled at Hawkins and Logsdon Rivers.",05110001,,,,,37.1657615800,-86.1577733000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,21,061,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-MACA_UCUC,Ugly Creek Spring,Spring,"The Ugly Creek karst groundwater basin (8.3 km2) contains both park lands (4.7 km2) and mostly forested private lands (3.6 km2).  Water quality, in general, reflect the overall low disturbance and light land uses in this watershed.  Like the neighboring Doyle's Ford basin, the major cave streams draining this watershed have not been discovered.",05110001,,,,,37.2242690300,-86.0959473000,,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,21,061,,,,,,,,,,STORET
21KY_WQX,KY WQX,21KY_WQX-2NRR20001,Nolin Lake,Lake,Nolin R Res at dam,05110001,,,,,37.2781710000,-86.2469640000,0,,,Interpolation-Digital Map Source,NAD83,,,,,,,US,21,061,,,,,,,,,,STORET
21KY_WQX,KY WQX,21KY_WQX-2NRR20014,Nolin Lake,Lake,Nolin R Res,05110001,,,,,37.3084200000,-86.2360470000,0,,,Interpolation-Digital Map Source,NAD83,,,,,,,US,21,061,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA12_KY-114,NLA12_KY-114,Lake,,05110001,,,,,37.3361014400,-86.1564046500,,,,GPS-Unspecified,NAD83,156.97,m,,,Digital Elevation Model,NAVD88,US,21,099,,,,,,,,,,STORET
