OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-KICA_S036-OUT_2526_20150816_FLD_WTR_R0,Field Msr/Obs,Water,,2015-08-16,09:55:00,PST,2015-08-16,11:40:00,PST,Surface,,,,,,,,SIEN_LAKES,SIEN Lake Monitoring,SIEN,11NPSWRD_WQX-KICA_S036-OUT,Sphinx Lake Outlet,,,,,36.7305920000,-118.5174300000,SIEN_INSITU,11NPSWRD_WQX,Sierra Network In situ Measurements with Probe,In situ measurement with probe,Probe/Sensor,STORET-993677779,,,Dissolved oxygen (DO),None,6.82,mg/L,,Final,,Actual,,,,,,,,,,3 significant figure(s) of result.,,,,,,,,,,SIEN_PROBE,11NPSWRD_WQX,SIEN Probe,,,,2015-08-16,,,,,,,2023-11-17T17:00:44,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-KICA_S036-OUT_2526_20150816_LAB_WTR_R0,Sample-Routine,Water,,2015-08-16,09:55:00,PST,2015-08-16,11:40:00,PST,Surface,,,,,,,,SIEN_LAKES,SIEN Lake Monitoring,SIEN,11NPSWRD_WQX-KICA_S036-OUT,Sphinx Lake Outlet,,,,,36.7305920000,-118.5174300000,SIEN_GRAB,11NPSWRD_WQX,Sierra Network Grab Sample Procedure,Grab sample,Water Bottle,STORET-993677788,,,Sulfate,Dissolved,5.04,umol/L,,Final,,Actual,,,,,,,,,,3 significant figure(s) of result.,,,,,,,,,,300.1,USEPA,Determination of Inorganic Anions in Drinking Water by Ion Chromatography,,https://www.nemi.gov/methods/method_summary/4674/,Kiowa Labs,2015-08-16,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-KICA_S036-OUT_2526_20150816_LAB_WTR_R0/results/993677788/resdetectqntlmts,Lower Quantitation Limit,0.0954,umol/L,,2023-11-17T17:00:46,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-KICA_S036-OUT_2526_20150816_LAB_WTR_R0,Sample-Routine,Water,,2015-08-16,09:55:00,PST,2015-08-16,11:40:00,PST,Surface,,,,,,,,SIEN_LAKES,SIEN Lake Monitoring,SIEN,11NPSWRD_WQX-KICA_S036-OUT,Sphinx Lake Outlet,,,,,36.7305920000,-118.5174300000,SIEN_GRAB,11NPSWRD_WQX,Sierra Network Grab Sample Procedure,Grab sample,Water Bottle,STORET-993677782,,,Magnesium,Dissolved,3.51,umol/L,,Final,,Actual,,,,,,,,,,3 significant figure(s) of result.,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,Kiowa Labs,2015-08-16,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-KICA_S036-OUT_2526_20150816_LAB_WTR_R0/results/993677782/resdetectqntlmts,Lower Quantitation Limit,0.1272,umol/L,,2023-11-17T17:00:46,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-KICA_S036-OUT_2526_20150816_LAB_WTR_R0,Sample-Routine,Water,,2015-08-16,09:55:00,PST,2015-08-16,11:40:00,PST,Surface,,,,,,,,SIEN_LAKES,SIEN Lake Monitoring,SIEN,11NPSWRD_WQX-KICA_S036-OUT,Sphinx Lake Outlet,,,,,36.7305920000,-118.5174300000,SIEN_GRAB,11NPSWRD_WQX,Sierra Network Grab Sample Procedure,Grab sample,Water Bottle,STORET-993677785,,,Calcium,Dissolved,47.92,umol/L,,Final,,Actual,,,,,,,,,,4 significant figure(s) of result.,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,Kiowa Labs,2015-08-16,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-KICA_S036-OUT_2526_20150816_LAB_WTR_R0/results/993677785/resdetectqntlmts,Lower Quantitation Limit,0.636,umol/L,,2023-11-17T17:00:46,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-KICA_S036-OUT_2526_20150816_LAB_WTR_R0,Sample-Routine,Water,,2015-08-16,09:55:00,PST,2015-08-16,11:40:00,PST,Surface,,,,,,,,SIEN_LAKES,SIEN Lake Monitoring,SIEN,11NPSWRD_WQX-KICA_S036-OUT,Sphinx Lake Outlet,,,,,36.7305920000,-118.5174300000,SIEN_GRAB,11NPSWRD_WQX,Sierra Network Grab Sample Procedure,Grab sample,Water Bottle,STORET-993677789,Detected Not Quantified,as N,Nitrogen,Non-Filterable (Particle),,ug/L,,Final,,Actual,,,,,13,,,,,,,,,,,,,,,440(W),USEPA,440 W  ~ Determination of Carbon and Nitrogen,,,University of Maryland Center for Environmental Science Ches,2015-08-16,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-KICA_S036-OUT_2526_20150816_LAB_WTR_R0/results/993677789/resdetectqntlmts,Lower Quantitation Limit,33.39,ug/L,,2023-11-17T17:00:46,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-KICA_S036-OUT_2526_20150816_LAB_WTR_R0,Sample-Routine,Water,,2015-08-16,09:55:00,PST,2015-08-16,11:40:00,PST,Surface,,,,,,,,SIEN_LAKES,SIEN Lake Monitoring,SIEN,11NPSWRD_WQX-KICA_S036-OUT,Sphinx Lake Outlet,,,,,36.7305920000,-118.5174300000,SIEN_GRAB,11NPSWRD_WQX,Sierra Network Grab Sample Procedure,Grab sample,Water Bottle,STORET-993677792,Not Detected,as P,"Total Phosphorus, mixed forms",Non-Filterable (Particle),,umol/L,,Final,,Actual,,,,,,-2.3,,,,,,,,,,,,,,SIEN_EPA_8270M,11NPSWRD_WQX,Modification of Semivolatile Organic Compounds by GC/MS,,,University of Maryland Center for Environmental Science Ches,2015-08-16,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-KICA_S036-OUT_2526_20150816_LAB_WTR_R0/results/993677792/resdetectqntlmts,Lower Quantitation Limit,0.21624,umol/L,,2023-11-17T17:00:46,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-KICA_S036-OUT_2526_20150816_LAB_WTR_R0,Sample-Routine,Water,,2015-08-16,09:55:00,PST,2015-08-16,11:40:00,PST,Surface,,,,,,,,SIEN_LAKES,SIEN Lake Monitoring,SIEN,11NPSWRD_WQX-KICA_S036-OUT,Sphinx Lake Outlet,,,,,36.7305920000,-118.5174300000,SIEN_GRAB,11NPSWRD_WQX,Sierra Network Grab Sample Procedure,Grab sample,Water Bottle,STORET-993677793,Not Reported,,Gran acid neutralizing capacity,None,,ueq/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,SIEN_GRAN,11NPSWRD_WQX,SIEN Gran Titration,,,Kiowa Labs,2015-08-16,,,,,,,2023-11-17T17:00:46,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-KICA_S036-OUT_2301_20100823_LAB_WTR_R0,Sample-Routine,Water,,2010-08-23,14:35:00,PST,2010-08-23,16:20:00,PST,Surface,,,,,,,,SIEN_LAKES,SIEN Lake Monitoring,SIEN,11NPSWRD_WQX-KICA_S036-OUT,Sphinx Lake Outlet,,,,,36.7305660000,-118.5173700000,SIEN_GRAB,11NPSWRD_WQX,Sierra Network Grab Sample Procedure,Grab sample,Water Bottle,STORET-993677773,,as P,"Total Phosphorus, mixed forms",Non-Filterable (Particle),0.05,umol/L,,Final,,Actual,,,,,5.968090845,-88,,,,2 significant figure(s) of result.,,,,,,,,,,SIEN_EPA_8270M,11NPSWRD_WQX,Modification of Semivolatile Organic Compounds by GC/MS,,,"University of California, Riverside-Sickman Lab",2010-08-23,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-KICA_S036-OUT_2301_20100823_LAB_WTR_R0/results/993677773/resdetectqntlmts,Lower Quantitation Limit,0.01982,umol/L,,2023-11-17T17:00:40,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-KICA_S036-OUT_2301_20100823_LAB_WTR_R0,Sample-Routine,Water,,2010-08-23,14:35:00,PST,2010-08-23,16:20:00,PST,Surface,,,,,,,,SIEN_LAKES,SIEN Lake Monitoring,SIEN,11NPSWRD_WQX-KICA_S036-OUT,Sphinx Lake Outlet,,,,,36.7305660000,-118.5173700000,SIEN_GRAB,11NPSWRD_WQX,Sierra Network Grab Sample Procedure,Grab sample,Water Bottle,STORET-993677776,,as N,Nitrogen,Dissolved,5.48,umol/L,,Final,,Actual,,,,,0.0974986759,0.979782774,,,,2 significant figure(s) of result.,,,,,,,,,,SIEN_VALD,11NPSWRD_WQX,Valderrama Digestion followed by EPA Method 365.5,,,"University of California, Riverside-Sickman Lab",2010-08-23,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-KICA_S036-OUT_2301_20100823_LAB_WTR_R0/results/993677776/resdetectqntlmts,Lower Quantitation Limit,4.53214,umol/L,,2023-11-17T17:00:40,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-KICA_S036-OUT_2301_20100823_FLD_WTR_R0,Field Msr/Obs,Water,,2010-08-23,14:35:00,PST,2010-08-23,16:20:00,PST,Surface,,,,,,,,SIEN_LAKES,SIEN Lake Monitoring,SIEN,11NPSWRD_WQX-KICA_S036-OUT,Sphinx Lake Outlet,,,,,36.7305660000,-118.5173700000,SIEN_INSITU,11NPSWRD_WQX,Sierra Network In situ Measurements with Probe,In situ measurement with probe,Probe/Sensor,STORET-993677760,,,Dissolved oxygen (DO),None,6.68,mg/L,,Final,,Actual,,,,,,,,,,3 significant figure(s) of result.,,,,,,,,,,SIEN_PROBE,11NPSWRD_WQX,SIEN Probe,,,,2010-08-23,,,,,,,2023-11-17T17:00:38,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-KICA_S036-OUT_2301_20100823_LAB_WTR_R0,Sample-Routine,Water,,2010-08-23,14:35:00,PST,2010-08-23,16:20:00,PST,Surface,,,,,,,,SIEN_LAKES,SIEN Lake Monitoring,SIEN,11NPSWRD_WQX-KICA_S036-OUT,Sphinx Lake Outlet,,,,,36.7305660000,-118.5173700000,SIEN_GRAB,11NPSWRD_WQX,Sierra Network Grab Sample Procedure,Grab sample,Water Bottle,STORET-993677774,,,Gran acid neutralizing capacity,None,66.63,ueq/L,,Final,,Actual,,,,,,,,,,3 significant figure(s) of result.,,,,,,,,,,SIEN_GRAN,11NPSWRD_WQX,SIEN Gran Titration,,,"University of California, Riverside-Sickman Lab",2010-08-23,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-KICA_S036-OUT_2301_20100823_LAB_WTR_R0/results/993677774/resdetectqntlmts,Lower Quantitation Limit,4.77,ueq/L,,2023-11-17T17:00:40,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-KICA_S036-OUT_2301_20100823_LAB_WTR_R0,Sample-Routine,Water,,2010-08-23,14:35:00,PST,2010-08-23,16:20:00,PST,Surface,,,,,,,,SIEN_LAKES,SIEN Lake Monitoring,SIEN,11NPSWRD_WQX-KICA_S036-OUT,Sphinx Lake Outlet,,,,,36.7305660000,-118.5173700000,SIEN_GRAB,11NPSWRD_WQX,Sierra Network Grab Sample Procedure,Grab sample,Water Bottle,STORET-993677762,,,Specific conductance,None,8.2,uS/cm,,Final,,Actual,,,25 Deg C,,,,,,,2 significant figure(s) of result.,,,,,,,,,,120.1,USEPA,Conductance,,https://www.nemi.gov/methods/method_summary/5210/,"University of California, Riverside-Sickman Lab",2010-08-23,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-KICA_S036-OUT_2301_20100823_LAB_WTR_R0/results/993677762/resdetectqntlmts,Lower Quantitation Limit,0.318,uS/cm,,2023-11-17T17:00:40,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-KICA_S036-OUT_2301_20100823_LAB_WTR_R0,Sample-Routine,Water,,2010-08-23,14:35:00,PST,2010-08-23,16:20:00,PST,Surface,,,,,,,,SIEN_LAKES,SIEN Lake Monitoring,SIEN,11NPSWRD_WQX-KICA_S036-OUT,Sphinx Lake Outlet,,,,,36.7305660000,-118.5173700000,SIEN_GRAB,11NPSWRD_WQX,Sierra Network Grab Sample Procedure,Grab sample,Water Bottle,STORET-993677769,,,Sulfate,Dissolved,3.083,umol/L,,Final,,Actual,,,,,9.237521519,0.9972635268,,,,3 significant figure(s) of result.,,,,,,,,,,300.1,USEPA,Determination of Inorganic Anions in Drinking Water by Ion Chromatography,,https://www.nemi.gov/methods/method_summary/4674/,"University of California, Riverside-Sickman Lab",2010-08-23,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-KICA_S036-OUT_2301_20100823_LAB_WTR_R0/results/993677769/resdetectqntlmts,Lower Quantitation Limit,0.66144,umol/L,,2023-11-17T17:00:40,STORET
