OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
21FLWQA_WQX,FDEP Watershed Assessment Section (WAS),21FLWQA_WQX-DRTO - GARDEN KEY HARB-09/18/22-FP1,Field Msr/Obs,Water,Surface Water,2022-09-18,14:58:00,EST,2022-09-18,14:58:00,EST,,7.1,m,,,,,,APNUTR,APNUTR,FDEP COUPON BIGHT AQUATIC PRESERVE,21FLWQA_WQX-G5AP0025,DRTO - Garden Key Harbor,,,,,24.6268999860,-82.8723000000,Field Test-Discrete,21FLWQA_WQX,Field Testing- Discrete,"Single field measurement obtained from a calibrated instrument (e.g., field testing meter, data sonde, ruler, Secchi disk), either manually or electronically.",Miscellaneous (Other),STORET-968950092,,,pH,,8.07,None,,Final,,Actual,,,,,,,,,,,,,,,,,,,,FDEP FT1100,21FLWQA_WQX,FDEP FT1100,,,,,,,,,,,2023-03-01T12:12:11,STORET
21FLWQA_WQX,FDEP Watershed Assessment Section (WAS),21FLWQA_WQX-DRTO - BIRD KEY REED-09/18/22,Sample-Routine,Water,Surface Water,2022-09-18,14:09:00,EST,2022-09-18,14:09:00,EST,,9.5,m,,,,,,APNUTR,APNUTR,FDEP COUPON BIGHT AQUATIC PRESERVE,21FLWQA_WQX-G5AP0023,DRTO - Bird Key Reef,,,,,24.6116999860,-82.8702000000,Direct Grab,21FLWQA_WQX,Direct Grab,"An individual sample collected at one time period, generally not exceeding 15 minutes.  Grab samples represent the conditions that exist at the moment the sample is collected.  Use sample container to directly collect the sample.  For Aqueous matrices, all sample containers for individual analytes or analyte groups must be filled from the sampling location or source within the 15-minute window.",Water Bottle,STORET-968944591,,as P,Phosphorus,Total,0.004,mg/L,,Final,,Actual,,,,,,,,,,**U**,,,,,,,,,,365.1,USEPA,Phosphorus by Colorimetry,,https://www.nemi.gov/methods/method_summary/4823/,E31780,2022-09-23,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21FLWQA_WQX/activities/21FLWQA_WQX-DRTO%20-%20BIRD%20KEY%20REED-09%2F18%2F22/results/968944591/resdetectqntlmts,Practical Quantitation Limit,.01,mg/L,,2023-03-01T12:11:01,STORET
21FLWQA_WQX,FDEP Watershed Assessment Section (WAS),21FLWQA_WQX-DRTO - BIRD KEY REED-09/18/22-FP1,Field Msr/Obs,Water,Surface Water,2022-09-18,14:09:00,EST,2022-09-18,14:09:00,EST,,9.5,m,,,,,,APNUTR,APNUTR,FDEP COUPON BIGHT AQUATIC PRESERVE,21FLWQA_WQX-G5AP0023,DRTO - Bird Key Reef,,,,,24.6116999860,-82.8702000000,Field Test-Discrete,21FLWQA_WQX,Field Testing- Discrete,"Single field measurement obtained from a calibrated instrument (e.g., field testing meter, data sonde, ruler, Secchi disk), either manually or electronically.",Miscellaneous (Other),STORET-968952666,,,Salinity,,35.31,ppth,,Final,,Actual,,,,,,,,,,,,,,,,,,,,FDEP FT1300,21FLWQA_WQX,FDEP FT1300,,,,,,,,,,,2023-03-01T12:12:40,STORET
21FLWQA_WQX,FDEP Watershed Assessment Section (WAS),21FLWQA_WQX-DRTO - LOGGERHEAD FORE-09/18/22-FP1,Field Msr/Obs,Water,Surface Water,2022-09-18,12:56:00,EST,2022-09-18,12:56:00,EST,,14.2,m,,,,,,APNUTR,APNUTR,FDEP COUPON BIGHT AQUATIC PRESERVE,21FLWQA_WQX-G5AP0022,DRTO - Loggerhead Forest,,,,,24.6623999860,-82.9274000000,Field Test-Discrete,21FLWQA_WQX,Field Testing- Discrete,"Single field measurement obtained from a calibrated instrument (e.g., field testing meter, data sonde, ruler, Secchi disk), either manually or electronically.",Miscellaneous (Other),STORET-968949931,,,Salinity,,35.5,ppth,,Final,,Actual,,,,,,,,,,,,,,,,,,,,FDEP FT1300,21FLWQA_WQX,FDEP FT1300,,,,,,,,,,,2023-03-01T12:12:09,STORET
21FLWQA_WQX,FDEP Watershed Assessment Section (WAS),21FLWQA_WQX-DRTO - LOGGERHEAD FORE-09/18/22-FP1,Field Msr/Obs,Water,Surface Water,2022-09-18,12:56:00,EST,2022-09-18,12:56:00,EST,,14.2,m,,,,,,APNUTR,APNUTR,FDEP COUPON BIGHT AQUATIC PRESERVE,21FLWQA_WQX-G5AP0022,DRTO - Loggerhead Forest,,,,,24.6623999860,-82.9274000000,Field Test-Discrete,21FLWQA_WQX,Field Testing- Discrete,"Single field measurement obtained from a calibrated instrument (e.g., field testing meter, data sonde, ruler, Secchi disk), either manually or electronically.",Miscellaneous (Other),STORET-968949933,,,pH,,8.1,None,,Final,,Actual,,,,,,,,,,,,,,,,,,,,FDEP FT1100,21FLWQA_WQX,FDEP FT1100,,,,,,,,,,,2023-03-01T12:12:09,STORET
21FLWQA_WQX,FDEP Watershed Assessment Section (WAS),21FLWQA_WQX-DRTO - LOGGERHEAD FORE-09/18/22,Sample-Routine,Water,Surface Water,2022-09-18,12:56:00,EST,2022-09-18,12:56:00,EST,,14.2,m,,,,,,APNUTR,APNUTR,FDEP COUPON BIGHT AQUATIC PRESERVE,21FLWQA_WQX-G5AP0022,DRTO - Loggerhead Forest,,,,,24.6623999860,-82.9274000000,Direct Grab,21FLWQA_WQX,Direct Grab,"An individual sample collected at one time period, generally not exceeding 15 minutes.  Grab samples represent the conditions that exist at the moment the sample is collected.  Use sample container to directly collect the sample.  For Aqueous matrices, all sample containers for individual analytes or analyte groups must be filled from the sampling location or source within the 15-minute window.",Water Bottle,STORET-968945817,,as N,Nitrate + Nitrite,Total,0.007,mg/L,,Final,,Actual,,,,,,,,,,**I**,,,,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,,https://www.nemi.gov/methods/method_summary/4702/,E31780,2022-09-28,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21FLWQA_WQX/activities/21FLWQA_WQX-DRTO%20-%20LOGGERHEAD%20FORE-09%2F18%2F22/results/968945817/resdetectqntlmts,Practical Quantitation Limit,.01,mg/L,,2023-03-01T12:11:17,STORET
21FLWQA_WQX,FDEP Watershed Assessment Section (WAS),21FLWQA_WQX-DRTO - LOGGERHEAD FORE-09/18/22-FP1,Field Msr/Obs,Water,Surface Water,2022-09-18,12:56:00,EST,2022-09-18,12:56:00,EST,,14.2,m,,,,,,APNUTR,APNUTR,FDEP COUPON BIGHT AQUATIC PRESERVE,21FLWQA_WQX-G5AP0022,DRTO - Loggerhead Forest,,,,,24.6623999860,-82.9274000000,Field Test-Discrete,21FLWQA_WQX,Field Testing- Discrete,"Single field measurement obtained from a calibrated instrument (e.g., field testing meter, data sonde, ruler, Secchi disk), either manually or electronically.",Miscellaneous (Other),STORET-968949934,,,"Temperature, water",,30.3,deg C,,Final,,Actual,,,,,,,,,,,,,,,,,,,,FDEP FT1400,21FLWQA_WQX,FDEP FT1400,,,,,,,,,,,2023-03-01T12:12:09,STORET
21FLWQA_WQX,FDEP Watershed Assessment Section (WAS),21FLWQA_WQX-DRTO - GARDEN KEY HARB-09/18/22,Sample-Routine,Water,Surface Water,2022-09-18,14:58:00,EST,2022-09-18,14:58:00,EST,,7.1,m,,,,,,APNUTR,APNUTR,FDEP COUPON BIGHT AQUATIC PRESERVE,21FLWQA_WQX-G5AP0025,DRTO - Garden Key Harbor,,,,,24.6268999860,-82.8723000000,Direct Grab,21FLWQA_WQX,Direct Grab,"An individual sample collected at one time period, generally not exceeding 15 minutes.  Grab samples represent the conditions that exist at the moment the sample is collected.  Use sample container to directly collect the sample.  For Aqueous matrices, all sample containers for individual analytes or analyte groups must be filled from the sampling location or source within the 15-minute window.",Water Bottle,STORET-968948457,,as N,Total Kjeldahl nitrogen (Organic N & NH3),Total,0.16,mg/L,,Final,,Actual,,,,,,,,,,**U**,,,,,,,,,,351.2,USEPA,351.2 ~ EPA; Total Kjeldahl Nitrogen by Colorimetry,,https://www.nemi.gov/methods/method_summary/9626/,E31780,2022-09-26,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21FLWQA_WQX/activities/21FLWQA_WQX-DRTO%20-%20GARDEN%20KEY%20HARB-09%2F18%2F22/results/968948457/resdetectqntlmts,Practical Quantitation Limit,.4,mg/L,,2023-03-01T12:11:51,STORET
21FLWQA_WQX,FDEP Watershed Assessment Section (WAS),21FLWQA_WQX-DRTO - LOGGERHEAD FORE-09/18/22,Sample-Routine,Water,Surface Water,2022-09-18,12:56:00,EST,2022-09-18,12:56:00,EST,,14.2,m,,,,,,APNUTR,APNUTR,FDEP COUPON BIGHT AQUATIC PRESERVE,21FLWQA_WQX-G5AP0022,DRTO - Loggerhead Forest,,,,,24.6623999860,-82.9274000000,Direct Grab,21FLWQA_WQX,Direct Grab,"An individual sample collected at one time period, generally not exceeding 15 minutes.  Grab samples represent the conditions that exist at the moment the sample is collected.  Use sample container to directly collect the sample.  For Aqueous matrices, all sample containers for individual analytes or analyte groups must be filled from the sampling location or source within the 15-minute window.",Water Bottle,STORET-968945815,,as N,Total Kjeldahl nitrogen (Organic N & NH3),Total,0.16,mg/L,,Final,,Actual,,,,,,,,,,**U**,,,,,,,,,,351.2,USEPA,351.2 ~ EPA; Total Kjeldahl Nitrogen by Colorimetry,,https://www.nemi.gov/methods/method_summary/9626/,E31780,2022-09-26,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21FLWQA_WQX/activities/21FLWQA_WQX-DRTO%20-%20LOGGERHEAD%20FORE-09%2F18%2F22/results/968945815/resdetectqntlmts,Practical Quantitation Limit,.4,mg/L,,2023-03-01T12:11:17,STORET
21FLWQA_WQX,FDEP Watershed Assessment Section (WAS),21FLWQA_WQX-DRTO - GARDEN KEY HARB-09/18/22,Sample-Routine,Water,Surface Water,2022-09-18,14:58:00,EST,2022-09-18,14:58:00,EST,,7.1,m,,,,,,APNUTR,APNUTR,FDEP COUPON BIGHT AQUATIC PRESERVE,21FLWQA_WQX-G5AP0025,DRTO - Garden Key Harbor,,,,,24.6268999860,-82.8723000000,Direct Grab,21FLWQA_WQX,Direct Grab,"An individual sample collected at one time period, generally not exceeding 15 minutes.  Grab samples represent the conditions that exist at the moment the sample is collected.  Use sample container to directly collect the sample.  For Aqueous matrices, all sample containers for individual analytes or analyte groups must be filled from the sampling location or source within the 15-minute window.",Water Bottle,STORET-968948456,,as N,Nitrate + Nitrite,Total,0.004,mg/L,,Final,,Actual,,,,,,,,,,**U**,,,,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,,https://www.nemi.gov/methods/method_summary/4702/,E31780,2022-09-28,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21FLWQA_WQX/activities/21FLWQA_WQX-DRTO%20-%20GARDEN%20KEY%20HARB-09%2F18%2F22/results/968948456/resdetectqntlmts,Practical Quantitation Limit,.01,mg/L,,2023-03-01T12:11:51,STORET
21FLWQA_WQX,FDEP Watershed Assessment Section (WAS),21FLWQA_WQX-DRTO - GARDEN KEY HARB-09/18/22-FP1,Field Msr/Obs,Water,Surface Water,2022-09-18,14:58:00,EST,2022-09-18,14:58:00,EST,,7.1,m,,,,,,APNUTR,APNUTR,FDEP COUPON BIGHT AQUATIC PRESERVE,21FLWQA_WQX-G5AP0025,DRTO - Garden Key Harbor,,,,,24.6268999860,-82.8723000000,Field Test-Discrete,21FLWQA_WQX,Field Testing- Discrete,"Single field measurement obtained from a calibrated instrument (e.g., field testing meter, data sonde, ruler, Secchi disk), either manually or electronically.",Miscellaneous (Other),STORET-968950094,,,Specific conductance,,53748,umho/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,FDEP FT1200,21FLWQA_WQX,FDEP FT1200,,,,,,,,,,,2023-03-01T12:12:11,STORET
21FLWQA_WQX,FDEP Watershed Assessment Section (WAS),21FLWQA_WQX-DRTO - BIRD KEY REED-09/18/22-FP1,Field Msr/Obs,Water,Surface Water,2022-09-18,14:09:00,EST,2022-09-18,14:09:00,EST,,9.5,m,,,,,,APNUTR,APNUTR,FDEP COUPON BIGHT AQUATIC PRESERVE,21FLWQA_WQX-G5AP0023,DRTO - Bird Key Reef,,,,,24.6116999860,-82.8702000000,Field Test-Discrete,21FLWQA_WQX,Field Testing- Discrete,"Single field measurement obtained from a calibrated instrument (e.g., field testing meter, data sonde, ruler, Secchi disk), either manually or electronically.",Miscellaneous (Other),STORET-968952670,,,Dissolved oxygen saturation,,108.3,%,,Final,,Actual,,,,,,,,,,,,,,,,,,,,FDEP FT1500,21FLWQA_WQX,FDEP FT1500,,,,,,,,,,,2023-03-01T12:12:40,STORET
21FLWQA_WQX,FDEP Watershed Assessment Section (WAS),21FLWQA_WQX-DRTO - BIRD KEY REED-09/18/22,Sample-Routine,Water,Surface Water,2022-09-18,14:09:00,EST,2022-09-18,14:09:00,EST,,9.5,m,,,,,,APNUTR,APNUTR,FDEP COUPON BIGHT AQUATIC PRESERVE,21FLWQA_WQX-G5AP0023,DRTO - Bird Key Reef,,,,,24.6116999860,-82.8702000000,Direct Grab,21FLWQA_WQX,Direct Grab,"An individual sample collected at one time period, generally not exceeding 15 minutes.  Grab samples represent the conditions that exist at the moment the sample is collected.  Use sample container to directly collect the sample.  For Aqueous matrices, all sample containers for individual analytes or analyte groups must be filled from the sampling location or source within the 15-minute window.",Water Bottle,STORET-968944590,,as N,Nitrate + Nitrite,Total,0.012,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,,https://www.nemi.gov/methods/method_summary/4702/,E31780,2022-09-28,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21FLWQA_WQX/activities/21FLWQA_WQX-DRTO%20-%20BIRD%20KEY%20REED-09%2F18%2F22/results/968944590/resdetectqntlmts,Practical Quantitation Limit,.01,mg/L,,2023-03-01T12:11:01,STORET
