OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
1119USBR_WQX,Bureau of Reclamation,1119USBR_WQX-2201021-35,Sample-Routine,Water,,2021-08-25,09:45:00,MST,,,,,,,,,,,,WQDATA,Water Quality Data,,1119USBR_WQX-JAC015,Moran Bay,,,,,43.8586021400,-110.7175215000,GRAB,1119USBR_WQX,Grab,,Water Bottle,STORET-957192316,,,Conductivity,Dissolved,152,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,2510B,APHA,2510 B ~ Conductivity - Laboratory Method,,https://www.nemi.gov/methods/method_summary/5702/,,2021-08-25,,https://www.waterqualitydata.us/data/providers/STORET/organizations/1119USBR_WQX/activities/1119USBR_WQX-2201021-35/results/957192316/resdetectqntlmts,Method Detection Level,2,uS/cm,,2022-11-03T23:15:30,STORET
1119USBR_WQX,Bureau of Reclamation,1119USBR_WQX-2201021-34,Sample-Routine,Water,,2021-08-25,09:44:00,MST,,,,,,,,,,,,WQDATA,Water Quality Data,,1119USBR_WQX-JAC015,Moran Bay,,,,,43.8586021400,-110.7175215000,GRAB,1119USBR_WQX,Grab,,Water Bottle,STORET-957192310,,,Dissolved oxygen (DO),Dissolved,8.07,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,360.1,USEPA,Dissolved Oxygen Using an ISE,,https://www.nemi.gov/methods/method_summary/5252/,,2021-08-25,,https://www.waterqualitydata.us/data/providers/STORET/organizations/1119USBR_WQX/activities/1119USBR_WQX-2201021-34/results/957192310/resdetectqntlmts,Method Detection Level,0.1,mg/L,,2022-11-03T23:15:29,STORET
1119USBR_WQX,Bureau of Reclamation,1119USBR_WQX-2201021-02,Sample-Routine,Water,,2021-10-20,09:22:00,MST,,,,,,,,,,,,WQDATA,Water Quality Data,,1119USBR_WQX-JAC015,Moran Bay,,,,,43.8586021400,-110.7175215000,GRAB,1119USBR_WQX,Grab,,Water Bottle,STORET-957192280,,,pH,Dissolved,6.97,None,,Final,,Actual,,,,,,,,,,,,,,,,,,,,4500-H+B,APHA,"4500 H+B ~ pH in Water by Potentiometry, pH Value in Water by Potentiometry Using a Standard Hydrogen Electrode",,https://www.nemi.gov/methods/method_summary/4707/,,2021-10-20,,https://www.waterqualitydata.us/data/providers/STORET/organizations/1119USBR_WQX/activities/1119USBR_WQX-2201021-02/results/957192280/resdetectqntlmts,Method Detection Level,0.1,None,,2022-11-03T23:15:28,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRTE_SMM_202106160001,Field Msr/Obs,Water,,2021-06-16,14:47:00,MDT,,,,,,,,,,,,GRTE_ECOLI,Grand Teton National Park Escherichia coli (E. coli) Sampling and Monitoring,,11NPSWRD_WQX-GRTE_SMM,Signal Mountain Marina,Organization ActivityID=GRTE_SMM_202106160001,,,,43.8440882300,-110.6125752890,,,,,,STORET-973231642,,,"Temperature, water",,20.26,deg C,,Final,,Actual,,,,,,,,,,,,,,,,,,,,GRTE_ECOLI_SONDE,11NPSWRD_WQX,Multiparameter Water Quality Sonde,,,,,,,,,,,2023-04-20T12:01:45,STORET
1119USBR_WQX,Bureau of Reclamation,1119USBR_WQX-2106038-BF,Field Msr/Obs,Water,,2021-06-23,10:03:00,MST,,,,,,,,,,,,WQDATA,Water Quality Data,,1119USBR_WQX-JAC015,Moran Bay,,,,,43.8586021400,-110.7175215000,GRAB,1119USBR_WQX,Grab,,Water Bottle,STORET-957192227,,,Conductivity,Dissolved,144,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,2510B,APHA,2510 B ~ Conductivity - Laboratory Method,,https://www.nemi.gov/methods/method_summary/5702/,,2021-06-23,,https://www.waterqualitydata.us/data/providers/STORET/organizations/1119USBR_WQX/activities/1119USBR_WQX-2106038-BF/results/957192227/resdetectqntlmts,Method Detection Level,2,uS/cm,,2022-11-03T23:15:24,STORET
1119USBR_WQX,Bureau of Reclamation,1119USBR_WQX-2106038-BF,Field Msr/Obs,Water,,2021-06-23,10:03:00,MST,,,,,,,,,,,,WQDATA,Water Quality Data,,1119USBR_WQX-JAC015,Moran Bay,,,,,43.8586021400,-110.7175215000,GRAB,1119USBR_WQX,Grab,,Water Bottle,STORET-957192226,,,Dissolved oxygen (DO),Dissolved,7.88,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,360.1,USEPA,Dissolved Oxygen Using an ISE,,https://www.nemi.gov/methods/method_summary/5252/,,2021-06-23,,https://www.waterqualitydata.us/data/providers/STORET/organizations/1119USBR_WQX/activities/1119USBR_WQX-2106038-BF/results/957192226/resdetectqntlmts,Method Detection Level,0.1,mg/L,,2022-11-03T23:15:24,STORET
1119USBR_WQX,Bureau of Reclamation,1119USBR_WQX-2201021-33,Sample-Routine,Water,,2021-08-25,09:43:00,MST,,,,,,,,,,,,WQDATA,Water Quality Data,,1119USBR_WQX-JAC015,Moran Bay,,,,,43.8586021400,-110.7175215000,GRAB,1119USBR_WQX,Grab,,Water Bottle,STORET-957192308,,,Depth,Dissolved,3.00,m,,Final,,Actual,,,,,,,,,,,,,,,,,,,,10,1119USBR_WQX,"Depth, Secchi disk depth",,,,2021-08-25,,https://www.waterqualitydata.us/data/providers/STORET/organizations/1119USBR_WQX/activities/1119USBR_WQX-2201021-33/results/957192308/resdetectqntlmts,Method Detection Level,0.1,m,,2022-11-03T23:15:29,STORET
1119USBR_WQX,Bureau of Reclamation,1119USBR_WQX-2201021-03,Sample-Routine,Water,,2021-10-20,09:23:00,MST,,,,,,,,,,,,WQDATA,Water Quality Data,,1119USBR_WQX-JAC015,Moran Bay,,,,,43.8586021400,-110.7175215000,GRAB,1119USBR_WQX,Grab,,Water Bottle,STORET-957192286,,,Depth,Dissolved,5.00,m,,Final,,Actual,,,,,,,,,,,,,,,,,,,,10,1119USBR_WQX,"Depth, Secchi disk depth",,,,2021-10-20,,https://www.waterqualitydata.us/data/providers/STORET/organizations/1119USBR_WQX/activities/1119USBR_WQX-2201021-03/results/957192286/resdetectqntlmts,Method Detection Level,0.1,m,,2022-11-03T23:15:28,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRTE_SLSB_202106170001,Field Msr/Obs,Water,,2021-06-17,07:56:00,MDT,,,,,,,,,,,,GRTE_ECOLI,Grand Teton National Park Escherichia coli (E. coli) Sampling and Monitoring,,11NPSWRD_WQX-GRTE_SLSB,String Lake Swim Beach,Organization ActivityID=GRTE_SLSB_202106170001,,,,43.7889900200,-110.7318665350,,,,,,STORET-973231583,,,pH,,6.4,None,,Final,,Actual,,,,,,,,,,,,,,,,,,,,GRTE_ECOLI_SONDE,11NPSWRD_WQX,Multiparameter Water Quality Sonde,,,,,,,,,,,2023-04-20T12:00:58,STORET
1119USBR_WQX,Bureau of Reclamation,1119USBR_WQX-2106038-BN,Field Msr/Obs,Water,,2021-06-23,10:09:00,MST,,,,,,,,,,,,WQDATA,Water Quality Data,,1119USBR_WQX-JAC015,Moran Bay,,,,,43.8586021400,-110.7175215000,GRAB,1119USBR_WQX,Grab,,Water Bottle,STORET-957192269,,,Depth,Dissolved,19.0,m,,Final,,Actual,,,,,,,,,,,,,,,,,,,,10,1119USBR_WQX,"Depth, Secchi disk depth",,,,2021-06-23,,https://www.waterqualitydata.us/data/providers/STORET/organizations/1119USBR_WQX/activities/1119USBR_WQX-2106038-BN/results/957192269/resdetectqntlmts,Method Detection Level,0.1,m,,2022-11-03T23:15:27,STORET
1119USBR_WQX,Bureau of Reclamation,1119USBR_WQX-2201021-75,Sample-Routine,Water,,2021-09-21,10:00:00,MST,,,,,,,,,,,,WQDATA,Water Quality Data,,1119USBR_WQX-JAC015,Moran Bay,,,,,43.8586021400,-110.7175215000,GRAB,1119USBR_WQX,Grab,,Water Bottle,STORET-957192358,,,pH,Dissolved,7.74,None,,Final,,Actual,,,,,,,,,,,,,,,,,,,,4500-H+B,APHA,"4500 H+B ~ pH in Water by Potentiometry, pH Value in Water by Potentiometry Using a Standard Hydrogen Electrode",,https://www.nemi.gov/methods/method_summary/4707/,,2021-09-21,,https://www.waterqualitydata.us/data/providers/STORET/organizations/1119USBR_WQX/activities/1119USBR_WQX-2201021-75/results/957192358/resdetectqntlmts,Method Detection Level,0.1,None,,2022-11-03T23:15:32,STORET
1119USBR_WQX,Bureau of Reclamation,1119USBR_WQX-2201021-36,Sample-Routine,Water,,2021-08-25,09:46:00,MST,,,,,,,,,,,,WQDATA,Water Quality Data,,1119USBR_WQX-JAC015,Moran Bay,,,,,43.8586021400,-110.7175215000,GRAB,1119USBR_WQX,Grab,,Water Bottle,STORET-957192321,,,Conductivity,Dissolved,144,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,2510B,APHA,2510 B ~ Conductivity - Laboratory Method,,https://www.nemi.gov/methods/method_summary/5702/,,2021-08-25,,https://www.waterqualitydata.us/data/providers/STORET/organizations/1119USBR_WQX/activities/1119USBR_WQX-2201021-36/results/957192321/resdetectqntlmts,Method Detection Level,2,uS/cm,,2022-11-03T23:15:30,STORET
1119USBR_WQX,Bureau of Reclamation,1119USBR_WQX-2201021-02,Sample-Routine,Water,,2021-10-20,09:22:00,MST,,,,,,,,,,,,WQDATA,Water Quality Data,,1119USBR_WQX-JAC015,Moran Bay,,,,,43.8586021400,-110.7175215000,GRAB,1119USBR_WQX,Grab,,Water Bottle,STORET-957192281,,,Depth,Dissolved,3.00,m,,Final,,Actual,,,,,,,,,,,,,,,,,,,,10,1119USBR_WQX,"Depth, Secchi disk depth",,,,2021-10-20,,https://www.waterqualitydata.us/data/providers/STORET/organizations/1119USBR_WQX/activities/1119USBR_WQX-2201021-02/results/957192281/resdetectqntlmts,Method Detection Level,0.1,m,,2022-11-03T23:15:28,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRTE_SMM_202106160001,Field Msr/Obs,Water,,2021-06-16,14:47:00,MDT,,,,,,,,,,,,GRTE_ECOLI,Grand Teton National Park Escherichia coli (E. coli) Sampling and Monitoring,,11NPSWRD_WQX-GRTE_SMM,Signal Mountain Marina,Organization ActivityID=GRTE_SMM_202106160001,,,,43.8440882300,-110.6125752890,,,,,,STORET-973231643,,,pH,,7.8,None,,Final,,Actual,,,,,,,,,,,,,,,,,,,,GRTE_ECOLI_SONDE,11NPSWRD_WQX,Multiparameter Water Quality Sonde,,,,,,,,,,,2023-04-20T12:01:45,STORET
1119USBR_WQX,Bureau of Reclamation,1119USBR_WQX-2201021-35,Sample-Routine,Water,,2021-08-25,09:45:00,MST,,,,,,,,,,,,WQDATA,Water Quality Data,,1119USBR_WQX-JAC015,Moran Bay,,,,,43.8586021400,-110.7175215000,GRAB,1119USBR_WQX,Grab,,Water Bottle,STORET-957192317,,,pH,Dissolved,7.22,None,,Final,,Actual,,,,,,,,,,,,,,,,,,,,4500-H+B,APHA,"4500 H+B ~ pH in Water by Potentiometry, pH Value in Water by Potentiometry Using a Standard Hydrogen Electrode",,https://www.nemi.gov/methods/method_summary/4707/,,2021-08-25,,https://www.waterqualitydata.us/data/providers/STORET/organizations/1119USBR_WQX/activities/1119USBR_WQX-2201021-35/results/957192317/resdetectqntlmts,Method Detection Level,0.1,None,,2022-11-03T23:15:30,STORET
1119USBR_WQX,Bureau of Reclamation,1119USBR_WQX-2201021-73,Sample-Routine,Water,,2021-09-21,09:59:00,MST,,,,,,,,,,,,WQDATA,Water Quality Data,,1119USBR_WQX-JAC015,Moran Bay,,,,,43.8586021400,-110.7175215000,GRAB,1119USBR_WQX,Grab,,Water Bottle,STORET-957192350,,,"Temperature, water",Dissolved,11.8,deg C,,Final,,Actual,,,,,,,,,,,,,,,,,,,,2550,APHA,Temperature of Water by Thermometer,,,,2021-09-21,,https://www.waterqualitydata.us/data/providers/STORET/organizations/1119USBR_WQX/activities/1119USBR_WQX-2201021-73/results/957192350/resdetectqntlmts,Method Detection Level,0.1,deg C,,2022-11-03T23:15:32,STORET
1119USBR_WQX,Bureau of Reclamation,1119USBR_WQX-2201021-03,Sample-Routine,Water,,2021-10-20,09:23:00,MST,,,,,,,,,,,,WQDATA,Water Quality Data,,1119USBR_WQX-JAC015,Moran Bay,,,,,43.8586021400,-110.7175215000,GRAB,1119USBR_WQX,Grab,,Water Bottle,STORET-957192283,,,Dissolved oxygen (DO),Dissolved,8.64,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,360.1,USEPA,Dissolved Oxygen Using an ISE,,https://www.nemi.gov/methods/method_summary/5252/,,2021-10-20,,https://www.waterqualitydata.us/data/providers/STORET/organizations/1119USBR_WQX/activities/1119USBR_WQX-2201021-03/results/957192283/resdetectqntlmts,Method Detection Level,0.1,mg/L,,2022-11-03T23:15:28,STORET
1119USBR_WQX,Bureau of Reclamation,1119USBR_WQX-2106038-BI,Field Msr/Obs,Water,,2021-06-23,10:05:00,MST,,,,,,,,,,,,WQDATA,Water Quality Data,,1119USBR_WQX-JAC015,Moran Bay,,,,,43.8586021400,-110.7175215000,GRAB,1119USBR_WQX,Grab,,Water Bottle,STORET-957192244,,,Depth,Dissolved,9.00,m,,Final,,Actual,,,,,,,,,,,,,,,,,,,,10,1119USBR_WQX,"Depth, Secchi disk depth",,,,2021-06-23,,https://www.waterqualitydata.us/data/providers/STORET/organizations/1119USBR_WQX/activities/1119USBR_WQX-2106038-BI/results/957192244/resdetectqntlmts,Method Detection Level,0.1,m,,2022-11-03T23:15:26,STORET
1119USBR_WQX,Bureau of Reclamation,1119USBR_WQX-2201021-76,Sample-Routine,Water,,2021-09-21,10:01:00,MST,,,,,,,,,,,,WQDATA,Water Quality Data,,1119USBR_WQX-JAC015,Moran Bay,,,,,43.8586021400,-110.7175215000,GRAB,1119USBR_WQX,Grab,,Water Bottle,STORET-957192361,,,Dissolved oxygen (DO),Dissolved,7.91,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,360.1,USEPA,Dissolved Oxygen Using an ISE,,https://www.nemi.gov/methods/method_summary/5252/,,2021-09-21,,https://www.waterqualitydata.us/data/providers/STORET/organizations/1119USBR_WQX/activities/1119USBR_WQX-2201021-76/results/957192361/resdetectqntlmts,Method Detection Level,0.1,mg/L,,2022-11-03T23:15:33,STORET
1119USBR_WQX,Bureau of Reclamation,1119USBR_WQX-2201021-74,Sample-Routine,Water,,2021-09-21,10:00:00,MST,,,,,,,,,,,,WQDATA,Water Quality Data,,1119USBR_WQX-JAC015,Moran Bay,,,,,43.8586021400,-110.7175215000,GRAB,1119USBR_WQX,Grab,,Water Bottle,STORET-957192352,,,Conductivity,Dissolved,152,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,2510B,APHA,2510 B ~ Conductivity - Laboratory Method,,https://www.nemi.gov/methods/method_summary/5702/,,2021-09-21,,https://www.waterqualitydata.us/data/providers/STORET/organizations/1119USBR_WQX/activities/1119USBR_WQX-2201021-74/results/957192352/resdetectqntlmts,Method Detection Level,2,uS/cm,,2022-11-03T23:15:32,STORET
1119USBR_WQX,Bureau of Reclamation,1119USBR_WQX-2106038-BK,Field Msr/Obs,Water,,2021-06-23,10:07:00,MST,,,,,,,,,,,,WQDATA,Water Quality Data,,1119USBR_WQX-JAC015,Moran Bay,,,,,43.8586021400,-110.7175215000,GRAB,1119USBR_WQX,Grab,,Water Bottle,STORET-957192255,,,"Temperature, water",Dissolved,8.4,deg C,,Final,,Actual,,,,,,,,,,,,,,,,,,,,2550,APHA,Temperature of Water by Thermometer,,,,2021-06-23,,https://www.waterqualitydata.us/data/providers/STORET/organizations/1119USBR_WQX/activities/1119USBR_WQX-2106038-BK/results/957192255/resdetectqntlmts,Method Detection Level,0.1,deg C,,2022-11-03T23:15:26,STORET
