OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-SW-90669.CHEM,Sample-Routine,Water,Surface Water,2010-02-03,08:30:00,MST,,,,,0,m,,,,,,2008,TMDL MONITORING,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-1982,105128,Approved status: DOUG MCCARTY 25-OCT-10 12:00:00--- SAMPLE TAKEN: Migrated,,,,34.9791667000,-109.7950000000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-862853311,,None,pH,Total,8.21,None,,Final,,Actual,,,,,,,,,,,,,,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2020-11-19T12:02:15,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-90669RW-swdb,Sample-Routine,Water,Surface Water,2010-02-03,08:30:00,MST,,,,,,,,0,m,0,m,TMD,TMD,,21ARIZ_WQX-LCPRR024.69,"PUERCO RIVER - NEAR ADAMANA, AZ.",,,,,34.9791667000,-109.7950000000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552211664,,,"Temperature, water",Total,0.28,deg C,,Final,,Actual,,,,,,,,,,,,,,,,,,,,FIELD,21ARIZ_WQX,FIELD PARAMETERS,,,Arizona Dept. Of Environmental Quality (Field),,,,,,,,2016-05-12T03:26:39,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-90669RW-swdb,Sample-Routine,Water,Surface Water,2010-02-03,08:30:00,MST,,,,,,,,0,m,0,m,TMD,TMD,,21ARIZ_WQX-LCPRR024.69,"PUERCO RIVER - NEAR ADAMANA, AZ.",,,,,34.9791667000,-109.7950000000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552211662,,,Flow,,1.20,cfs,,Final,,Actual,,,,,,,,,,,,,,,,,,,,FIELD,21ARIZ_WQX,FIELD PARAMETERS,,,Arizona Dept. Of Environmental Quality (Field),,,,,,,,2016-05-12T03:26:39,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-90669RW-swdb,Sample-Routine,Water,Surface Water,2010-02-03,08:30:00,MST,,,,,,,,0,m,0,m,TMD,TMD,,21ARIZ_WQX-LCPRR024.69,"PUERCO RIVER - NEAR ADAMANA, AZ.",,,,,34.9791667000,-109.7950000000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552211661,,,Dissolved oxygen saturation,,88.0,%,,Final,,Actual,,,,,,,,,,,,,,,,,,,,FIELD,21ARIZ_WQX,FIELD PARAMETERS,,,Arizona Dept. Of Environmental Quality (Field),,,,,,,,2016-05-12T03:26:39,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-SW-90669.CHEM,Sample-Routine,Water,Surface Water,2010-02-03,08:30:00,MST,,,,,0,m,,,,,,2008,TMDL MONITORING,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-1982,105128,Approved status: DOUG MCCARTY 25-OCT-10 12:00:00--- SAMPLE TAKEN: Migrated,,,,34.9791667000,-109.7950000000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-862853301,,None,Dissolved oxygen saturation,,88,%,,Final,,Actual,,,,,,,,,,,,,,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2020-11-19T12:02:15,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-SW-90669.CHEM,Sample-Routine,Water,Surface Water,2010-02-03,08:30:00,MST,,,,,0,m,,,,,,2008,TMDL MONITORING,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-1982,105128,Approved status: DOUG MCCARTY 25-OCT-10 12:00:00--- SAMPLE TAKEN: Migrated,,,,34.9791667000,-109.7950000000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-862853298,,None,Specific conductance,Total,1192,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2020-11-19T12:02:15,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-90669RW-swdb,Sample-Routine,Water,Surface Water,2010-02-03,08:30:00,MST,,,,,,,,0,m,0,m,TMD,TMD,,21ARIZ_WQX-LCPRR024.69,"PUERCO RIVER - NEAR ADAMANA, AZ.",,,,,34.9791667000,-109.7950000000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552211666,,,Dissolved oxygen (DO),Dissolved,10.85,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,FIELD,21ARIZ_WQX,FIELD PARAMETERS,,,Arizona Dept. Of Environmental Quality (Field),,,,,,,,2016-05-12T03:26:39,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-90669RW-swdb,Sample-Routine,Water,Surface Water,2010-02-03,08:30:00,MST,,,,,,,,0,m,0,m,TMD,TMD,,21ARIZ_WQX-LCPRR024.69,"PUERCO RIVER - NEAR ADAMANA, AZ.",,,,,34.9791667000,-109.7950000000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552211663,,,Suspended Sediment Concentration (SSC),Suspended,4,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,ASTM D3977C,21ARIZ_WQX,"ASTM 3977C, SEDIMENT CONCENTRATION",,,Columbia Analytical Services - Phoenix,,,,,,,,2016-05-12T03:26:39,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-SW-90669.CHEM,Sample-Routine,Water,Surface Water,2010-02-03,08:30:00,MST,,,,,0,m,,,,,,2008,TMDL MONITORING,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-1982,105128,Approved status: DOUG MCCARTY 25-OCT-10 12:00:00--- SAMPLE TAKEN: Migrated,,,,34.9791667000,-109.7950000000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-862853310,,None,Stream Cross-Sectional Area,Total,5,ft2,J,Final,,Actual,,,,,,,,,,| QA FLAGS: J.,,,,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2020-11-19T12:02:15,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-90669RW-swdb,Sample-Routine,Water,Surface Water,2010-02-03,08:30:00,MST,,,,,,,,0,m,0,m,TMD,TMD,,21ARIZ_WQX-LCPRR024.69,"PUERCO RIVER - NEAR ADAMANA, AZ.",,,,,34.9791667000,-109.7950000000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552211656,,,Stream Cross-Sectional Area,,5.0,None,,Final,,Calculated,,,,,,,,,,Qualifier:   ESTIMATE,,,,,,,,,,FIELD,21ARIZ_WQX,FIELD PARAMETERS,,,Arizona Dept. Of Environmental Quality (Field),,,,,,,,2016-05-12T03:26:39,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-SW-90669.CHEM,Sample-Routine,Water,Surface Water,2010-02-03,08:30:00,MST,,,,,0,m,,,,,,2008,TMDL MONITORING,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-1982,105128,Approved status: DOUG MCCARTY 25-OCT-10 12:00:00--- SAMPLE TAKEN: Migrated,,,,34.9791667000,-109.7950000000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-862853304,,None,"Temperature, water",Total,.28,deg C,,Final,,Actual,,,,,,,,,,,,,,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2020-11-19T12:02:15,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-90669RW-swdb,Sample-Routine,Water,Surface Water,2010-02-03,08:30:00,MST,,,,,,,,0,m,0,m,TMD,TMD,,21ARIZ_WQX-LCPRR024.69,"PUERCO RIVER - NEAR ADAMANA, AZ.",,,,,34.9791667000,-109.7950000000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552211655,,,Stream width measure,,10.0,ft,,Final,,Estimated,,,,,,,,,,Qualifier:   ESTIMATE,,,,,,,,,,FIELD,21ARIZ_WQX,FIELD PARAMETERS,,,Arizona Dept. Of Environmental Quality (Field),,,,,,,,2016-05-12T03:26:39,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-90669RW-swdb,Sample-Routine,Water,Surface Water,2010-02-03,08:30:00,MST,,,,,,,,0,m,0,m,TMD,TMD,,21ARIZ_WQX-LCPRR024.69,"PUERCO RIVER - NEAR ADAMANA, AZ.",,,,,34.9791667000,-109.7950000000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552211660,,,Total dissolved solids,Dissolved,762.5,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,FIELD,21ARIZ_WQX,FIELD PARAMETERS,,,Arizona Dept. Of Environmental Quality (Field),,,,,,,,2016-05-12T03:26:39,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-SW-90669.CHEM,Sample-Routine,Water,Surface Water,2010-02-03,08:30:00,MST,,,,,0,m,,,,,,2008,TMDL MONITORING,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-1982,105128,Approved status: DOUG MCCARTY 25-OCT-10 12:00:00--- SAMPLE TAKEN: Migrated,,,,34.9791667000,-109.7950000000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-862853300,,None,Dissolved oxygen (DO),Dissolved,10.85,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2020-11-19T12:02:15,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-SW-90669.CHEM,Sample-Routine,Water,Surface Water,2010-02-03,08:30:00,MST,,,,,0,m,,,,,,2008,TMDL MONITORING,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-1982,105128,Approved status: DOUG MCCARTY 25-OCT-10 12:00:00--- SAMPLE TAKEN: Migrated,,,,34.9791667000,-109.7950000000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-862853312,,None,Flow,Total,1.2,cfs,,Final,,Actual,,,,,,,,,,,,,,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2020-11-19T12:02:15,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-90669RW-swdb,Sample-Routine,Water,Surface Water,2010-02-03,08:30:00,MST,,,,,,,,0,m,0,m,TMD,TMD,,21ARIZ_WQX-LCPRR024.69,"PUERCO RIVER - NEAR ADAMANA, AZ.",,,,,34.9791667000,-109.7950000000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552211665,,,Specific conductance,,1192,umho/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,FIELD,21ARIZ_WQX,FIELD PARAMETERS,,,Arizona Dept. Of Environmental Quality (Field),,,,,,,,2016-05-12T03:26:39,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-90669RW-swdb,Sample-Routine,Water,Surface Water,2010-02-03,08:30:00,MST,,,,,,,,0,m,0,m,TMD,TMD,,21ARIZ_WQX-LCPRR024.69,"PUERCO RIVER - NEAR ADAMANA, AZ.",,,,,34.9791667000,-109.7950000000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552211659,Present Above Quantification Limit,,Turbidity,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,FIELD,21ARIZ_WQX,FIELD PARAMETERS,,,Arizona Dept. Of Environmental Quality (Field),,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21ARIZ_WQX/activities/21ARIZ_WQX-90669RW-swdb/results/552211659/resdetectqntlmts,Lower Reporting Limit,1000,NTU,,2016-05-12T03:26:39,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-90669RW-swdb,Sample-Routine,Water,Surface Water,2010-02-03,08:30:00,MST,,,,,,,,0,m,0,m,TMD,TMD,,21ARIZ_WQX-LCPRR024.69,"PUERCO RIVER - NEAR ADAMANA, AZ.",,,,,34.9791667000,-109.7950000000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552211657,,,pH,Total,8.21,None,,Final,,Actual,,,,,,,,,,,,,,,,,,,,FIELD,21ARIZ_WQX,FIELD PARAMETERS,,,Arizona Dept. Of Environmental Quality (Field),,,,,,,,2016-05-12T03:26:39,STORET
