OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
USGS-FL,USGS Florida Water Science Center,nwisfl.01.01103048,Sample-Routine,Water,Surface Water,2011-08-08,14:48:00,EDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-022908205,,"A-2430245 1,500mL instantaneous grab sample pre-preserved. Salinity: 13.1 ppt L-2430245 Recvd warm ok to log in per Mark Z, PG   Chilled containers received warm at 13.4  Degrees C",,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-88888403,,,Kjeldahl nitrogen,Total,1.2,mg/l as N,,Accepted,,Actual,,,,,,,,,,,00625,,,,,,,,,KJ008,USGS,"NH3+org-N, wu, WCA, Kjeldahl, CF",,USGS OF 00-170,"USGS-National Water Quality Lab, Denver, CO",2011-09-06,sample was warm when received,,Long Term Method Detection Level,0.05,mg/l as N,,,NWIS
USGS-FL,USGS Florida Water Science Center,nwisfl.01.01103048,Sample-Routine,Water,Surface Water,2011-08-08,14:48:00,EDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-022908205,,"A-2430245 1,500mL instantaneous grab sample pre-preserved. Salinity: 13.1 ppt L-2430245 Recvd warm ok to log in per Mark Z, PG   Chilled containers received warm at 13.4  Degrees C",,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-88888404,,,Phosphorus,Total,0.009,mg/l as P,,Accepted,,Actual,,,,,,,,,,,00665,,,,,,,,,CL021,USGS,"P, wu, WCA, persulfate CF color",,,"USGS-National Water Quality Lab, Denver, CO",2011-09-13,sample was warm when received,,Long Term Method Detection Level,0.004,mg/l as P,,,NWIS
USGS-FL,USGS Florida Water Science Center,nwisfl.01.01103052,Sample-Routine,Water,Surface Water,2011-08-20,05:00:00,EDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-022908205,,"A-2440061 1,500mL sample from ISCO pre-preserved for totals (3-day composite.)  Time listed is in GMT.  Salinity may be a factor for low level analyze: 7.7 ppt. (EPA Holding Times)  NR-  1107 A",,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-88888411,,,Kjeldahl nitrogen,Total,1.5,mg/l as N,,Accepted,,Actual,,,,,,,,,,,00625,,,,,,,,,KJ008,USGS,"NH3+org-N, wu, WCA, Kjeldahl, CF",,USGS OF 00-170,"USGS-National Water Quality Lab, Denver, CO",2011-09-06,,,Long Term Method Detection Level,0.05,mg/l as N,,,NWIS
USGS-FL,USGS Florida Water Science Center,nwisfl.01.01103052,Sample-Routine,Water,Surface Water,2011-08-20,05:00:00,EDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-022908205,,"A-2440061 1,500mL sample from ISCO pre-preserved for totals (3-day composite.)  Time listed is in GMT.  Salinity may be a factor for low level analyze: 7.7 ppt. (EPA Holding Times)  NR-  1107 A",,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-88888412,,,Phosphorus,Total,0.024,mg/l as P,,Accepted,,Actual,,,,,,,,,,,00665,,,,,,,,,CL021,USGS,"P, wu, WCA, persulfate CF color",,,"USGS-National Water Quality Lab, Denver, CO",2011-09-13,,,Long Term Method Detection Level,0.004,mg/l as P,,,NWIS
USGS-FL,USGS Florida Water Science Center,nwisfl.01.01103053,Sample-Routine,Water,Surface Water,2011-08-23,05:00:00,EDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-022908205,,"A-2440062 1,500mL sample from ISCO pre-preserved for totals (3-day composite.)  Time listed is in GMT.  Salinity may be a factor for low level analyze: 6 ppt. (EPA Holding Times)  NR-  1108 A",,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-88888413,,,Kjeldahl nitrogen,Total,1.1,mg/l as N,,Accepted,,Actual,,,,,,,,,,,00625,,,,,,,,,KJ008,USGS,"NH3+org-N, wu, WCA, Kjeldahl, CF",,USGS OF 00-170,"USGS-National Water Quality Lab, Denver, CO",2011-09-06,,,Long Term Method Detection Level,0.05,mg/l as N,,,NWIS
USGS-FL,USGS Florida Water Science Center,nwisfl.01.01103053,Sample-Routine,Water,Surface Water,2011-08-23,05:00:00,EDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-022908205,,"A-2440062 1,500mL sample from ISCO pre-preserved for totals (3-day composite.)  Time listed is in GMT.  Salinity may be a factor for low level analyze: 6 ppt. (EPA Holding Times)  NR-  1108 A",,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-88888414,,,Phosphorus,Total,0.014,mg/l as P,,Accepted,,Actual,,,,,,,,,,,00665,,,,,,,,,CL021,USGS,"P, wu, WCA, persulfate CF color",,,"USGS-National Water Quality Lab, Denver, CO",2011-09-13,,,Long Term Method Detection Level,0.004,mg/l as P,,,NWIS
USGS-FL,USGS Florida Water Science Center,nwisfl.01.01103057,Sample-Routine,Water,Surface Water,2011-08-31,13:12:00,EDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-022908205,,"A-2440066 1, 500mL instantaneous grab sample pre-preserved.  Salinity:  14.1  ppt.",,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-88888419,,,Kjeldahl nitrogen,Total,0.92,mg/l as N,,Accepted,,Actual,,,,,,,,,,,00625,,,,,,,,,KJ008,USGS,"NH3+org-N, wu, WCA, Kjeldahl, CF",,USGS OF 00-170,"USGS-National Water Quality Lab, Denver, CO",2011-09-06,,,Long Term Method Detection Level,0.05,mg/l as N,,,NWIS
USGS-FL,USGS Florida Water Science Center,nwisfl.01.01103057,Sample-Routine,Water,Surface Water,2011-08-31,13:12:00,EDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-022908205,,"A-2440066 1, 500mL instantaneous grab sample pre-preserved.  Salinity:  14.1  ppt.",,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-88888420,,,Phosphorus,Total,0.008,mg/l as P,,Accepted,,Actual,,,,,,,,,,,00665,,,,,,,,,CL021,USGS,"P, wu, WCA, persulfate CF color",,,"USGS-National Water Quality Lab, Denver, CO",2011-09-13,below the reporting level but at or above the detection level,,Long Term Method Detection Level,0.004,mg/l as P,,,NWIS
USGS-FL,USGS Florida Water Science Center,nwisfl.01.01101264,Sample-Routine,Water,Surface Water,2011-03-02,15:42:00,EST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-022908205,,"A-0760118 1,500mL instantaneous grab sample pre-preserved. Salinity: 11.3 ppt",,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-87064691,,,Kjeldahl nitrogen,Total,0.97,mg/l as N,,Accepted,,Actual,,,,,,,,,,,00625,,,,,,,,,KJ008,USGS,"NH3+org-N, wu, WCA, Kjeldahl, CF",,USGS OF 00-170,"USGS-National Water Quality Lab, Denver, CO",2011-03-18,,,Long Term Method Detection Level,0.05,mg/l as N,,,NWIS
USGS-FL,USGS Florida Water Science Center,nwisfl.01.01101264,Sample-Routine,Water,Surface Water,2011-03-02,15:42:00,EST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-022908205,,"A-0760118 1,500mL instantaneous grab sample pre-preserved. Salinity: 11.3 ppt",,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-87064692,,,Phosphorus,Total,0.013,mg/l as P,,Accepted,,Actual,,,,,,,,,,,00665,,,,,,,,,CL021,USGS,"P, wu, WCA, persulfate CF color",,,"USGS-National Water Quality Lab, Denver, CO",2011-04-06,,,Long Term Method Detection Level,0.004,mg/l as P,,,NWIS
USGS-FL,USGS Florida Water Science Center,nwisfl.01.01103051,Sample-Routine,Water,Surface Water,2011-08-17,05:00:00,EDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-022908205,,"A-2440060 1,500mL sample from ISCO pre-preserved for totals (3-day composite.)  Time listed is in GMT.  Salinity may be a factor for low level analyze: 11 ppt. (EPA Holding Times)  NR-  1106  A",,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-88888409,,,Kjeldahl nitrogen,Total,1.1,mg/l as N,,Accepted,,Actual,,,,,,,,,,,00625,,,,,,,,,KJ008,USGS,"NH3+org-N, wu, WCA, Kjeldahl, CF",,USGS OF 00-170,"USGS-National Water Quality Lab, Denver, CO",2011-09-06,,,Long Term Method Detection Level,0.05,mg/l as N,,,NWIS
USGS-FL,USGS Florida Water Science Center,nwisfl.01.01103051,Sample-Routine,Water,Surface Water,2011-08-17,05:00:00,EDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-022908205,,"A-2440060 1,500mL sample from ISCO pre-preserved for totals (3-day composite.)  Time listed is in GMT.  Salinity may be a factor for low level analyze: 11 ppt. (EPA Holding Times)  NR-  1106  A",,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-88888410,,,Phosphorus,Total,0.017,mg/l as P,,Accepted,,Actual,,,,,,,,,,,00665,,,,,,,,,CL021,USGS,"P, wu, WCA, persulfate CF color",,,"USGS-National Water Quality Lab, Denver, CO",2011-09-13,,,Long Term Method Detection Level,0.004,mg/l as P,,,NWIS
USGS-FL,USGS Florida Water Science Center,nwisfl.01.01103049,Sample-Routine,Water,Surface Water,2011-08-11,05:00:00,EDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-022908205,,"A-2440058 1, 500mL sample from ISCO pre-preserved for totals (3-day composite.)  Time listed is in GMT.  Salinity may be a factor for low level analyze: 13.8 ppt. (EPA Holding Times)  NR-  1104  A",,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-88888405,,,Kjeldahl nitrogen,Total,1.3,mg/l as N,,Accepted,,Actual,,,,,,,,,,,00625,,,,,,,,,KJ008,USGS,"NH3+org-N, wu, WCA, Kjeldahl, CF",,USGS OF 00-170,"USGS-National Water Quality Lab, Denver, CO",2011-09-06,,,Long Term Method Detection Level,0.05,mg/l as N,,,NWIS
USGS-FL,USGS Florida Water Science Center,nwisfl.01.01103049,Sample-Routine,Water,Surface Water,2011-08-11,05:00:00,EDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-022908205,,"A-2440058 1, 500mL sample from ISCO pre-preserved for totals (3-day composite.)  Time listed is in GMT.  Salinity may be a factor for low level analyze: 13.8 ppt. (EPA Holding Times)  NR-  1104  A",,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-88888406,,,Phosphorus,Total,0.014,mg/l as P,,Accepted,,Actual,,,,,,,,,,,00665,,,,,,,,,CL021,USGS,"P, wu, WCA, persulfate CF color",,,"USGS-National Water Quality Lab, Denver, CO",2011-09-13,,,Long Term Method Detection Level,0.004,mg/l as P,,,NWIS
USGS-FL,USGS Florida Water Science Center,nwisfl.01.01103050,Sample-Routine,Water,Surface Water,2011-08-14,05:00:00,EDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-022908205,,"A-2440059 1,500mL sample from ISCO pre-preserved for totals (3-day composite.)  Time listed is in GMT.  Salinity may be a factor for low level analyze: 10.8 ppt. (EPA Holding Times)  NR-  1105  A",,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-88888407,,,Kjeldahl nitrogen,Total,1.4,mg/l as N,,Accepted,,Actual,,,,,,,,,,,00625,,,,,,,,,KJ008,USGS,"NH3+org-N, wu, WCA, Kjeldahl, CF",,USGS OF 00-170,"USGS-National Water Quality Lab, Denver, CO",2011-09-06,,,Long Term Method Detection Level,0.05,mg/l as N,,,NWIS
USGS-FL,USGS Florida Water Science Center,nwisfl.01.01103050,Sample-Routine,Water,Surface Water,2011-08-14,05:00:00,EDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-022908205,,"A-2440059 1,500mL sample from ISCO pre-preserved for totals (3-day composite.)  Time listed is in GMT.  Salinity may be a factor for low level analyze: 10.8 ppt. (EPA Holding Times)  NR-  1105  A",,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-88888408,,,Phosphorus,Total,0.017,mg/l as P,,Accepted,,Actual,,,,,,,,,,,00665,,,,,,,,,CL021,USGS,"P, wu, WCA, persulfate CF color",,,"USGS-National Water Quality Lab, Denver, CO",2011-09-13,,,Long Term Method Detection Level,0.004,mg/l as P,,,NWIS
USGS-FL,USGS Florida Water Science Center,nwisfl.01.01102280,Sample-Routine,Water,Surface Water,2011-06-02,12:20:00,EDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-022908205,,"A-1720055 1,500mL instantaneous grab sample pre- preserved. Salinity: 24.1 ppt.",,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-88300593,,,Kjeldahl nitrogen,Total,1.3,mg/l as N,,Accepted,,Actual,,,,,,,,,,,00625,,,,,,,,,KJ008,USGS,"NH3+org-N, wu, WCA, Kjeldahl, CF",,USGS OF 00-170,"USGS-National Water Quality Lab, Denver, CO",2011-06-23,,,Long Term Method Detection Level,0.05,mg/l as N,,,NWIS
USGS-FL,USGS Florida Water Science Center,nwisfl.01.01102280,Sample-Routine,Water,Surface Water,2011-06-02,12:20:00,EDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-022908205,,"A-1720055 1,500mL instantaneous grab sample pre- preserved. Salinity: 24.1 ppt.",,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-88300594,,,Phosphorus,Total,0.013,mg/l as P,,Accepted,,Actual,,,,,,,,,,,00665,,,,,,,,,CL021,USGS,"P, wu, WCA, persulfate CF color",,,"USGS-National Water Quality Lab, Denver, CO",2011-07-12,below the reporting level but at or above the detection levelsample was diluted,,Long Term Method Detection Level,0.004,mg/l as P,,,NWIS
USGS-FL,USGS Florida Water Science Center,nwisfl.01.01103047,Sample-Routine,Water,Surface Water,2011-08-04,11:50:00,EDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-022908205,,"A-2430244 1,500mL instantaneous grab sample pre-preserved. Salinity: 19.4 ppt L-2430244 Recvd warm ok to log in per Mark Z, PG   Chilled containers received warm at 13.4  Degrees C",,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-88888401,,,Kjeldahl nitrogen,Total,1.1,mg/l as N,,Accepted,,Actual,,,,,,,,,,,00625,,,,,,,,,KJ008,USGS,"NH3+org-N, wu, WCA, Kjeldahl, CF",,USGS OF 00-170,"USGS-National Water Quality Lab, Denver, CO",2011-09-06,sample was warm when received,,Long Term Method Detection Level,0.05,mg/l as N,,,NWIS
