OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,LocalAqfrName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
USGS-SD,USGS South Dakota Water Science Center,USGS-433718103333101,005S05E17BBBA,Well,,10120109,,,,,43.62191667000000,-103.5586944000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,4747,feet,10,feet,Interpolated from topographic map.,NAVD88,US,46,033,,,Precambrian Erathem,,20040519,124,ft,124,ft,NWIS
USGS-SD,USGS South Dakota Water Science Center,USGS-433745103261900,"HIGHLAND CR ABV MADISON OUTCROP NR PRINGLE,SD",Stream,,10120109,,,,,43.62915140000000,-103.4390833000000,24000,1,minutes,Interpolated from MAP.,NAD83,4280.00,feet,111,feet,Reported method of determination.,NGVD29,US,46,033,,,,,,,,,,NWIS
USGS-SD,USGS South Dakota Water Science Center,USGS-433821103360901,005S04E02DDBD,Well,,10120109,,,,,43.63924444000000,-103.6025972000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,4973,feet,10.,feet,Interpolated from topographic map.,NAVD88,US,46,033,,,Precambrian Erathem,,19750731,27,ft,43,ft,NWIS
USGS-SD,USGS South Dakota Water Science Center,USGS-434020103350101,4S 4E25DB,Spring,,10120109,,,,,43.67220480000000,-103.5840835000000,24000,10,seconds,Interpolated from MAP.,NAD83,5319,feet,10,feet,Interpolated from topographic map.,NGVD29,US,46,033,,,Precambrian Erathem,Unconfined single aquifer,,,,,,NWIS
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NGPN_WICA_CWM_CALC,Calcite Lake,Other-Ground Water,,10120109,,,,,43.5486000000,-103.4750000000,0,,,GPS-Unspecified,NAD83,,,,,,,US,46,033,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NGPN_WICA_CWM_WTH,What the Hell Lake,Other-Ground Water,,10120109,,,,,43.5497000000,-103.4780000000,0,,,GPS-Unspecified,NAD83,,,,,,,US,46,033,,,,,,,,,,STORET
COEOMAHA_WQX,US Army Corps of Engineers Omaha District,COEOMAHA_WQX-CODLKML1,CODLKML1,Reservoir,Coldbrook - Mid-lake - Taken between the swim beach/outhouse and the small bay.,10120109,,,,,43.4570800000,-103.4877000000,,,,Interpolation-Digital Map Source (Tiger),NAD27,,,,,,,US,46,047,,,,,,,,,,STORET
COEOMAHA_WQX,US Army Corps of Engineers Omaha District,COEOMAHA_WQX-CODLKND1,CODLKND1,Reservoir,Near dam deepwater site,10120109,,,,,43.4547800000,-103.4884000000,,,,GPS-Unspecified,NAD27,,,,,,,US,46,047,,,,,,,,,,STORET
COEOMAHA_WQX,US Army Corps of Engineers Omaha District,COEOMAHA_WQX-CODLKUP1,CODLKUP1,Reservoir,Upper lake site,10120109,,,,,43.4594700000,-103.4911000000,,,,Interpolation-Digital Map Source (Tiger),OTHER,,,,,,,US,46,047,,,,,,,,,,STORET
COEOMAHA_WQX,US Army Corps of Engineers Omaha District,COEOMAHA_WQX-QACDKTRIBDUP,QACDKTRIBDUP,Reservoir,"Quality control duplicate sample for dakota tributary projects within the district.  GPS point taken at Coldbrook dam (near Hot Springs, SD) face using google earth (the actual location may vary).",10120109,,,,,43.4548300000,-103.4887000000,,,,Interpolation-Digital Map Source (Tiger),WGS84,,,,,,,US,46,047,,,,,,,,,,STORET
SDDENR_WQX,DENR,SDDENR_WQX-460111,WQM 111,River/Stream,"SF Lame Johnny Creek to S23, T4S, R5E",10120109,,,,,43.6827500000,-103.4676600000,,,,GPS-Unspecified,NAD27,,,,,,,US,46,033,,,,,,,,,,STORET
SDDENR_WQX,DENR,SDDENR_WQX-460176,WQM 176,River/Stream,,10120109,,,,,43.5173460000,-103.3507540000,,,,GPS-Unspecified,NAD27,,,,,,,US,46,033,,,,,,,,,,STORET
SDDENR_WQX,DENR,SDDENR_WQX-460651,WQM 51,River/Stream,Stockade Lake to SD Hwy 79,10120109,,,,,43.7163900000,-103.4751600000,,,,GPS-Unspecified,NAD27,,,,,,,US,46,033,,,,,,,,,,STORET
SDDENR_WQX,DENR,SDDENR_WQX-SWLABAC2705,SWLABAC2705,Lake,2705,10120109,,,,,43.4569570000,-103.4898420000,,,,GPS-Unspecified,NAD27,,,,,,,US,46,047,,,,,,,,,,STORET
SDDENR_WQX,DENR,SDDENR_WQX-SWLAZZZ2705,SWLAZZZ2705,Reservoir,2705,10120109,,,,,43.4567000000,-103.4886000000,,,,GPS-Unspecified,NAD27,,,,,,,US,46,047,,,,,,,,,,STORET
SDDENR_WQX,DENR,SDDENR_WQX-SWLAZZZ2705A,SWLAZZZ2705A,Reservoir,2705,10120109,,,,,43.4588000000,-103.4895000000,,,,GPS-Unspecified,NAD27,,,,,,,US,46,047,,,,,,,,,,STORET
SDDENR_WQX,DENR,SDDENR_WQX-SWLAZZZ2705B,SWLAZZZ2705B,Reservoir,2705,10120109,,,,,43.4567000000,-103.4886000000,,,,GPS-Unspecified,NAD27,,,,,,,US,46,047,,,,,,,,,,STORET
SDDENR_WQX,DENR,SDDENR_WQX-SWLAZZZ2705C,SWLAZZZ2705C,Reservoir,2705,10120109,,,,,43.4550000000,-103.4887000000,,,,GPS-Unspecified,NAD27,,,,,,,US,46,047,,,,,,,,,,STORET
