OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,LocalAqfrName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
USGS-VA,USGS Virginia Water Science Center,USGS-01645704,"DIFFICULT RUN ABOVE FOX LAKE NEAR FAIRFAX, VA",Stream,,02070008,5.49,sq mi,,,38.88469518000000,-77.3324293000000,24000,.1,seconds,Interpolated from MAP.,NAD83,288.1,feet,.1,feet,GNSS3 - Level 3 Quality Survey Grade Global Navigation Satellite System,NAVD88,US,51,059,,,,,,,,,,NWIS
USGS-VA,USGS Virginia Water Science Center,USGS-0164571012,"DIFFICULT RUN ABOVE ROCKY BRANCH AT VIENNA, VA",Stream,,02070008,6.67,sq mi,,,38.90066706000000,-77.3174843000000,24000,1,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,51,059,,,,,,,,,,NWIS
USGS-VA,USGS Virginia Water Science Center,USGS-0164571592,"ROCKY BRANCH ABOVE TRIB2 NEAR VIENNA, VA",Stream,,02070008,1.66,sq mi,,,38.90029167000000,-77.3169888900000,24000,1,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,51,059,,,,,,,,,,NWIS
USGS-VA,USGS Virginia Water Science Center,USGS-0164572408,"ROCKY BRANCH TRIB2 AB ROCKY BRANCH NEAR VIENNA, VA",Stream,,02070008,1.70,sq mi,,,38.90026110000000,-77.3170861000000,24000,1,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,51,059,,,,,,,,,,NWIS
USGS-VA,USGS Virginia Water Science Center,USGS-0164572424,"ROCKY BRANCH AT MOUTH NEAR VIENNA, VA",Stream,,02070008,3.37,sq mi,,,38.90066706000000,-77.3172065000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,51,059,,,,,,,,,,NWIS
USGS-VA,USGS Virginia Water Science Center,USGS-01645725,"DIFFICULT RUN NEAR VIENNA, VA",Stream,,02070008,10.1,sq mi,,,38.90316700000000,-77.3185954000000,24000,1,seconds,Interpolated from MAP.,NAD83,267,feet,10,feet,Interpolated from topographic map.,NGVD29,US,51,059,,,,,,,,,,NWIS
USGS-VA,USGS Virginia Water Science Center,USGS-0164572684,"DIFFICULT RUN TRIB BL VALESTRA CIR NR VIENNA, VA",Stream,,02070008,0.13,sq mi,,,38.90306110000000,-77.3205138900000,24000,1,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,51,059,,,,,,,,,,NWIS
USGS-VA,USGS Virginia Water Science Center,USGS-0164573302,"DIFFICULT RUN AB LITTLE DIFFICULT RN NR VIENNA, VA",Stream,,02070008,11.5,sq mi,,,38.92055556000000,-77.3165000000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,51,059,,,,,,,,,,NWIS
USGS-VA,USGS Virginia Water Science Center,USGS-01645745,"LITTLE DIFFICULT RUN NEAR VIENNA, VA",Stream,,02070008,2.99,sq mi,,,38.90994444000000,-77.3377500000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,245.5,feet,.1,feet,Global Positioning System.,NAVD88,US,51,059,,,,,,,,,,NWIS
USGS-VA,USGS Virginia Water Science Center,USGS-01645762,"S F LITTLE DIFFICULT RUN ABOVE MOUTH NR VIENNA, VA",Stream,,02070008,2.71,sq mi,,,38.90888916000000,-77.3382627000000,24000,.1,seconds,Interpolated from MAP.,NAD83,275.16,feet,.14,feet,GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System,NAVD88,US,51,059,,,,,,,,,,NWIS
USGS-VA,USGS Virginia Water Science Center,USGS-0164577696,"LITTLE DIFFICULT RUN AT MOUTH NEAR VIENNA, VA",Stream,,02070008,6.77,sq mi,,,38.92066668000000,-77.3163730000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,51,059,,,,,,,,,,NWIS
USGS-VA,USGS Virginia Water Science Center,USGS-0164577971,"DIFFICULT RUN ABOVE SNAKEDEN BRANCH NR VIENNA, VA",Stream,,02070008,18.7,sq mi,,,38.93041667000000,-77.3080833000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,51,059,,,,,,,,,,NWIS
USGS-VA,USGS Virginia Water Science Center,USGS-01645784,"SNAKEDEN BRANCH AT RESTON, VA",Stream,,02070008,0.79,sq mi,,,38.93011096000000,-77.3449850000000,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,320.15,feet,.01,feet,Unknown.,NGVD29,US,51,059,,,,,,,,,,NWIS
USGS-VA,USGS Virginia Water Science Center,USGS-0164578730,"SNAKEDEN BRANCH TRIB NR S LAKES DR AT RESTON, VA",Stream,,02070008,,,,,38.93043056000000,-77.3416888900000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,314,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,51,059,,,,,,,,,,NWIS
USGS-VA,USGS Virginia Water Science Center,USGS-0164578734,"SNAKEDEN BRANCH ABOVE LAKE AUDUBON AT RESTON, VA",Stream,,02070008,0.82,sq mi,,,38.92966110000000,-77.3411388900000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,304.7,feet,.11,feet,GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System,NAVD88,US,51,059,,,,,,,,,,NWIS
USGS-VA,USGS Virginia Water Science Center,USGS-0164578816,"SNAKEDEN BRANCH BL TWIN BRANCHES RD AT RESTON, VA",Stream,,02070008,2.41,sq mi,,,38.93300000000000,-77.3246667000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,51,059,,,,,,,,,,NWIS
USGS-VA,USGS Virginia Water Science Center,USGS-0164579522,"THE GLADE NEAR HOWLAND DRIVE AT RESTON, VA",Stream,,02070008,,,,,38.92560000000000,-77.3293388900000,24000,.1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,291.5,feet,.12,feet,GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System,NAVD88,US,51,059,,,,,,,,,,NWIS
USGS-VA,USGS Virginia Water Science Center,USGS-0164579580,"THE GLADE AT TWIN BRANCHES ROAD AT RESTON, VA",Stream,,02070008,1.25,sq mi,,,38.93066667000000,-77.3248611000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,51,059,,,,,,,,,,NWIS
USGS-VA,USGS Virginia Water Science Center,USGS-0164579743,"SNAKEDEN BRANCH AT MOUTH NEAR VIENNA, VA",Stream,,02070008,4.85,sq mi,,,38.93038870000000,-77.3074837000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,51,059,,,,,,,,,,NWIS
USGS-VA,USGS Virginia Water Science Center,USGS-01645799,"DIFFICULT RUN AT W&OD RR NEAR VIENNA, VA",Stream,,02070008,24.5,sq mi,,,38.93122200000000,-77.2983167000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,51,059,,,,,,,,,,NWIS
USGS-VA,USGS Virginia Water Science Center,USGS-0164580569,"PINEY BRANCH NEAR VIENNA, VA",Stream,,02070008,2.71,sq mi,,,38.91661110000000,-77.2842500000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,51,059,,,,,,,,,,NWIS
USGS-VA,USGS Virginia Water Science Center,USGS-0164581169,"PINEY BRANCH AT MOUTH NEAR VIENNA, VA",Stream,,02070008,3.86,sq mi,,,38.93149979000000,-77.2974834000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,51,059,,,,,,,,,,NWIS
USGS-VA,USGS Virginia Water Science Center,USGS-0164582028,"DIFFICULT RUN AT BROWNS MILL ROAD AT KENMORE, VA",Stream,,02070008,30.9,sq mi,,,38.95313889000000,-77.2915556000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,51,059,,,,,,,,,,NWIS
USGS-VA,USGS Virginia Water Science Center,USGS-0164583313,"WOLFTRAP CREEK AT BOIS AVENUE NEAR VIENNA, VA",Stream,,02070008,3.16,sq mi,,,38.93202778000000,-77.2631111000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,51,059,,,,,,,,,,NWIS
USGS-VA,USGS Virginia Water Science Center,USGS-01645844,"OLD COURTHOUSE SPRING BRANCH NEAR VIENNA, VA",Stream,,02070008,1.45,sq mi,,,38.93902778000000,-77.2576388900000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,275.2,feet,.1,feet,Global Positioning System.,NAVD88,US,51,059,,,,,,,,,,NWIS
USGS-VA,USGS Virginia Water Science Center,USGS-01645850,"WOLFTRAP CREEK NEAR VIENNA, VA",Stream,,02070008,6.68,sq mi,,,38.95066610000000,-77.2847050000000,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,51,059,,,,,,,,,,NWIS
USGS-VA,USGS Virginia Water Science Center,USGS-0164585869,"DIFFICULT RUN ABOVE COLVIN RUN AT KENMORE, VA",Stream,,02070008,38.5,sq mi,,,38.96572220000000,-77.2879722000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,51,059,,,,,,,,,,NWIS
USGS-VA,USGS Virginia Water Science Center,USGS-0164589340,"COLVIN RUN ABOVE LAKE FAIRFAX AT RESTON, VA",Stream,,02070008,3.50,sq mi,,,38.96444444000000,-77.3237777800000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,51,059,,,,,,,,,,NWIS
USGS-VA,USGS Virginia Water Science Center,USGS-01645900,"COLVIN RUN AT RESTON, VA",Stream,,02070008,5.04,sq mi,,,38.96566580000000,-77.3097058000000,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,285.39,feet,1,feet,Unknown.,NGVD29,US,51,059,,,,,,,,,,NWIS
USGS-VA,USGS Virginia Water Science Center,USGS-0164590968,"COLVIN RUN AT MOUTH AT KENMORE, VA",Stream,,02070008,6.08,sq mi,,,38.96583330000000,-77.2880556000000,24000,1,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,51,059,,,,,,,,,,NWIS
USGS-VA,USGS Virginia Water Science Center,USGS-0164592501,"DIFFICULT RUN AB CAPTAIN HICKORY RN AT KENMORE, VA",Stream,,02070008,45.6,sq mi,,,38.97191667000000,-77.2768611000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,51,059,,,,,,,,,,NWIS
USGS-VA,USGS Virginia Water Science Center,USGS-0164592650,"CAPTAIN HICKORY RUN AT GOULDMAN LN NR RESTON, VA",Stream,,02070008,0.13,sq mi,,,38.99993610000000,-77.3052917000000,24000,.01,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,51,059,,,,,,,,,,NWIS
USGS-VA,USGS Virginia Water Science Center,USGS-0164592780,"CPT HKRY RN TRB 10 YDS AB RUNAWAY LN NR RESTON, VA",Stream,,02070008,0.11,sq mi,,,38.99661667000000,-77.3082056000000,24000,.01,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,51,059,,,,,,,,,,NWIS
USGS-VA,USGS Virginia Water Science Center,USGS-0164592810,"CPT HKRY RN TRB 75 YDS BL RUNAWAY LN NR RESTON, VA",Stream,,02070008,0.13,sq mi,,,38.99644444000000,-77.3071944000000,24000,.01,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,51,059,,,,,,,,,,NWIS
USGS-VA,USGS Virginia Water Science Center,USGS-0164592829,"CAPTAIN HICKORY RUN TRIB RT DRAIN NR RESTON, VA",Stream,,02070008,,,,,38.99616667000000,-77.3047972000000,24000,.01,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,51,059,,,,,,,,,,NWIS
USGS-VA,USGS Virginia Water Science Center,USGS-0164592846,"CAPTAIN HICKORY RUN AT POLO PL NR GREAT FALLS, VA",Stream,,02070008,0.35,sq mi,,,38.99608056000000,-77.3046833000000,24000,.01,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,51,059,,,,,,,,,,NWIS
USGS-VA,USGS Virginia Water Science Center,USGS-01645931,"CAPTAIN HICKORY RUN AB TRIB 1 NEAR GREAT FALLS, VA",Stream,,02070008,0.59,sq mi,,,38.99155000000000,-77.2974388900000,24000,1,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,51,059,,,,,,,,,,NWIS
USGS-VA,USGS Virginia Water Science Center,USGS-0164593308,"CAPTAIN HICKORY TRIB1 AB TRIB NR GREAT FALLS, VA",Stream,,02070008,0.31,sq mi,,,38.99497220000000,-77.2978333000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,51,059,,,,,,,,,,NWIS
USGS-VA,USGS Virginia Water Science Center,USGS-0164593423,"CAPTAIN HICKORY TRIB1 TRIB NEAR GREAT FALLS, VA",Stream,,02070008,0.04,sq mi,,,38.99344444000000,-77.2964444000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,,,,,,,US,51,059,,,,,,,,,,NWIS
USGS-VA,USGS Virginia Water Science Center,USGS-01645936,"CAPTAIN HICKORY RUN TRIB1 NEAR GREAT FALLS, VA",Stream,,02070008,0.40,sq mi,,,38.99147778000000,-77.2969361000000,24000,1,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,51,059,,,,,,,,,,NWIS
USGS-VA,USGS Virginia Water Science Center,USGS-01645940,"CAPTAIN HICKORY RUN AT RT 681 NEAR GREAT FALLS, VA",Stream,,02070008,1.38,sq mi,,,38.98516667000000,-77.2886388900000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,220.8,feet,.1,feet,Global Positioning System.,NAVD88,US,51,059,,,,,,,,,,NWIS
USGS-VA,USGS Virginia Water Science Center,USGS-01645950,"PINEY RUN AT RESTON, VA",Stream,,02070008,2.05,sq mi,,,38.98038776000000,-77.3188727000000,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,285.39,feet,01,feet,Unknown.,NGVD29,US,51,059,,,,,,,,,,NWIS
USGS-VA,USGS Virginia Water Science Center,USGS-0164595661,"PINEY RUN AT MOUTH NEAR GREAT FALLS, VA",Stream,,02070008,4.05,sq mi,,,38.98372107000000,-77.2863714000000,24000,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,51,059,,,,,,,,,,NWIS
USGS-VA,USGS Virginia Water Science Center,USGS-0164595719,"CPT HKRY RN TRB AT COLUMBINE ST NR GREAT FALLS, VA",Facility: Storm sewer,,02070008,,,,,38.99571944000000,-77.2890250000000,24000,.1,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,51,059,,,,,,,,,,NWIS
