OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,LocalAqfrName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
SLU_WQX,St. Louis University,SLU_WQX-Rock Hill 1,Sutton,Storm Sewer,,07140101,,,,,38.6160000000,-90.3610000000,,,,GPS-Unspecified,NAD83,,,,,,,US,29,189,,,,,,,,,,STORET
SLU_WQX,St. Louis University,SLU_WQX-Rock Hill 2,W Thornton,Storm Sewer,,07140101,,,,,38.6050000000,-90.3610000000,,,,GPS-Unspecified,NAD83,,,,,,,US,29,189,,,,,,,,,,STORET
SLU_WQX,St. Louis University,SLU_WQX-Rock Hill 3,Graystone,Storm Sewer,,07140101,,,,,38.6120000000,-90.3710000000,,,,GPS-Unspecified,NAD83,,,,,,,US,29,189,,,,,,,,,,STORET
SLU_WQX,St. Louis University,SLU_WQX-Rock Hill 4,Plainfield,Storm Sewer,,07140101,,,,,38.6070000000,-90.3620000000,,,,GPS-Unspecified,NAD83,,,,,,,US,29,189,,,,,,,,,,STORET
SLU_WQX,St. Louis University,SLU_WQX-Webster 1,Cornell,Storm Sewer,,07140101,,,,,38.6070000000,-90.3540000000,,,,GPS-Unspecified,NAD83,,,,,,,US,29,189,,,,,,,,,,STORET
SLU_WQX,St. Louis University,SLU_WQX-Webster 4,S Gray,Storm Sewer,,07140101,,,,,38.5790000000,-90.3630000000,,,,GPS-Unspecified,NAD83,,,,,,,US,29,189,,,,,,,,,,STORET
SLU_WQX,St. Louis University,SLU_WQX-Webster 5,Clara,Storm Sewer,,07140101,,,,,38.5780000000,-90.3630000000,,,,GPS-Unspecified,NAD83,,,,,,,US,29,189,,,,,,,,,,STORET
USACE-STL-EC-E,US Army Corps of Engineers St.Louis District,USACE-STL-EC-E-SLH-2,Saint Louis Harbor Mississippi River Mile 178; St Louis Missouri,River/Stream,,07140101,,,,,38.5887780000,-90.2063280000,,,,GPS-Unspecified,WGS84,,,,,,,US,29,510,,,,,,,,,,STORET
USACE-STL-EC-E,US Army Corps of Engineers St.Louis District,USACE-STL-EC-E-SLH-3,Saint Louis Harbor Mississippi River Mile 191; St Louis Missouri,River/Stream,,07140101,,,,,38.7559320000,-90.1719580000,,,,GPS-Unspecified,WGS84,,,,,,,US,17,119,,,,,,,,,,STORET
USACE-STL-EC-E,US Army Corps of Engineers St.Louis District,USACE-STL-EC-E-UMR-1,Saint Louis Harbor Mississippi River Mile 191; Chain of Rocks,Canal Transport,,07140101,,,,,38.7615490000,-90.1388580000,,,,GPS-Unspecified,WGS84,,,,,,,US,17,119,,,,,,,,,,STORET
WU,"Washington University, St. Louis",WU-3827/3.7/3.2/5.5,River des Peres at Heman Park Recycling Center,Channelized Stream,"River des Peres 0.1 mi. ab. Vernon Ave., Surv. 378",07140101,,,,,38.6641302474,-90.3173873872,24000,12,m,Interpolation-Map,NAD83,,,,,,,US,29,189,,,,,,,,,,STORET
WU,"Washington University, St. Louis",WU-3827/3.7/3.2/7.7/0.4,Trib. to River des Peres at Ruth Park Woodland,River/Stream,"Trib. to R. des Peres nr. Coolidge Dr., SENWNW Sec. 4, T45N, R6E",07140101,,,,,38.6728928929,-90.3534266454,24000,12,m,Interpolation-Map,NAD83,,,,,,,US,29,189,,,,,,,,,,STORET
WU,"Washington University, St. Louis",WU-3827/3.7/3.2/7.7/0.4/0.1,Ruth Park Mulch Site Seep,Seep,"Ruth Park mulch site, S side of stream, NESWNW Sec. 4, T45N, R6E",07140101,,,,,38.6726762703,-90.3537664056,24000,12,m,Interpolation-Map,NAD83,,,,,,,US,29,189,,,,,,,,,,STORET
WU,"Washington University, St. Louis",WU-3827/3.7/3.2/7.7/0.6,Trib. to River des Peres at McKnight Rd.,River/Stream,"Trib. to R. des Peres at Mc Knight Rd., SWNWNW Sec. 4, T45N, R6E",07140101,,,,,38.6726781723,-90.3568180725,24000,12,m,Interpolation-Map,NAD83,,,,,,,US,29,189,,,,,,,,,,STORET
WU,"Washington University, St. Louis",WU-3972/0.5,River des Peres at Heman Park Recycling Center,Channelized Stream,"River des Peres 0.1 mi. ab. Vernon Ave., Surv. 378",07140101,,,,,38.6641302474,-90.3173873872,24000,12,m,Interpolation-Map,NAD83,,,,,,,US,29,189,,,,,,,,,,STORET
WU,"Washington University, St. Louis",WU-3972/2.7/0.35,Trib. to River des Peres at Ruth Park Woodland,River/Stream,"Trib. to R. des Peres nr. Coolidge Dr., SENWNW Sec. 4, T45N, R6E",07140101,,,,,38.6728928929,-90.3534266454,24000,12,m,Interpolation-Map,NAD83,,,,,,,US,29,189,,,,,,,,,,STORET
WU,"Washington University, St. Louis",WU-4111/0.35,Trib. to River des Peres at Ruth Park Woodland,River/Stream,"Trib. to R. des Peres nr. Coolidge Dr., SENWNW Sec. 4, T45N, R6E",07140101,,,,,38.6728928929,-90.3534266454,24000,12,m,Interpolation-Map,NAD83,,,,,,,US,29,189,,,,,,,,,,STORET
WU,"Washington University, St. Louis",WU-4111/0.4/0.1,Ruth Park Mulch Site Seep,Seep,"Ruth Park mulch site, S side of stream, NESWNW Sec. 4, T45N, R6E",07140101,,,,,38.6726762703,-90.3537664056,24000,12,m,Interpolation-Map,NAD83,,,,,,,US,29,189,,,,,,,,,,STORET
WU,"Washington University, St. Louis",WU-4111/0.6,Trib. to River des Peres at McKnight Rd.,River/Stream,"Trib. to R. des Peres at Mc Knight Rd., SWNWNW Sec. 4, T45N, R6E",07140101,,,,,38.6726781723,-90.3568180725,24000,12,m,Interpolation-Map,NAD83,,,,,,,US,29,189,,,,,,,,,,STORET
