OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GLAC_NPS_01C-201807180938SRE,Sample-Routine,Water,,2018-07-18,09:38:00,MDT,,,,,,,,,,,,GLAC0002,"GLAC Lake McDonald Water Quality Study, 2018",,11NPSWRD_WQX-GLAC_NPS_01C,Lake McDonald near Ranger Station,Organization ActivityID=GLAC_NPS_01C-201807180938SRE,,,,48.6394500000,-113.8755900000,NPS_3P_WSAMPLE,11NPSWRD_WQX,"EPA/NPS-EC Sampling for Pesticides, PPCPs & Waste Indicators","A summary for collecting a subsurface water sample used by the EPA/NPS Emerging Contaminants program is as follows. Contact the laboratory before sampling to notify the lab when samples will arrive. At the sampling site, lower an amber glass container to the desired depth (at least 18 inches if possible) with the lid on. Remove the lid under water. Rinse the container two times with sample water and then sample from a similar depth as above. Fill the container completely. Avoid collecting disturbed sediment. Replace the lid and lift the container out of the water. Dry the container thoroughly and label with project name, sample ID, sample date, sampled by, sample time, preservative (ice), grab sample, and analysis requested (pest/PPCP, waste). Repeat the above procedure until the appropriate number of samples have been collected. Use new or clean gloves when collecting each additional sample. Prepare or collect duplicate samples as necessary for quality control. After collection all samples will be immediately placed in a cooler with wet or Blue ice and kept cool until delivered to the laboratory. If samples must be stored temporarily, they should be refrigerated at 4.5º C or lower to prevent microbial degradation. Samples will be shipped via UPS overnight service to the laboratory. Samples should be shipped to the laboratory as soon as possible after collection and should be received by the laboratory 7 or less days after the time of collection.  National Park Service - Water Resources Division and Inventory & Monitoring Program; 2017; Quality Assurance Project Plan for Surface Water Sampling for Pesticides, Pharmaceuticals, Personal Care Products in the National Park Service's Northern Colorado Plateau, Southern Colorado Plateau, Sierra Nevada, Great Lakes, Heartland, Sonoran Desert, and Southern Plains Inventory and Monitoring Networks: Describing Operations for the Year 2017; National Park Service - Water Resources Division and Inventory & Monitoring Program, Fort Collins, CO; 89 pp.",Water Bottle,STORET-823728218,Not Detected,,Triclosan,Dissolved,,ng/L,,Final,,Actual,,,,,,,,,,"The lab number was 1807007-15, and the batch number was 1800170.",,,,,,,,,,NPS_1694N,11NPSWRD_WQX,"EPA/NPS-EC PPCPs in Water by Liquid Chromatography-Mass Spectrometry Using EPA 1694, Negative Mode",,,"U.S. Environmental Protection Agency Region 8 Laboratory, CO",2018-07-20,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-GLAC_NPS_01C-201807180938SRE/results/823728218/resdetectqntlmts,Method Detection Level,10,ng/L,,2020-02-11T17:49:45,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GLAC_NPS_01C-201807180938SRE,Sample-Routine,Water,,2018-07-18,09:38:00,MDT,,,,,,,,,,,,GLAC0002,"GLAC Lake McDonald Water Quality Study, 2018",,11NPSWRD_WQX-GLAC_NPS_01C,Lake McDonald near Ranger Station,Organization ActivityID=GLAC_NPS_01C-201807180938SRE,,,,48.6394500000,-113.8755900000,NPS_3P_WSAMPLE,11NPSWRD_WQX,"EPA/NPS-EC Sampling for Pesticides, PPCPs & Waste Indicators","A summary for collecting a subsurface water sample used by the EPA/NPS Emerging Contaminants program is as follows. Contact the laboratory before sampling to notify the lab when samples will arrive. At the sampling site, lower an amber glass container to the desired depth (at least 18 inches if possible) with the lid on. Remove the lid under water. Rinse the container two times with sample water and then sample from a similar depth as above. Fill the container completely. Avoid collecting disturbed sediment. Replace the lid and lift the container out of the water. Dry the container thoroughly and label with project name, sample ID, sample date, sampled by, sample time, preservative (ice), grab sample, and analysis requested (pest/PPCP, waste). Repeat the above procedure until the appropriate number of samples have been collected. Use new or clean gloves when collecting each additional sample. Prepare or collect duplicate samples as necessary for quality control. After collection all samples will be immediately placed in a cooler with wet or Blue ice and kept cool until delivered to the laboratory. If samples must be stored temporarily, they should be refrigerated at 4.5º C or lower to prevent microbial degradation. Samples will be shipped via UPS overnight service to the laboratory. Samples should be shipped to the laboratory as soon as possible after collection and should be received by the laboratory 7 or less days after the time of collection.  National Park Service - Water Resources Division and Inventory & Monitoring Program; 2017; Quality Assurance Project Plan for Surface Water Sampling for Pesticides, Pharmaceuticals, Personal Care Products in the National Park Service's Northern Colorado Plateau, Southern Colorado Plateau, Sierra Nevada, Great Lakes, Heartland, Sonoran Desert, and Southern Plains Inventory and Monitoring Networks: Describing Operations for the Year 2017; National Park Service - Water Resources Division and Inventory & Monitoring Program, Fort Collins, CO; 89 pp.",Water Bottle,STORET-823728377,Not Detected,,Simazine,Dissolved,,ng/L,,Final,,Actual,,,,,,,,,,"The lab number was 1807007-15, and the batch number was 1800145.",,,,,,,,,,NPS_M8321,11NPSWRD_WQX,EPA/NPS-EC Pesticides in Water by Liquid Chromatography-Mass Spectrometry Using Modified EPA 8321A,,,"U.S. Environmental Protection Agency Region 8 Laboratory, CO",2018-07-20,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-GLAC_NPS_01C-201807180938SRE/results/823728377/resdetectqntlmts,Method Detection Level,50,ng/L,,2020-02-11T17:49:48,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-ROMN_GLAC_S04_20180625_WATER_F_0,Field Msr/Obs,Water,,2018-06-25,10:12:08,MDT,,,,,,,,,,,,ROMN_SEI,ROMN Stream Ecological Integrity Monitoring,,11NPSWRD_WQX-ROMN_GLAC_S04,Reynolds Creek,,,,,48.6912000000,-113.7170000000,ROMN_SONDE,11NPSWRD_WQX,Rocky Mountain Network Sonde,"Discrete field measurements by different makes and models of sondes used by the Rocky Mountain Network.  To determine the actual make and model employed, consult the result analytical procedure ID.",Probe/Sensor,STORET-975832499,,,Dissolved oxygen saturation,,98.2,%,,Accepted,,Actual,,,,,,,,,,EC/Cal Not Checked; QC Note: 20210716 review changed Result_Stauts and/or Detection_Condition,,,,,,,,,,ROMN_IS_SMARTROLL,11NPSWRD_WQX,ROMN Insitu Water Quality with InSitu smarTroll Sonde,,,,2018-06-25,,,,,,,2023-06-06T20:15:43,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GLAC_NPS_03A-201807180942SRE,Sample-Routine,Water,,2018-07-18,09:42:00,MDT,,,,,,,,,,,,GLAC0002,"GLAC Lake McDonald Water Quality Study, 2018",,11NPSWRD_WQX-GLAC_NPS_03A,"Lake McDonald near Lake McDonald Lodge, North Site",Organization ActivityID=GLAC_NPS_03A-201807180942SRE,,,,48.6285700000,-113.8698300000,NPS_3P_WSAMPLE,11NPSWRD_WQX,"EPA/NPS-EC Sampling for Pesticides, PPCPs & Waste Indicators","A summary for collecting a subsurface water sample used by the EPA/NPS Emerging Contaminants program is as follows. Contact the laboratory before sampling to notify the lab when samples will arrive. At the sampling site, lower an amber glass container to the desired depth (at least 18 inches if possible) with the lid on. Remove the lid under water. Rinse the container two times with sample water and then sample from a similar depth as above. Fill the container completely. Avoid collecting disturbed sediment. Replace the lid and lift the container out of the water. Dry the container thoroughly and label with project name, sample ID, sample date, sampled by, sample time, preservative (ice), grab sample, and analysis requested (pest/PPCP, waste). Repeat the above procedure until the appropriate number of samples have been collected. Use new or clean gloves when collecting each additional sample. Prepare or collect duplicate samples as necessary for quality control. After collection all samples will be immediately placed in a cooler with wet or Blue ice and kept cool until delivered to the laboratory. If samples must be stored temporarily, they should be refrigerated at 4.5º C or lower to prevent microbial degradation. Samples will be shipped via UPS overnight service to the laboratory. Samples should be shipped to the laboratory as soon as possible after collection and should be received by the laboratory 7 or less days after the time of collection.  National Park Service - Water Resources Division and Inventory & Monitoring Program; 2017; Quality Assurance Project Plan for Surface Water Sampling for Pesticides, Pharmaceuticals, Personal Care Products in the National Park Service's Northern Colorado Plateau, Southern Colorado Plateau, Sierra Nevada, Great Lakes, Heartland, Sonoran Desert, and Southern Plains Inventory and Monitoring Networks: Describing Operations for the Year 2017; National Park Service - Water Resources Division and Inventory & Monitoring Program, Fort Collins, CO; 89 pp.",Water Bottle,STORET-823730151,Not Detected,,Modafinil,Dissolved,,ng/L,,Final,,Actual,,,,,,,,,,"The lab number was 1807007-19, and the batch number was 1800169.",,,,,,,,,,NPS_1694P,11NPSWRD_WQX,"EPA/NPS-EC PPCPs in Water by Liquid Chromatography-Mass Spectrometry Using EPA 1694, Positive Mode",,,"U.S. Environmental Protection Agency Region 8 Laboratory, CO",2018-07-21,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-GLAC_NPS_03A-201807180942SRE/results/823730151/resdetectqntlmts,Method Detection Level,10,ng/L,,2020-02-11T17:50:13,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GLAC_NPS_03A-201807180942SRE,Sample-Routine,Water,,2018-07-18,09:42:00,MDT,,,,,,,,,,,,GLAC0002,"GLAC Lake McDonald Water Quality Study, 2018",,11NPSWRD_WQX-GLAC_NPS_03A,"Lake McDonald near Lake McDonald Lodge, North Site",Organization ActivityID=GLAC_NPS_03A-201807180942SRE,,,,48.6285700000,-113.8698300000,NPS_3P_WSAMPLE,11NPSWRD_WQX,"EPA/NPS-EC Sampling for Pesticides, PPCPs & Waste Indicators","A summary for collecting a subsurface water sample used by the EPA/NPS Emerging Contaminants program is as follows. Contact the laboratory before sampling to notify the lab when samples will arrive. At the sampling site, lower an amber glass container to the desired depth (at least 18 inches if possible) with the lid on. Remove the lid under water. Rinse the container two times with sample water and then sample from a similar depth as above. Fill the container completely. Avoid collecting disturbed sediment. Replace the lid and lift the container out of the water. Dry the container thoroughly and label with project name, sample ID, sample date, sampled by, sample time, preservative (ice), grab sample, and analysis requested (pest/PPCP, waste). Repeat the above procedure until the appropriate number of samples have been collected. Use new or clean gloves when collecting each additional sample. Prepare or collect duplicate samples as necessary for quality control. After collection all samples will be immediately placed in a cooler with wet or Blue ice and kept cool until delivered to the laboratory. If samples must be stored temporarily, they should be refrigerated at 4.5º C or lower to prevent microbial degradation. Samples will be shipped via UPS overnight service to the laboratory. Samples should be shipped to the laboratory as soon as possible after collection and should be received by the laboratory 7 or less days after the time of collection.  National Park Service - Water Resources Division and Inventory & Monitoring Program; 2017; Quality Assurance Project Plan for Surface Water Sampling for Pesticides, Pharmaceuticals, Personal Care Products in the National Park Service's Northern Colorado Plateau, Southern Colorado Plateau, Sierra Nevada, Great Lakes, Heartland, Sonoran Desert, and Southern Plains Inventory and Monitoring Networks: Describing Operations for the Year 2017; National Park Service - Water Resources Division and Inventory & Monitoring Program, Fort Collins, CO; 89 pp.",Water Bottle,STORET-823730152,Not Detected,,Monocrotaline,Dissolved,,ng/L,,Final,,Actual,,,,,,,,,,"The lab number was 1807007-19, and the batch number was 1800169.",,,,,,,,,,NPS_1694P,11NPSWRD_WQX,"EPA/NPS-EC PPCPs in Water by Liquid Chromatography-Mass Spectrometry Using EPA 1694, Positive Mode",,,"U.S. Environmental Protection Agency Region 8 Laboratory, CO",2018-07-21,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-GLAC_NPS_03A-201807180942SRE/results/823730152/resdetectqntlmts,Method Detection Level,10,ng/L,,2020-02-11T17:50:13,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GLAC_NPS_03A-201807201223FDS_01,Field Msr/Obs,Water,,2018-07-20,12:23:00,MDT,,,,,10.1,ft,,,,,,GLAC0002,"GLAC Lake McDonald Water Quality Study, 2018",,11NPSWRD_WQX-GLAC_NPS_03A,"Lake McDonald near Lake McDonald Lodge, North Site",Organization ActivityID=GLAC_NPS_03A-201807201223FDS,,,,48.6285700000,-113.8698300000,,,,,,STORET-823730321,,,Total dissolved solids,,0.064,ppth,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NPS_INSITU_AT600,11NPSWRD_WQX,Field Measurements by In-Situ Aqua TROLL 600,,,,,,,,,,,2020-02-11T17:50:14,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GLAC_NPS_03A-201807201225FDS_01,Field Msr/Obs,Water,,2018-07-20,12:25:00,MDT,,,,,28.1,ft,,,,,,GLAC0002,"GLAC Lake McDonald Water Quality Study, 2018",,11NPSWRD_WQX-GLAC_NPS_03A,"Lake McDonald near Lake McDonald Lodge, North Site",Organization ActivityID=GLAC_NPS_03A-201807201225FDS,,,,48.6285700000,-113.8698300000,,,,,,STORET-823730363,,,Partial Pressure O2,,160.794,Torr,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NPS_INSITU_AT600,11NPSWRD_WQX,Field Measurements by In-Situ Aqua TROLL 600,,,,,,,,,,,2020-02-11T17:50:15,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GLAC_NPS_01C-201809191249SRRR,Sample-Routine,Water,,2018-09-19,12:49:00,MDT,,,,,,,,,,,,GLAC0002,"GLAC Lake McDonald Water Quality Study, 2018",,11NPSWRD_WQX-GLAC_NPS_01C,Lake McDonald near Ranger Station,Organization ActivityID=GLAC_NPS_01C-201809191249SRRR,,,,48.6394500000,-113.8755900000,GLAC_GEOT_BP,11NPSWRD_WQX,GLAC Water Samples at 10-Meters Depth by Geotech 1.66-Inch Bladder Pump,"Glacier National Park water samples were collected at 10-meters depth by a Geotech Portable, 1.66-Inch Bladder Pump and its associated equipment. Water samples were distributed into various bottles and vials, with or without chemical preservatives, and shipped or transported on ice to the analytical labs.  Unknown; 19--; No Cite - Method Not Cited; Unknown; Vol --",Pump/Bladder,STORET-823728476,Not Detected,,"1,1,1,2-Tetrachloroethane",Total,,ug/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,8260C,USEPA,8260 C ~ Volatile Organic Compounds by GC/MS,,,"RTI Laboratories - Environmental Sciences Division, MI",2018-10-02,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-GLAC_NPS_01C-201809191249SRRR/results/823728476/resdetectqntlmts,Method Detection Level,0.43,ug/L,,2020-02-11T17:49:50,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GLAC_NPS_01C-201807180938SRE,Sample-Routine,Water,,2018-07-18,09:38:00,MDT,,,,,,,,,,,,GLAC0002,"GLAC Lake McDonald Water Quality Study, 2018",,11NPSWRD_WQX-GLAC_NPS_01C,Lake McDonald near Ranger Station,Organization ActivityID=GLAC_NPS_01C-201807180938SRE,,,,48.6394500000,-113.8755900000,NPS_3P_WSAMPLE,11NPSWRD_WQX,"EPA/NPS-EC Sampling for Pesticides, PPCPs & Waste Indicators","A summary for collecting a subsurface water sample used by the EPA/NPS Emerging Contaminants program is as follows. Contact the laboratory before sampling to notify the lab when samples will arrive. At the sampling site, lower an amber glass container to the desired depth (at least 18 inches if possible) with the lid on. Remove the lid under water. Rinse the container two times with sample water and then sample from a similar depth as above. Fill the container completely. Avoid collecting disturbed sediment. Replace the lid and lift the container out of the water. Dry the container thoroughly and label with project name, sample ID, sample date, sampled by, sample time, preservative (ice), grab sample, and analysis requested (pest/PPCP, waste). Repeat the above procedure until the appropriate number of samples have been collected. Use new or clean gloves when collecting each additional sample. Prepare or collect duplicate samples as necessary for quality control. After collection all samples will be immediately placed in a cooler with wet or Blue ice and kept cool until delivered to the laboratory. If samples must be stored temporarily, they should be refrigerated at 4.5º C or lower to prevent microbial degradation. Samples will be shipped via UPS overnight service to the laboratory. Samples should be shipped to the laboratory as soon as possible after collection and should be received by the laboratory 7 or less days after the time of collection.  National Park Service - Water Resources Division and Inventory & Monitoring Program; 2017; Quality Assurance Project Plan for Surface Water Sampling for Pesticides, Pharmaceuticals, Personal Care Products in the National Park Service's Northern Colorado Plateau, Southern Colorado Plateau, Sierra Nevada, Great Lakes, Heartland, Sonoran Desert, and Southern Plains Inventory and Monitoring Networks: Describing Operations for the Year 2017; National Park Service - Water Resources Division and Inventory & Monitoring Program, Fort Collins, CO; 89 pp.",Water Bottle,STORET-823728216,Not Detected,,Sulfamethoxazole,Dissolved,,ng/L,,Final,,Actual,,,,,,,,,,"The lab number was 1807007-15, and the batch number was 1800170.",,,,,,,,,,NPS_1694N,11NPSWRD_WQX,"EPA/NPS-EC PPCPs in Water by Liquid Chromatography-Mass Spectrometry Using EPA 1694, Negative Mode",,,"U.S. Environmental Protection Agency Region 8 Laboratory, CO",2018-07-20,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-GLAC_NPS_01C-201807180938SRE/results/823728216/resdetectqntlmts,Method Detection Level,10,ng/L,,2020-02-11T17:49:45,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GLAC_NPS_03A-201807180942SRE,Sample-Routine,Water,,2018-07-18,09:42:00,MDT,,,,,,,,,,,,GLAC0002,"GLAC Lake McDonald Water Quality Study, 2018",,11NPSWRD_WQX-GLAC_NPS_03A,"Lake McDonald near Lake McDonald Lodge, North Site",Organization ActivityID=GLAC_NPS_03A-201807180942SRE,,,,48.6285700000,-113.8698300000,NPS_3P_WSAMPLE,11NPSWRD_WQX,"EPA/NPS-EC Sampling for Pesticides, PPCPs & Waste Indicators","A summary for collecting a subsurface water sample used by the EPA/NPS Emerging Contaminants program is as follows. Contact the laboratory before sampling to notify the lab when samples will arrive. At the sampling site, lower an amber glass container to the desired depth (at least 18 inches if possible) with the lid on. Remove the lid under water. Rinse the container two times with sample water and then sample from a similar depth as above. Fill the container completely. Avoid collecting disturbed sediment. Replace the lid and lift the container out of the water. Dry the container thoroughly and label with project name, sample ID, sample date, sampled by, sample time, preservative (ice), grab sample, and analysis requested (pest/PPCP, waste). Repeat the above procedure until the appropriate number of samples have been collected. Use new or clean gloves when collecting each additional sample. Prepare or collect duplicate samples as necessary for quality control. After collection all samples will be immediately placed in a cooler with wet or Blue ice and kept cool until delivered to the laboratory. If samples must be stored temporarily, they should be refrigerated at 4.5º C or lower to prevent microbial degradation. Samples will be shipped via UPS overnight service to the laboratory. Samples should be shipped to the laboratory as soon as possible after collection and should be received by the laboratory 7 or less days after the time of collection.  National Park Service - Water Resources Division and Inventory & Monitoring Program; 2017; Quality Assurance Project Plan for Surface Water Sampling for Pesticides, Pharmaceuticals, Personal Care Products in the National Park Service's Northern Colorado Plateau, Southern Colorado Plateau, Sierra Nevada, Great Lakes, Heartland, Sonoran Desert, and Southern Plains Inventory and Monitoring Networks: Describing Operations for the Year 2017; National Park Service - Water Resources Division and Inventory & Monitoring Program, Fort Collins, CO; 89 pp.",Water Bottle,STORET-823730161,Not Detected,,Norquetiapine,Dissolved,,ng/L,,Final,,Actual,,,,,,,,,,"The lab number was 1807007-19, and the batch number was 1800169.",,,,,,,,,,NPS_1694P,11NPSWRD_WQX,"EPA/NPS-EC PPCPs in Water by Liquid Chromatography-Mass Spectrometry Using EPA 1694, Positive Mode",,,"U.S. Environmental Protection Agency Region 8 Laboratory, CO",2018-07-21,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-GLAC_NPS_03A-201807180942SRE/results/823730161/resdetectqntlmts,Method Detection Level,10,ng/L,,2020-02-11T17:50:13,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GLAC_NPS_01C-201807180938SRE,Sample-Routine,Water,,2018-07-18,09:38:00,MDT,,,,,,,,,,,,GLAC0002,"GLAC Lake McDonald Water Quality Study, 2018",,11NPSWRD_WQX-GLAC_NPS_01C,Lake McDonald near Ranger Station,Organization ActivityID=GLAC_NPS_01C-201807180938SRE,,,,48.6394500000,-113.8755900000,NPS_3P_WSAMPLE,11NPSWRD_WQX,"EPA/NPS-EC Sampling for Pesticides, PPCPs & Waste Indicators","A summary for collecting a subsurface water sample used by the EPA/NPS Emerging Contaminants program is as follows. Contact the laboratory before sampling to notify the lab when samples will arrive. At the sampling site, lower an amber glass container to the desired depth (at least 18 inches if possible) with the lid on. Remove the lid under water. Rinse the container two times with sample water and then sample from a similar depth as above. Fill the container completely. Avoid collecting disturbed sediment. Replace the lid and lift the container out of the water. Dry the container thoroughly and label with project name, sample ID, sample date, sampled by, sample time, preservative (ice), grab sample, and analysis requested (pest/PPCP, waste). Repeat the above procedure until the appropriate number of samples have been collected. Use new or clean gloves when collecting each additional sample. Prepare or collect duplicate samples as necessary for quality control. After collection all samples will be immediately placed in a cooler with wet or Blue ice and kept cool until delivered to the laboratory. If samples must be stored temporarily, they should be refrigerated at 4.5º C or lower to prevent microbial degradation. Samples will be shipped via UPS overnight service to the laboratory. Samples should be shipped to the laboratory as soon as possible after collection and should be received by the laboratory 7 or less days after the time of collection.  National Park Service - Water Resources Division and Inventory & Monitoring Program; 2017; Quality Assurance Project Plan for Surface Water Sampling for Pesticides, Pharmaceuticals, Personal Care Products in the National Park Service's Northern Colorado Plateau, Southern Colorado Plateau, Sierra Nevada, Great Lakes, Heartland, Sonoran Desert, and Southern Plains Inventory and Monitoring Networks: Describing Operations for the Year 2017; National Park Service - Water Resources Division and Inventory & Monitoring Program, Fort Collins, CO; 89 pp.",Water Bottle,STORET-823728330,Not Detected,,Valsartan,Dissolved,,ng/L,,Final,,Actual,,,,,,,,,,"The lab number was 1807007-15, and the batch number was 1800169.",,,,,,,,,,NPS_1694P,11NPSWRD_WQX,"EPA/NPS-EC PPCPs in Water by Liquid Chromatography-Mass Spectrometry Using EPA 1694, Positive Mode",,,"U.S. Environmental Protection Agency Region 8 Laboratory, CO",2018-07-21,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-GLAC_NPS_01C-201807180938SRE/results/823728330/resdetectqntlmts,Method Detection Level,10,ng/L,,2020-02-11T17:49:47,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GLAC_NPS_03A-201809191320SRRR,Sample-Routine,Water,,2018-09-19,13:20:00,MDT,,,,,,,,,,,,GLAC0002,"GLAC Lake McDonald Water Quality Study, 2018",,11NPSWRD_WQX-GLAC_NPS_03A,"Lake McDonald near Lake McDonald Lodge, North Site",Organization ActivityID=GLAC_NPS_03A-201809191320SRRR,,,,48.6285700000,-113.8698300000,GLAC_GEOT_BP,11NPSWRD_WQX,GLAC Water Samples at 10-Meters Depth by Geotech 1.66-Inch Bladder Pump,"Glacier National Park water samples were collected at 10-meters depth by a Geotech Portable, 1.66-Inch Bladder Pump and its associated equipment. Water samples were distributed into various bottles and vials, with or without chemical preservatives, and shipped or transported on ice to the analytical labs.  Unknown; 19--; No Cite - Method Not Cited; Unknown; Vol --",Pump/Bladder,STORET-823730526,Not Detected,,"1,2,3-Trichloropropane",Total,,ug/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,8260C,USEPA,8260 C ~ Volatile Organic Compounds by GC/MS,,,"RTI Laboratories - Environmental Sciences Division, MI",2018-10-02,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-GLAC_NPS_03A-201809191320SRRR/results/823730526/resdetectqntlmts,Method Detection Level,0.31,ug/L,,2020-02-11T17:50:17,STORET
