OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,LocalAqfrName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
USGS-CO,USGS Colorado Water Science Center,USGS-401540105470801,"NORTH INLET ABOVE SUMMERLAND PARK RMNP, CO",Stream,,14010001,,,,,40.26124167000000,-105.7855472000000,24000,1,minutes,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,8515,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,08,049,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-401638105430801,NORTH INLET NEAR PINE MARTIN C.G. AT RMNP,Stream,,14010001,,,,,40.27722220000000,-105.7188889000000,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,9640,feet,10,feet,Global Positioning System.,NGVD29,US,08,049,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-401642105400600,SKY POND INLET - LOCH VALE,Stream,,10190006,,,,,40.27831800000000,-105.6688940000000,,1,minutes,Interpolated from MAP.,NAD83,,,,,,,US,08,069,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-401642105400601,SKY POND SURFACE - LOCH VALE,"Lake, Reservoir, Impoundment",,10190006,,,,,40.27831800000000,-105.6688940000000,,1,minutes,Interpolated from MAP.,NAD83,,,,,,,US,08,069,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-401642105400603,SKY POND HYPOLIMNION - LOCH VALE,"Lake, Reservoir, Impoundment",,10190006,,,,,40.27831800000000,-105.6688940000000,,1,minutes,Interpolated from MAP.,NAD83,,,,,,,US,08,069,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-401642105400604,SKY POND OUTLET - LOCH VALE,Stream,,10190006,,,,,40.27831800000000,-105.6688940000000,,1,minutes,Interpolated from MAP.,NAD83,,,,,,,US,08,069,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-401650105395301,"SPRING 22 - LOCH VALE - RMNP, CO",Spring,,10190006,,,,,40.28055556000000,-105.6647222000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,10898,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,08,069,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-401700105394701,"SPRING 23 - LOCH VALE - RMNP, CO",Spring,,10190006,,,,,40.28333330000000,-105.6630556000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,10742,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,08,069,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-401706105435501,PTARMIGAN CK ABV NORTH INLET CR AT RMNP,Stream,,14010001,,,,,40.28500000000000,-105.7319444000000,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,9470,feet,10,feet,Global Positioning System.,NGVD29,US,08,049,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-401707105395000,ICY BROOK-LOCH VALE-RMNP,Stream,,10190006,1.28,sq mi,,,40.28666667000000,-105.6641667000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,10430.,feet,20,feet,Interpolated from topographic map.,NGVD29,US,08,069,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-401710105394701,"SPRING 2N - LOCH VALE - RMNP, CO",Spring,,10190006,,,,,40.28611110000000,-105.6630556000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,10405,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,08,069,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-401710105395501,"SPRING 24 - LOCH VALE - RMNP, CO",Spring,,10190006,,,,,40.28611110000000,-105.6652778000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,10392,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,08,069,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-401716105394601,"NADP CO98 AND CO89 LOCH VALE ROCKY MNT NAT PRK, CO",Atmosphere,,10190006,,,,,40.28777778000000,-105.6627778000000,24000,Unknown,Unknown,Differentially corrected Global Positioning System.,NAD83,10365,feet,5,feet,Global Positioning System.,NAVD88,US,08,069,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-401716105395001,"ICY BROOK ABOVE ANDREWS CREEK LOCH VALE RMNP, CO",Stream,,10190006,,,,,40.28777778000000,-105.6638889000000,24000,5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,10353,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,08,069,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-401718105404004,ANDREWS TARN OUTLET,Stream,,10190006,,,,,40.28831798000000,-105.6783388000000,,1,minutes,Interpolated from MAP.,NAD83,,,,,,,US,08,069,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-401718105404800,"ANDREWS TARN INLET RMNP, CO",Stream,,10190006,,,,,40.28833330000000,-105.6800000000000,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,11800,feet,5,feet,Global Positioning System.,NAVD88,US,08,069,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-401719105394311,"LOCH VALE METEOROLOGICAL STATION AT RMNP, CO",Atmosphere,,10190006,,,,,40.28805556000000,-105.6627778000000,,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,9600,feet,20,feet,Interpolated from topographic map.,NGVD29,US,08,069,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-401720105382500,"MILLS LAKE, IN RMNP, NR ESTES PARK, CO","Lake, Reservoir, Impoundment",,10190006,,,,,40.28887345000000,-105.6408373000000,24000,3,seconds,Interpolated from MAP.,NAD83,9940,feet,20,feet,Interpolated from topographic map.,NGVD29,US,08,069,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-401722105400300,"LOCH VALE FOREST SNOW SITE, CO",Land,,10190006,,,,,40.28944444000000,-105.6675000000000,,1,minutes,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,10548,feet,50,feet,Global Positioning System.,NAVD88,US,08,069,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-401723105394800,ANDREWS CREEK - LOCH VALE,Stream,,10190006,,,,,40.28970680000000,-105.6638938000000,,1,minutes,Interpolated from MAP.,NAD83,,,,,,,US,08,069,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-401723105400000,ANDREWS CREEK-LOCH VALE-RMNP,Stream,,10190006,0.66,sq mi,,,40.29000000000000,-105.6666667000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,10515,feet,5,feet,Interpolated from Digital Elevation Model,NAVD88,US,08,069,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-401723105400036,"ANDREWS CREEK MS1, RMNP, CO",Stream,,10190006,,,,,40.28972220000000,-105.6667667000000,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,10316,feet,5,feet,Global Positioning System.,NAVD88,US,08,069,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-401723105400041,"ANDREWS CREEK MS4, RMNP, CO",Stream,,10190006,,,,,40.28972220000000,-105.6667806000000,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,10280,feet,5,feet,Global Positioning System.,NAVD88,US,08,069,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-401723105400042,"ANDREWS CREEK MS5, RMNP, CO",Stream,,10190006,,,,,40.28972220000000,-105.6667833000000,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,10621,feet,5,feet,Global Positioning System.,NAVD88,US,08,069,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-401725105400001,"LOCH VALE MEADOW SNOW SITE, CO",Land,,10190006,,,,,40.29027778000000,-105.6666667000000,,1,minutes,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,10545,feet,50,feet,Global Positioning System.,NAVD88,US,08,069,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-401727105400000,ANDREWS SPRING 1,Spring,,10190006,,,,,40.29081794000000,-105.6672272000000,,1,seconds,Interpolated from MAP.,NAD83,10508,feet,5,feet,Interpolated from Digital Elevation Model,NAVD88,US,08,069,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-401733105392400,THE LOCH INLET - LOCH VALE,Stream,,10190006,,,,,40.29090000000000,-105.6597000000000,,10,seconds,Interpolated from MAP.,NAD83,10198,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,08,069,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-401733105392401,THE LOCH SURFACE - LOCH VALE,"Lake, Reservoir, Impoundment",,10190006,,,,,40.29248457000000,-105.6572268000000,,1,minutes,Interpolated from MAP.,NAD83,,,,,,,US,08,069,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-401733105392402,THE LOCH METALIMNION - LOCH VALE,"Lake, Reservoir, Impoundment",,10190006,,,,,40.29248457000000,-105.6572268000000,,1,minutes,Interpolated from MAP.,NAD83,,,,,,,US,08,069,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-401733105392403,THE LOCH HYPOLIMNION - LOCH VALE,"Lake, Reservoir, Impoundment",,10190006,,,,,40.29248457000000,-105.6572268000000,,1,minutes,Interpolated from MAP.,NAD83,,,,,,,US,08,069,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-401733105392404,THE LOCH OUTLET - LOCH VALE,Stream,,10190006,2.62,sq mi,,,40.29305556000000,-105.6544444000000,24000,1,minutes,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,10228,feet,5,feet,Interpolated from Digital Elevation Model,NAVD88,US,08,069,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-401821105394402,HAIYAHA O,Stream,,10190006,,,,,40.30581784000000,-105.6627825000000,,1,minutes,Interpolated from MAP.,NAD83,,,,,,,US,08,069,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-401843105400603,EMERALD O,Stream,,10190006,,,,,40.31192890000000,-105.6688938000000,,1,minutes,Interpolated from MAP.,NAD83,,,,,,,US,08,069,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-401913105361101,"SPRAGUE LAKE OUTLET IN RMNP, CO","Lake, Reservoir, Impoundment",,10190006,,,,,40.32014167000000,-105.6029222000000,24000,1,minutes,Interpolated from Digital MAP.,NAD83,8687,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,08,069,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-401924105362201,GLACIER CREEK NR SPRAGUE LAKE IN RMNP CO,Stream,,10190006,17.3,sq mi,,,40.32333330000000,-105.6061111000000,24000,1,minutes,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,8670,feet,5,feet,Global Positioning System.,NGVD29,US,08,069,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-401928105411901,FERN CREEK BLW GRACE FALLS AT RMNP,Stream,,10190006,,,,,40.32444444000000,-105.6886111000000,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,10790,feet,10,feet,Global Positioning System.,NGVD29,US,08,069,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-402032105411501,"SPRUCE LAKE IN RMNP, CO","Lake, Reservoir, Impoundment",,10190006,,,,,40.34222220000000,-105.6875000000000,24000,1,minutes,Interpolated from MAP.,NAD83,9665,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,08,069,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-402046105382801,"CUB LAKE IN RMNP, CO","Lake, Reservoir, Impoundment",,10190006,,,,,40.34594720000000,-105.6402028000000,24000,1,minutes,Interpolated from Digital MAP.,NAD83,8629,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,08,069,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-402054105361601,"BIG THOMPSON IN MORAINE PARK 3 NR ESTES PARK, CO",Stream,,10190006,,,,,40.34824444000000,-105.6044972000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,8079,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,08,069,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-402056105393401,BIG THOMPSON BLW FERN CREEK AT RMNP,Stream,,10190006,,,,,40.34888889000000,-105.6594444000000,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,8310,feet,10,feet,Global Positioning System.,NGVD29,US,08,069,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-402057105395201,FERN CREEK ABV BIG THOMPSON AT RMNP,Stream,,10190006,,,,,40.34916667000000,-105.6644444000000,24000,3,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,8440,feet,10,feet,Global Positioning System.,NGVD29,US,08,069,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-402059105355201,"BIG THOMPSON IN MORAINE PARK 2 NR ESTES PARK, CO",Stream,,10190006,,,,,40.34976667000000,-105.5978556000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,8042,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,08,069,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-402114105350101,"BIG THOMPSON BL MORAINE PARK NR ESTES PARK, CO",Stream,,10190006,39.8,sq mi,,,40.35386110000000,-105.5841389000000,24000,1,seconds,Interpolated from Digital MAP.,NAD83,7999,feet,1.6,feet,Interpolated from Digital Elevation Model,NAVD88,US,08,069,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-402115105375001,BIG THOMPSON AT FERN CRK TRAILHEAD IN RMNP,Stream,,10190006,,,,,40.35416667000000,-105.6305556000000,2400,Unknown,Unknown,Unknown.,NAD83,8133,feet,4.3,feet,Interpolated from topographic map.,NGVD29,US,08,069,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-402123105355901,"BIG THOMPSON IN MORAINE PARK NR ESTES PARK, CO",Stream,,10190006,,,,,40.35647220000000,-105.5997222000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,8036,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,08,069,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-402123105370401,"BIG THOMPSON R NR FERN LAKE ROAD, RMNP, CO",Stream,,10190006,,,,,40.35645000000000,-105.6176472000000,24000,10,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,8096,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,08,069,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-402227105474501,"TIMBER LAKE, IN ROMO NATIONAL PARK","Lake, Reservoir, Impoundment",,14010001,,,,,40.37415088000000,-105.7963987000000,24000,3,seconds,Interpolated from MAP.,NAD83,11061,feet,20,feet,Interpolated from topographic map.,NGVD29,US,08,049,,,,,,,,,,NWIS
USGS-CO,USGS Colorado Water Science Center,USGS-402228105511601,"WETLAND NR HOLZWARTH SITE IN RMNP, CO",Wetland,,14010001,,,,,40.37465000000000,-105.8546806000000,24000,1,minutes,Interpolated from Digital MAP.,NAD83,8906,feet,4.3,feet,Interpolated from Digital Elevation Model,NAVD88,US,08,049,,,,,,,,,,NWIS
