OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,LocalAqfrName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
USGS-CA,USGS California Water Science Center,USGS-362931121123301,016S007E33J001M,Well,,18060005,,,,,36.49188889000000,-121.2091389000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1394,feet,5.4,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,069,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-362932121084701,UNNAMED TRIB A BEAR VALLEY NR SAN BENICO CA,Stream,,18060005,,,,,36.49216667000000,-121.1465000000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1036,feet,5.4,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,069,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-362932121084702,016S008E31MS001M CAMPGROUND,Spring,,18060005,,,,,36.49216667000000,-121.1465000000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1036,feet,5.4,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,069,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-362937121090301,016S007E36J001M,Well,,18060005,,,,,36.49366667000000,-121.1509167000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1077,feet,5.4,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,069,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-362943121084201,016S008E31S001M,Well,,18060005,,,,,36.49519444000000,-121.1449444000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1076,feet,5.4,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,069,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-362944121090801,016S007E36HS001M McCABE,Spring,,18060005,,,,,36.49555556000000,-121.1522222000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1150,feet,20,feet,Interpolated from topographic map.,NGVD29,US,06,069,Other aquifers,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-363000121120501,016S007E34DS001M BALCONIES CAVE,Spring,,18060005,,,,,36.49994444000000,-121.2012778000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1237,feet,5.4,feet,Interpolated from Digital Elevation Model,NAVD88,US,06,069,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,USGS-363028121105801,016S007E26MS001M WILLOW,Spring,,18060005,,,,,36.50777778000000,-121.1827778000000,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,1110,feet,20,feet,Interpolated from topographic map.,NGVD29,US,06,069,Other aquifers,,,,,,,,,NWIS
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-SFAN_I&M_BG2,Bear Gulch behind Resource Management Building,River/Stream,Park at visitor center parking lot; walk to Resource Management bldg.; sample behind the building near footbridge,18060005,,,,,36.4821083300,-121.1795888890,,,,GPS-Unspecified,NAD83,1240,ft,,,Topographic Map Interpolation,SEALV,US,06,069,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-SFAN_I&M_CHA1,Chalone Creek near South Wilderness Trail,River/Stream,Hwy. 146  before (east of) East Entrance station; follow fire road to parking area on the right before road crosses creek.   Follow pink flagging to site.,18060005,,,,,36.4734416700,-121.1546583330,,,,GPS-Unspecified,NAD83,920,ft,,,Topographic Map Interpolation,SEALV,US,06,069,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-SFAN_I&M_CHA2,Chalone Creek at Road Bridge,River/Stream,Hwy. 146 Road Bridge to visitor's center; site is downstream of bridge across from fire wayside exhibit and portable toilet.,18060005,,,,,36.4853472200,-121.1674583330,,,,GPS-Unspecified,NAD83,1000,ft,,,Topographic Map Interpolation,SEALV,US,06,069,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-SFAN_I&M_CHA3,North Fork Chalone Creek Upstream of West Fork,River/Stream,Hwy. 146 Chalone Picnic Area; pass picnic area for access to North Wilderness trail; site is just upstream of West Fork; 'North Fork - approximately 30-40m upstream of confluence',18060005,,,,,36.5020888900,-121.1812638890,,,,GPS-Unspecified,NAD83,1080,ft,,,Topographic Map Interpolation,SEALV,US,06,069,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-SFAN_I&M_MC1,McCabe Creek,River/Stream,McCabe Canyon above Hwy. 146 culvert; across from Pinnacles campground; Private land: Notify landowner; gate key required.,18060005,,,,,36.4915777800,-121.1494944450,,,,GPS-Unspecified,NAD83,1000,ft,,,Topographic Map Interpolation,SEALV,US,06,069,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-SFAN_I&M_SC1,Sandy Creek across from Pinnacles NM Air Quality Site,River/Stream,,18060005,,,,,36.4830194400,-121.1550666670,,,,GPS-Unspecified,NAD83,920,ft,,,Topographic Map Interpolation,SEALV,US,06,069,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-SFAN_I&M_SC2,Sandy Creek in Campground near Septic System,River/Stream,"In Pinnacles Campground; near park boundary; far southwest side of campground, near restroom leach field; sample upstream of culvert",18060005,,,,,36.4866694400,-121.1525805560,,,,GPS-Unspecified,NAD83,1000,ft,,,Topographic Map Interpolation,SEALV,US,06,069,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-SFAN_I&M_SC3,Sandy Creek in Campground near Pump Station,River/Stream,"In Pinnacles campground near pump-out station and downstream of restroom (adjacent to leach field); opposite side of campground as SC 2 (i.e., far north east end); upstream of tributary confluence",18060005,,,,,36.4927472200,-121.1459055550,,,,GPS-Unspecified,NAD83,1000,ft,,,Topographic Map Interpolation,SEALV,US,06,069,,,,,,,,,,STORET
CEDEN,California State Water Resources Control Board,CEDEN-305BRI,"San Benito River, Bridge downstream Willow Creek",River/Stream,,18060002,,,,,36.6142000000,-121.2110000000,,,,Unknown,NAD83,0,ft,,,Other,UNKWN,US,06,069,,,,,,,,,,STORET
