OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,LocalAqfrName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
USGS-TN,USGS Tennessee Water Science Center,USGS-03497265,"MIDDLE PRONG LITTLE R BLW TREMONT RD AT TREMONT,TN",Stream,,06010201,,,,,35.62113056000000,-83.6782000000000,24000,1,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,47,009,,,,,,,,,,NWIS
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRSM_BAC_2MI_DS_STAB,2mile 5m upstream of U.S. 441,River/Stream,Immediately upstream of US 441 bridge,06010107,,,,,35.6924000000,-83.5319000000,0,,,Unknown,NAD83,1410,ft,,,Light Detection And Ranging (LiDAR),NAVD88,US,47,155,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRSM_BAC_2MI_DS_STBL,WPLP 60m d/s 2mile,River/Stream,60m downstream of 2mi confluence. Just prior to braind in channel. Adjacent to US 441,06010107,,,,,35.6925000000,-83.5319000000,0,,,GPS-Unspecified,NAD83,1410,ft,,,Light Detection And Ranging (LiDAR),NAVD88,US,47,155,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRSM_BAC_2MI_US_STAB,2mile (250 meters) upstream of stable,River/Stream,Immediately adjacent to trail. Just prior to split in trail,06010107,,,,,35.6904000000,-83.5317000000,0,,,Unknown,NAD83,1492,ft,,,Light Detection And Ranging (LiDAR),NAVD88,US,47,155,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRSM_BAC_2MI_US_STBL,2mile xxm u/s of stable,River/Stream,Immediately adjacent to trail. Just prior to split in trail,06010107,,,,,35.6891000000,-83.5290000000,0,,,GPS-Unspecified,NAD83,1492,ft,,,Light Detection And Ranging (LiDAR),NAVD88,US,47,155,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRSM_BAC_DUD_BP,Dudley Creek @BP,River/Stream,Dudley Creek downstream of stable at BP station.,06010107,,,,,35.7287000000,-83.4551000000,0,,,GPS-Unspecified,NAD83,1539,ft,,,Light Detection And Ranging (LiDAR),NAVD88,US,47,155,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRSM_BAC_DUDCONT,Duds Branch upstream horse Trail,River/Stream,Upper Duds Branch about 30m above where trail switchbacks.,06010107,,,,,35.7231000000,-83.4330000000,0,,,GPS-Unspecified,NAD83,1787,ft,,,Light Detection And Ranging (LiDAR),NAVD88,US,47,155,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRSM_BAC_DUDLEY,Dudley Creek upstream Little Dudley,River/Stream,Dudley creek just upstream of Little Dudley on side of trail by pig trail crossing approximatley 70m above confluence,06010107,,,,,35.7284000000,-83.4478000000,0,,,GPS-Unspecified,NAD83,1575,ft,,,Light Detection And Ranging (LiDAR),NAVD88,US,47,155,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRSM_BAC_DUDS,Duds Branch upstream Dudley,River/Stream,Duds Branch roughly 20m upstream of confluence with Dudley Creek in small opening next to maple.,06010107,,,,,35.7302000000,-83.4496000000,0,,,GPS-Unspecified,NAD83,1558,ft,,,Light Detection And Ranging (LiDAR),NAVD88,US,47,155,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRSM_BAC_DUDSMID,Duds Branch Halfway to Control,River/Stream,Duds branch half way between where it leaves trail at downstream end and upsteam end. Sample in pool next to headstone marker and V-shaped logs.,06010107,,,,,35.7280000000,-83.4389000000,0,,,GPS-Unspecified,NAD83,1689,ft,,,Light Detection And Ranging (LiDAR),NAVD88,US,47,155,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRSM_BAC_DUDSTABLE,Dudley Creek @Pasture,River/Stream,Straight out in front of pasture field upstream of stable operation but downstream of small trib.,06010107,,,,,35.7304000000,-83.4511000000,0,,,GPS-Unspecified,NAD83,1559,ft,,,Light Detection And Ranging (LiDAR),NAVD88,US,47,155,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRSM_BAC_GRAPECON,Grapeyard Branch upstream Bell Branch,River/Stream,Grapeyard Branch roughly 30m upstream of Bell Branch trail crossing and upstream of small trib.,06010107,,,,,35.7245000000,-83.4410000000,0,,,GPS-Unspecified,NAD83,1727,ft,,,Light Detection And Ranging (LiDAR),NAVD88,US,47,155,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRSM_BAC_LDUCONT,Little Dudley upstream Bell Branch,River/Stream,Little Dudley Creek 20m upstream of junction of Bell Branch trail and Little Dudley trail.,06010107,,,,,35.7256000000,-83.4482000000,0,,,GPS-Unspecified,NAD83,1613,ft,,,Light Detection And Ranging (LiDAR),NAVD88,US,47,155,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRSM_BAC_LILDUDLEY,Little Dudley upstream Dudley,River/Stream,Little Dudley Creek roughly 15m upstream of Dudley Creek.,06010107,,,,,35.7285000000,-83.4484000000,0,,,GPS-Unspecified,NAD83,1570,ft,,,Light Detection And Ranging (LiDAR),NAVD88,US,47,155,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRSM_BAC_STABLETRIB,Trib at Parking Lot from Stables,River/Stream,Small trib that runs out of stable area between parking lot and bathrooms,06010107,,,,,35.7296000000,-83.4521000000,0,,,GPS-Unspecified,NAD83,1544,ft,,,Light Detection And Ranging (LiDAR),NAVD88,US,47,155,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRSM_BAC_TRIB,Trib Across Pasture From Campground,River/Stream,Small trib just upstream of Dudley Creek coming in from old campground across road.,06010107,,,,,35.7305000000,-83.4503000000,0,,,GPS-Unspecified,NAD83,1552,ft,,,Light Detection And Ranging (LiDAR),NAVD88,US,47,155,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRSM_BAC_WPLP_DS_2MI,WPLP 60m downstream 2mile,River/Stream,60m downstream of 2mi confluence. Just prior to braind in channel. Adjacent to US 441,06010107,,,,,35.6930000000,-83.5319000000,0,,,Unknown,NAD83,1400,ft,,,Light Detection And Ranging (LiDAR),NAVD88,US,47,155,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRSM_BAC_WPLP_US_2MI,WPLP 100m upstream 2mile,River/Stream,Parked @ 1st pull off south of stable entrance on US 441. Walked directly down the bank to WPLP. Can see maintenance building on west bank.,06010107,,,,,35.6914000000,-83.5338000000,0,,,Unknown,NAD83,1410,ft,,,Light Detection And Ranging (LiDAR),NAVD88,US,47,155,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRSM_DWR_OCON,Oconaluftee Overlook M97S1,Well,Moniotiring well at Oconaluftee Overlook M97S1,06010203,,,,,35.6080200000,-83.4356880000,,,,GPS-Unspecified,NAD83,4903,ft,,,Digital Elevation Model,NAVD88,US,37,173,,,,,,,,50,ft,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRSM_F_0021,Little Brier Branch at School,River/Stream Perennial,Stream Order: 2  UTMX=261094; UTMY=3951710  Survey Period: 1993-1996  Other: From original park report: Route 12 - Little Brier Branch off Little River at Metcalf Bottoms and Middle Little River.,06010201,,,,,35.6832652400,-83.6387726300,24000,,,Interpolation-Digital Map Source,NAD83,1774.1,ft,,,Other,NAVD88,US,47,155,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRSM_F_0026,LeConte Creek at Boundary,River/Stream Perennial,Stream Order: 2  UTMX=272676; UTMY=3953300  Survey Period: 1994-1996  Other: From original park report: Route 5 - LeConte Creek (Rainbow Falls). Site 26 (Old Site 32A) - LeConte Creek at Park Boundary.,06010107,,,,,35.6995116500,-83.5102248100,24000,,,Interpolation-Digital Map Source,NAD83,1571,ft,,,Other,NAVD88,US,47,155,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRSM_F_0027,Scratch Britches at Twin Creeks Science Center,River/Stream Perennial,Stream Order: 1  UTMX=273612; UTMY=3951880  Survey Period: 1994-1996  Other: From original park report: Route 5 - LeConte Creek (Rainbow Falls). Site 27 (Old Site 31) - Scratch Britches Creek above first bridge you drive over entering the Uplands Research Lab area.,06010107,,,,,35.6870641600,-83.5006239900,24000,,,Interpolation-Digital Map Source,NAD83,1937.7,ft,,,Other,NAVD88,US,47,155,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRSM_F_0028,LeConte Creek at Twin Creeks Science Center,River/Stream Perennial,Stream Order: 2  UTMX=273600; UTMY=3951860  Survey Period: 1994-1996  Other: From original park report: Route 5 - LeConte Creek (Rainbow Falls). Site 28 (Old Site 30) - LeConte Creek above second bridge near Uplands Research Lab.,06010107,,,,,35.6866919300,-83.5005110100,24000,,,Interpolation-Digital Map Source,NAD83,1942.2,ft,,,Other,NAVD88,US,47,155,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRSM_F_0030,West Prong Little Pigeon at Headquarters,River/Stream Perennial,Stream System: West Prong Little Pigeon  Stream Order: 4  UTMX=270435; UTMY=3952120  Other: From original park report: Route 6 - Lower West Prong Little Pigeon River. Site 30 (Old Site 33) - West Prong at Park Headquarters near U.S. 441 - Park in  visitors parking area after turning into headquarters road - site is just across the road.,06010107,,,,,35.6884396200,-83.5365489600,24000,,,Interpolation-Digital Map Source,NAD83,1439.6,ft,,,Other,NAVD88,US,47,155,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRSM_F_0034,Little River at Milsap Parking Area,River/Stream Perennial,Stream System: East Little  Stream Order: 4  UTMX=263830; UTMY=3949494  Other: From original park report: Route 12 - Little Brier Branch off Little River at Metcalf Bottoms and Middle Little River.,06010201,,,,,35.6647765000,-83.6037821200,24000,,,Interpolation-Digital Map Source,NAD83,1986.3,ft,,,Other,NAVD88,US,47,155,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRSM_F_0040,Little River at Old Road Gate,River/Stream Perennial,"Stream Order: 4  UTMX=267097; UTMY=3948230  Survey Period: 1993-1995  Other: Route 14 -Ash Camp Prong and Silers Creek. Site 40 (Old Site 59) - Little River at Little River Trailhead (where the gate is located) - this is the replicate site for this route, collect two samples here.  Additional: This site is co-located with IBI Site EPLR_2 (40)*",06010201,,,,,35.6497920000,-83.5632424100,24000,,,Interpolation-Digital Map Source,NAD83,2313.8,ft,,,Other,NAVD88,US,47,155,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRSM_F_0042,Little River at Damaged Bridge,River/Stream Perennial,Stream Order: 4  UTMX=268427; UTMY=3947600  Survey Period: 1993-1995  Other: Route 14 -Ash Camp Prong and Silers Creek. Site 42 (Old Site 60) -Little River at bridge at end of drivable road where a rock blocks the path and the sign says No Vehicles Beyond This Point.,06010201,,,,,35.6334117500,-83.5444730000,24000,,,Interpolation-Digital Map Source,NAD83,2596,ft,,,Other,NAVD88,US,47,155,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRSM_F_0043,Porters Creek at Log Bridge,River/Stream Perennial,"Stream System: Middle Prong Little Pigeon  Stream Order: 4  UTMX=283051; UTMY=3950990  Other: From original park report: Route 2 - Middle Prong of the Little Pigeon River. *Site 43 (Old Site 27 A) - Porters Creek at log bridge over stream at about 2350 ft - this site is the replicate site for this route, collect two samples here.",06010107,,,,,35.6807111000,-83.3976484700,24000,,,Interpolation-Digital Map Source,NAD83,2359.9,ft,,,Other,NAVD88,US,47,155,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRSM_F_0045,Shutts Prong,River/Stream Perennial,Stream System: Middle Prong Little Pigeon  Stream Order: 2  UTMX=282954; UTMY=3948628  Other: From original park report: Route 2 - Middle Prong of the Little Pigeon River.  Site 45 (Old Site 26A) - walk up Porters Creek Trail about 45 minutes to Shutts Prong confluence with Porters Creek at about 2700 ft. - proceed up Shutts Prong (going left at confluence of Boulevard Prong) to 3200 ft.,06010107,,,,,35.6595717200,-83.3975972900,24000,,,Interpolation-Digital Map Source,NAD83,3234.3,ft,,,Other,NAVD88,US,47,155,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRSM_F_0046,Porters Creek Above Shutts Prong,River/Stream Perennial,Stream System: Middle Prong Little Pigeon  Stream Order: 3  UTMX=283078; UTMY=3949670  Other: From original park report: Route 2 - Middle Prong of the Little Pigeon River. Site 46 (Old Site 27B) - Porters Creek above confluence of Shutts Prong just off the Trail at 2750 ft.,06010107,,,,,35.6690506000,-83.3964419700,24000,,,Interpolation-Digital Map Source,NAD83,2719.6,ft,,,Other,NAVD88,US,47,155,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRSM_F_0047,Lower Cannon Creek,River/Stream Perennial,Stream System: Middle Prong Little Pigeon  Stream Order: 2  UTMX=282901; UTMY=3950920  Other: From original park report: Route 2 - Middle Prong of the Little Pigeon River. Site 47 (Old Site 27C) - just upstream of the log bridge is the confluence of Cannon and Porter Creeks - cross Porters Creek and sample Cannon Creek on other side above the cascade.  Additional: This site is co-located with 3-Pass site CAN 1D,06010107,,,,,35.6805364200,-83.3995088500,24000,,,Interpolation-Digital Map Source,NAD83,2452.7,ft,,,Other,NAVD88,US,47,155,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRSM_F_0048,Porters Creek at Gate,River/Stream Perennial,Stream Order: 4  UTMX=283132; UTMY=3951860  Survey Period: 1993-1996  Other: From original park report: Route 2 - Middle Prong of the Little Pigeon River. Site 48 (Old Site 27) - Porters Creek at 2080 ft. just above confluence of Long Branch near the hiking club cabin - this is where the gate is located.  Porters Creek at end of admin road where trail takes off from loop.  Additional: Co-located with AQ_MPLP_2.,06010107,,,,,35.6881469600,-83.3966839000,24000,,,Interpolation-Digital Map Source,NAD83,2151.4,ft,,,Other,NAVD88,US,47,155,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRSM_F_0066,West Prong Little Pigeon at Chimneys Picnic Area,River/Stream Perennial,"Stream System: West Prong Little Pigeon  Stream Order: 4  UTMX=274082; UTMY=3946370  Other: From original park report: Route 6 - Upper West Prong Little Pigeon River. *Site 66 (Old Site 35) - West Prong below Chimneys Picnic Area where 441 crosses - this is the replicate site for this route, collect two samples here.",06010107,,,,,35.6373230000,-83.4947783600,24000,,,Interpolation-Digital Map Source,NAD83,2657.6,ft,,,Other,NAVD88,US,47,155,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRSM_F_0071,Road Prong Above Barrier Cascade,River/Stream Perennial,"Stream System: West Prong Little Pigeon  Stream Order: 3  UTMX=276295; UTMY=3946000  Other: From original park report: Route 7 - Road Prong. Site 71 (Old Site 498) - Road Prong at next bridge on the Trail after site 49C at about 3480 ft. - when starting from the Chimneys Parking Area as Trout Unlimited does, this is the third bridge encountered on the ascent.",06010107,,,,,35.6325609600,-83.4682668700,24000,,,Interpolation-Digital Map Source,NAD83,3485.5,ft,,,Other,NAVD88,US,47,155,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRSM_F_0073,Walker Camp Prong Above Road Prong,River/Stream Perennial,Stream System: West Prong Little Pigeon  Stream Order: 3  UTMX=276387; UTMY=3946037  Other: From original park report: Route 7 - Road Prong. Site 73 (Old Site 37) - Walker Camp Prong above Road Prong near the bridge just below the Chimneys Trail Parking Area - this site in only about 50 yards from site 72 but on a different stream.,06010107,,,,,35.6348186800,-83.4697450400,24000,,,Interpolation-Digital Map Source,NAD83,3393.8,ft,,,Other,NAVD88,US,47,155,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRSM_F_0074,Walker Camp Prong Above Alum Cave Creek,River/Stream Perennial,Stream System: West Prong Little Pigeon  Stream Order: 2  UTMX=278028; UTMY=3945370  Other: From original park report: Route 8 - Alum Cave Creek. Site 74 (Old Site 39) - Walker Camp Prong at the first bridge encountered on Alum Cave Trail after leaving the Parking Area.,06010107,,,,,35.6291902500,-83.4509299000,24000,,,Interpolation-Digital Map Source,NAD83,3852.2,ft,,,Other,NAVD88,US,47,155,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRSM_F_0190,Thunderhead Prong at Trail Crossing,River/Stream Perennial,Stream System: Middle Little  Stream Order: 3  UTMX=257963; UTMY=3943598  Other: From original park report: Route 15 - Middle Prong Little River. Site 190 (Old Site 82.3A) - Thunderhead Prong (a fairly large stream flowing in from the right as you look upslope) at trail crossing at 2110 ft. - there used to be an old railroad bridge there that has since been removed.,06010201,,,,,35.6085315800,-83.6718366900,24000,,,Interpolation-Digital Map Source,NAD83,2138.5,ft,,,Other,NAVD88,US,47,009,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRSM_F_0191,Sams Creek (Middle Prong Little River),River/Stream Perennial,"Stream System: Middle Little  Stream Order: 2  UTMX=259185; UTMY=3940688  Other: From original park report: Route 15 - Middle Prong Little River. Site 191 (Old Site 82.1) - Sams Creek above confluence with Starkey Creek - go about 50 - 100 m from campsite to confluence and go to the left, proceed about 600 m up trail - site is marked with colored tape tied to tree.",06010201,,,,,35.5825031800,-83.6575423500,24000,,,Interpolation-Digital Map Source,NAD83,3245,ft,,,Other,NAVD88,US,47,155,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRSM_F_0192,Starkey Creek (Middle Prong Little River),River/Stream Perennial,Stream System: Middle Little  Stream Order: 2  UTMX=259048; UTMY=3940640  Other: From original park report: Route 15 - Middle Prong Little River. Site 192 (Old Site 82.2A) - Starkey Creek above confluence with Sams Creek - proceed up from confluence about 50 - 100 m to flagging tape tied to tree.,06010201,,,,,35.5825380500,-83.6583472100,24000,,,Interpolation-Digital Map Source,NAD83,3227.3,ft,,,Other,NAVD88,US,47,155,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRSM_F_0210,Little River Above Fish Camp Prong,River/Stream Perennial,Stream System: East Little  Stream Order: 3  UTMX=270115; UTMY=3944500  Other: Little River 50m above confluence with Fish Camp Prong.,06010201,,,,,35.6197453900,-83.5382125100,24000,,,Interpolation-Digital Map Source,NAD83,2730.9,ft,,,Other,NAVD88,US,47,155,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRSM_F_0213,Goshen Prong Above Fish Camp Prong,River/Stream Perennial,"Stream System: East Little  Stream Order: 3  UTMX=267389; UTMY=3942250  Other: Route 14 -Ash Camp Prong and Silers Creek. Site 213 (Old Site 78.3B) - Goshen Prong above confluence with Fish Camp Prong, this is just beyond Campsite #23 and the sign to the Appalachian Trail - make sure to sample the stream that flows down from the right as you look upslope -Goshen Prong Trail follows this stream upslope to the AT but do not take it.  Additional: This site is co-located with 3-Pass site EPLR_3 (213). Goshen Prong just upstream of confluence with Fish Camp Prong at campsite 23.",06010201,,,,,35.5985888900,-83.5675119700,24000,,,Interpolation-Digital Map Source,NAD83,3316.1,ft,,,Other,NAVD88,US,47,155,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRSM_F_0214,Silers Creek (Little River),River/Stream Perennial,Stream System: East Little  Stream Order: 2  UTMX=267355; UTMY=3941710  Other: Route 14 -Ash Camp Prong and Silers Creek. Site located on Silers Creek. Directions to Site 214: At sign to Appalachian Trail continue straight(in the direction you came and not up Goshen Prong Trail to the AT) - cross Goshen Prong (come up the bank via the tree root. very near the corner of Goshen Prong and Fish Camp Prong) and take the footpath (which is right on the edge of Fish Camp Prong) about 3/4 ml. until you see Silers Creek which crones the trail - do not cross the stream but proceed to the right through a patch or Rhododendron until you see the moss-covered ties or the old railroad grade - go up the railroad grade to a falls about 700 m upstream - a red flag on the trees marks the spot.,06010201,,,,,35.5937229500,-83.5675490900,24000,,,Interpolation-Digital Map Source,NAD83,3435.1,ft,,,Other,NAVD88,US,47,155,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRSM_F_0215,Ashe Camp Prong (Little River),River/Stream Perennial,Stream System: East Little  Stream Order: 2  UTMX=267168; UTMY=3942380  Other: Route 14 -Ash Camp Prong and Silers Creek. Site 215 (Old Site 78.lA) -Ash Camp Branch above confluence with Fire Cherry Branch - site is marked with colored tape tied to a tree.,06010201,,,,,35.5995549000,-83.5699973400,24000,,,Interpolation-Digital Map Source,NAD83,3371.1,ft,,,Other,NAVD88,US,47,155,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GRSM_F_0218,Spring at Silers Bald Shelter,River/Stream Perennial,Stream System: Springs  Stream Order: 1  UTMX=267205; UTMY=3938475  Other: Spring feeding Lean-To Branch at Silers Bald shelter.,06010201,,,,,35.5664177000,-83.5690491800,24000,,,Interpolation-Digital Map Source,NAD83,5211.3,ft,,,Other,NAVD88,US,47,155,,,,,,,,,,STORET
