OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,LocalAqfrName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-9887,McELMO CK ABV CORTEZ SD S.W. WWTF,River/Stream,East side of Cortez upstream of the SW WWTF near Hwy 160. Description was changed from near Rd 27 to upstream SW WWTF near Hwy 160.,14080202,,,,,37.3220000000,-108.6055000000,0,,,Interpolation-Digital Map Source,UNKWN,,,,,,,US,08,083,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-9888,MCELMO BLW CORTEZ WWTF,River/Stream,,14080202,,,,,37.3207720000,-108.6088080000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,08,083,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-9893,RITTER DRAW @ HWY 160,River/Stream,At Hwy 160 crossing about 1 mi. East of intersection of Hwys 145 and 160 and just East of Cortez.,14080202,,,,,37.3528330000,-108.5430000000,0,,,Interpolation-Digital Map Source,UNKWN,,,,,,,US,08,083,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-9896A,MCELMO CREEK ABOVE VISTA VERDE OUTFALL 001A,River/Stream,,14080202,,,,,37.3490490000,-108.5343370000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,083,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-9896B,MCELMO CREEK IMMEDIATELY DOWNSTREAM OF VISTA VERDE OUTFALL,River/Stream,,14080202,,,,,37.3498900000,-108.5357500000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,083,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-9896C,MCELMO CREEK 1/4 MILE DOWNSTREAM FROM VISTA VERDE OUTFALL,River/Stream,,14080202,,,,,37.3494500000,-108.5386600000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,083,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-9896D,MCELMO CREEK 1/2 MILE DOWNSTREAM FROM VISTA VERDE OUTFALL,River/Stream,,14080202,,,,,37.3499200000,-108.5418300000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,083,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-9896E,MCELMO CREEK 3/8 MILE DOWNSTREAM FROM VISTA VERDE OUTFALL,River/Stream,,14080202,,,,,37.3497300000,-108.5399200000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,083,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-9897,McELMO CK. ABV CORTEZ @ HWY 160,River/Stream,East side of Cortez at Hwy 160 crossing.,14080202,,,,,37.3485000000,-108.4978330000,0,,,Interpolation-Digital Map Source,UNKWN,,,,,,,US,08,083,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-CO0027545-D/S,McElmo Creek Downstream of Cortez Southwest WWTF,River/Stream,,14080202,,,,,37.3209140000,-108.6087030000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,083,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-CO0027545-EFF,CO0027545 Cortez Southwest WWTF Discharge point,Facility Municipal Sewage (POTW),,14080202,,,,,37.3221750000,-108.6073290000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,083,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-CO0027545-U/S,McElmo Creek Upstream of Cortez Southwest WWTF,River/Stream,,14080202,,,,,37.3217450000,-108.6060790000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,083,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-CO0037702-EFF,Vista Verde Village Effluent,Facility Privately Owned Non-industrial,,14080202,,,,,37.3505600000,-108.5326300000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,083,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-COG589098-EFF,COG589098 Lakeside MHP WWTF Effluent Discharge,Facility Privately Owned Non-industrial,Discharge Point 001A-7 Lakeside WWTP,14080202,,,,,37.3595140000,-108.5350000000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),WGS84,,,,,,,US,08,083,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-CPW-135,TOTTEN RESERVOIR,Reservoir,BOAT RAMP,14080202,,,,,37.3619920000,-108.5277650000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,08,083,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-CPW-135A,TOTTEN RESERVOIR,Reservoir,DAM,14080202,,,,,37.3605260000,-108.5296010000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,,,,,,,US,08,083,,,,,,,,,,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-FCA_TOTT,TOTTEN RESERVOIR,Reservoir,,14080202,,,,,37.3643210000,-108.5300320000,,,,Interpolation-Digital Map Source,UNKWN,,,,,,,US,08,083,,,,,,,,,,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-3850,Mancos - Abv Mud Cr,River/Stream,"Heading W on CO HWY 160 from Mancos, turn L on RD 38. Go approx. 2 miles then turn L at RD F. Sample site is on S side of RD F bridge.",14080107,,,,,37.2979000000,-108.3640000000,160000,,,Interpolation-Map,NAD83,6529,ft,,,Topographic Map Interpolation,SEALV,US,08,083,,,,,,,,,,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-3851,Mud Cr - Mud Creek Abv conf Mancos at Rds 37/38,River/Stream,"Heading W on CO HWY 160 from Mancos, turn L on RD 38. Travel approx. 2.5 miles to intersect of RD 38 and 37 (gravel road open seasonally). Sample site is 200 ft. E of intersection.",14080107,,,,,37.2952000000,-108.3664000000,160000,,,Interpolation-Map,NAD83,6517,ft,,,Topographic Map Interpolation,SEALV,US,08,083,,,,,,,,,,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-4132,Mancos - J Road,River/Stream,CJ's bridge,14080107,,,,,37.3270000000,-108.3289000000,160000,,,Interpolation-Map,NAD83,6760,ft,,,Topographic Map Interpolation,SEALV,US,08,083,,,,,,,,,,STORET
UTEMTN,Ute Mountain Utes Tribe (Colorado),UTEMTN-MR-JC,Mancos R. @ Johnson Canyon-- upstream of bridge at Rd. 206,River/Stream,,14080107,,,,,37.0993910000,-108.4660900000,,,,GPS Carrier Phase Static Relative Position,NAD27,5648,ft,,,GPS Code (Pseudo Range) Differential,SEALV,US,08,083,,,,,,,,,,STORET
UTEMTN,Ute Mountain Utes Tribe (Colorado),UTEMTN-MR-SH,Mancos River @ Sandle House Ruin,River/Stream,,14080107,,,,,37.1734330600,-108.3807672000,,,,GPS-Unspecified,NAD83,,,,,,,US,08,083,,,,,,,,,,STORET
UTEMTN,Ute Mountain Utes Tribe (Colorado),UTEMTN-MR-WC1,"Mancos River above Weber Creek, boundary site",River/Stream,,14080107,,,,,37.2153630000,-108.3402800000,,,,GPS Carrier Phase Static Relative Position,NAD27,6153,ft,,,GPS Code (Pseudo Range) Differential,SEALV,US,08,083,,,,,,,,,,STORET
UTEMTN,Ute Mountain Utes Tribe (Colorado),UTEMTN-MR-WC2,Mancos River below Weber Canyon Creek,River/Stream,,14080107,,,,,37.2149060000,-108.3402200000,,,,GPS Carrier Phase Static Relative Position,NAD27,6153,ft,,,GPS Code (Pseudo Range) Differential,SEALV,US,08,083,,,,,,,,,,STORET
UTEMTN,Ute Mountain Utes Tribe (Colorado),UTEMTN-WC-MR,"Weber Canyon creek at Mancos R,above confl. with MR",River/Stream,,14080107,,,,,37.2153790000,-108.3400800000,,,,GPS Carrier Phase Static Relative Position,NAD27,6153,ft,,,GPS Code (Pseudo Range) Differential,SEALV,US,08,083,,,,,,,,,,STORET
UTEMTN,Ute Mountain Utes Tribe (Colorado),UTEMTN-WC-SL,Weber Creek on State Land above Tribal land,River/Stream,,14080107,,,,,37.2524655600,-108.3103344000,,,,GPS-Unspecified,NAD83,,,,,,,US,08,083,,,,,,,,,,STORET
