OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-2748457.2,Sample-Routine,Water,Surface Water,2015-08-24,11:00:00,EST,2015-08-24,11:00:00,EST,,.3,m,,,,,,000002.RB,Ambient Water Quality Monitoring QAPP and SOP,DEQ,21VASWCB-3-RAP088.21,Just US of clearing at park boundary,,,,,38.4871000000,-78.4067000000,000002,21VASWCB,Ambient Water Quality Monitoring QAPP and SOP,,Water Sampler (Other),STORET-531141212,,as N,Kjeldahl nitrogen,Total,.1,mg/L,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,351.2,USEPA,351.2 ~ EPA; Total Kjeldahl Nitrogen by Colorimetry,,https://www.nemi.gov/methods/method_summary/9626/,,,,,,,,,2016-04-11T12:24:42,STORET
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-2733733.FDTREC,Field Msr/Obs,Water,,2015-04-23,13:45:00,EST,2015-04-23,13:45:00,EST,,.3,m,,,,,,000002.RB,Ambient Water Quality Monitoring QAPP and SOP,DEQ,21VASWCB-3-RAP088.21,Just US of clearing at park boundary,,,,,38.4871000000,-78.4067000000,,,,,,STORET-461484369,,,pH,Total,7.2,None,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,4500-H+B,APHA,"4500 H+B ~ pH in Water by Potentiometry, pH Value in Water by Potentiometry Using a Standard Hydrogen Electrode",,https://www.nemi.gov/methods/method_summary/4707/,,,,,,,,,2015-08-21T10:34:20,STORET
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-2961967.FDTREC,Field Msr/Obs,Water,,2015-11-02,10:20:00,EST,2015-11-02,10:20:00,EST,,.3,m,,,,,,000002.RB,Ambient Water Quality Monitoring QAPP and SOP,DEQ,21VASWCB-1BNKW001.97,off Rt.607 below Harris Cove Trib.,,,,,38.4833000000,-78.5161000000,,,,,,STORET-853753203,,,Dissolved oxygen (DO),Dissolved,10.85,mg/L,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,2500-O G,21VASWCB,Oxygen by Membrane Electrode Method Standard Methods 20 ed,,,,,,,,,,,2020-08-03T09:06:02,STORET
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-2748457.FDTREC,Field Msr/Obs,Water,,2015-08-24,11:00:00,EST,2015-08-24,11:00:00,EST,,.3,m,,,,,,000002.RB,Ambient Water Quality Monitoring QAPP and SOP,DEQ,21VASWCB-3-RAP088.21,Just US of clearing at park boundary,,,,,38.4871000000,-78.4067000000,,,,,,STORET-531141837,,,Weather comments (text),Total,Clear,None,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-11T12:25:31,STORET
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-2733733.FDTREC,Field Msr/Obs,Water,,2015-04-23,13:45:00,EST,2015-04-23,13:45:00,EST,,.3,m,,,,,,000002.RB,Ambient Water Quality Monitoring QAPP and SOP,DEQ,21VASWCB-3-RAP088.21,Just US of clearing at park boundary,,,,,38.4871000000,-78.4067000000,,,,,,STORET-461484365,,,Weather comments (text),Total,Cloudy,None,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-08-21T10:34:20,STORET
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-2733733.1,Sample-Routine,Water,Surface Water,2015-04-23,13:45:00,EST,2015-04-23,13:45:00,EST,,.3,m,,,,,,000002.RB,Ambient Water Quality Monitoring QAPP and SOP,DEQ,21VASWCB-3-RAP088.21,Just US of clearing at park boundary,,,,,38.4871000000,-78.4067000000,000002,21VASWCB,Ambient Water Quality Monitoring QAPP and SOP,,Water Sampler (Other),STORET-461484359,,,Total solids,Total,16,mg/L,,Accepted,,Actual,,,,,,,,,,Analyte detected above the MDL but below the method quantification limit.,,,,,,,,,,I3750,USDOI/USGS,Residue by Evaporation and Gravimetric,,https://www.nemi.gov/methods/method_summary/5493/,,,,,,,,,2015-08-21T10:34:20,STORET
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-2961967.FDTREC,Field Msr/Obs,Water,,2015-11-02,10:20:00,EST,2015-11-02,10:20:00,EST,,.3,m,,,,,,000002.RB,Ambient Water Quality Monitoring QAPP and SOP,DEQ,21VASWCB-1BNKW001.97,off Rt.607 below Harris Cove Trib.,,,,,38.4833000000,-78.5161000000,,,,,,STORET-853753201,,,"Temperature, water",Total,11.22,deg C,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,2550,APHA,Temperature of Water by Thermometer,,,,,,,,,,,2020-08-03T09:06:02,STORET
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-2733733.FDTREC,Field Msr/Obs,Water,,2015-04-23,13:45:00,EST,2015-04-23,13:45:00,EST,,.3,m,,,,,,000002.RB,Ambient Water Quality Monitoring QAPP and SOP,DEQ,21VASWCB-3-RAP088.21,Just US of clearing at park boundary,,,,,38.4871000000,-78.4067000000,,,,,,STORET-461484368,,,Dissolved oxygen (DO),Dissolved,101.9,%,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,2500-O G,21VASWCB,Oxygen by Membrane Electrode Method Standard Methods 20 ed,,,,,,,,,,,2015-08-21T10:34:20,STORET
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-2748457.1,Sample-Routine,Water,Surface Water,2015-08-24,11:00:00,EST,2015-08-24,11:00:00,EST,,.3,m,,,,,,000002.RB,Ambient Water Quality Monitoring QAPP and SOP,DEQ,21VASWCB-3-RAP088.21,Just US of clearing at park boundary,,,,,38.4871000000,-78.4067000000,000002,21VASWCB,Ambient Water Quality Monitoring QAPP and SOP,,Water Sampler (Other),STORET-531141205,,as N,Nitrogen,Total,.28,mg/L,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,4500-N-C,APHA,4500 N C ~ Persufate Method for Total Nitrogen,,,,,,,,,,,2016-04-11T12:24:42,STORET
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-2748457.1,Sample-Routine,Water,Surface Water,2015-08-24,11:00:00,EST,2015-08-24,11:00:00,EST,,.3,m,,,,,,000002.RB,Ambient Water Quality Monitoring QAPP and SOP,DEQ,21VASWCB-3-RAP088.21,Just US of clearing at park boundary,,,,,38.4871000000,-78.4067000000,000002,21VASWCB,Ambient Water Quality Monitoring QAPP and SOP,,Water Sampler (Other),STORET-531141207,,,Total suspended solids,Non-Filterable (Particle),4,mg/L,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,I3765,USDOI/USGS,Residue by Evaporation and Gravimetric,,https://www.nemi.gov/methods/method_summary/5495/,,,,,,,,,2016-04-11T12:24:42,STORET
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-2748457.FDTREC,Field Msr/Obs,Water,,2015-08-24,11:00:00,EST,2015-08-24,11:00:00,EST,,.3,m,,,,,,000002.RB,Ambient Water Quality Monitoring QAPP and SOP,DEQ,21VASWCB-3-RAP088.21,Just US of clearing at park boundary,,,,,38.4871000000,-78.4067000000,,,,,,STORET-531141835,,,"Temperature, water",Total,16.86,deg C,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,2550,APHA,Temperature of Water by Thermometer,,,,,,,,,,,2016-04-11T12:25:31,STORET
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-2961967.FDTREC,Field Msr/Obs,Water,,2015-11-02,10:20:00,EST,2015-11-02,10:20:00,EST,,.3,m,,,,,,000002.RB,Ambient Water Quality Monitoring QAPP and SOP,DEQ,21VASWCB-1BNKW001.97,off Rt.607 below Harris Cove Trib.,,,,,38.4833000000,-78.5161000000,,,,,,STORET-853753204,,,pH,Total,8.08,None,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,4500-H+B,APHA,"4500 H+B ~ pH in Water by Potentiometry, pH Value in Water by Potentiometry Using a Standard Hydrogen Electrode",,https://www.nemi.gov/methods/method_summary/4707/,,,,,,,,,2020-08-03T09:06:02,STORET
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-2748457.2,Sample-Routine,Water,Surface Water,2015-08-24,11:00:00,EST,2015-08-24,11:00:00,EST,,.3,m,,,,,,000002.RB,Ambient Water Quality Monitoring QAPP and SOP,DEQ,21VASWCB-3-RAP088.21,Just US of clearing at park boundary,,,,,38.4871000000,-78.4067000000,000002,21VASWCB,Ambient Water Quality Monitoring QAPP and SOP,,Water Sampler (Other),STORET-531141215,,as P,Phosphorus,Total,.03,mg/L,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,365.4,USEPA,Total Phosphorus After Block Digestion,,https://www.nemi.gov/methods/method_summary/5313/,,,,,,,,,2016-04-11T12:24:43,STORET
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-2733733.3,Sample-Routine,Water,Surface Water,2015-04-23,13:45:00,EST,2015-04-23,13:45:00,EST,,.3,m,,,,,,000002.RB,Ambient Water Quality Monitoring QAPP and SOP,DEQ,21VASWCB-3-RAP088.21,Just US of clearing at park boundary,,,,,38.4871000000,-78.4067000000,000002,21VASWCB,Ambient Water Quality Monitoring QAPP and SOP,,Water Sampler (Other),STORET-461484363,,,"Hardness, Ca, Mg",Total,26,mg/L,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,2340C,APHA_SM20ED,2340 C ~ EDTA Titrimetric Method (Hardness),,,,,,,,,,,2015-08-21T10:34:20,STORET
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-2733733.1,Sample-Routine,Water,Surface Water,2015-04-23,13:45:00,EST,2015-04-23,13:45:00,EST,,.3,m,,,,,,000002.RB,Ambient Water Quality Monitoring QAPP and SOP,DEQ,21VASWCB-3-RAP088.21,Just US of clearing at park boundary,,,,,38.4871000000,-78.4067000000,000002,21VASWCB,Ambient Water Quality Monitoring QAPP and SOP,,Water Sampler (Other),STORET-461484360,,,Total suspended solids,Non-Filterable (Particle),2,mg/L,,Accepted,,Actual,,,,,,,,,,Analyte detected above the MDL but below the method quantification limit.,,,,,,,,,,I3765,USDOI/USGS,Residue by Evaporation and Gravimetric,,https://www.nemi.gov/methods/method_summary/5495/,,,,,,,,,2015-08-21T10:34:20,STORET
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-2733733.2,Sample-Routine,Water,Surface Water,2015-04-23,13:45:00,EST,2015-04-23,13:45:00,EST,,.3,m,,,,,,000002.RB,Ambient Water Quality Monitoring QAPP and SOP,DEQ,21VASWCB-3-RAP088.21,Just US of clearing at park boundary,,,,,38.4871000000,-78.4067000000,000002,21VASWCB,Ambient Water Quality Monitoring QAPP and SOP,,Water Sampler (Other),STORET-461484362,,as P,Phosphorus,Total,.02,mg/L,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,365.4,USEPA,Total Phosphorus After Block Digestion,,https://www.nemi.gov/methods/method_summary/5313/,,,,,,,,,2015-08-21T10:34:20,STORET
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-2961967.FDTREC,Field Msr/Obs,Water,,2015-11-02,10:20:00,EST,2015-11-02,10:20:00,EST,,.3,m,,,,,,000002.RB,Ambient Water Quality Monitoring QAPP and SOP,DEQ,21VASWCB-1BNKW001.97,off Rt.607 below Harris Cove Trib.,,,,,38.4833000000,-78.5161000000,,,,,,STORET-853753202,,,Specific conductance,Total,66,uS/cm,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,120.1,USEPA,Conductance,,https://www.nemi.gov/methods/method_summary/5210/,,,,,,,,,2020-08-03T09:06:02,STORET
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-2733733.1,Sample-Routine,Water,Surface Water,2015-04-23,13:45:00,EST,2015-04-23,13:45:00,EST,,.3,m,,,,,,000002.RB,Ambient Water Quality Monitoring QAPP and SOP,DEQ,21VASWCB-3-RAP088.21,Just US of clearing at park boundary,,,,,38.4871000000,-78.4067000000,000002,21VASWCB,Ambient Water Quality Monitoring QAPP and SOP,,Water Sampler (Other),STORET-461484357,,,Turbidity,Total,1.39,NTU,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,2130-B,APHA,2130 B ~ Nephelometric Method,,https://www.nemi.gov/methods/method_summary/9645/,,,,,,,,,2015-08-21T10:34:20,STORET
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-2733733.FDTREC,Field Msr/Obs,Water,,2015-04-23,13:45:00,EST,2015-04-23,13:45:00,EST,,.3,m,,,,,,000002.RB,Ambient Water Quality Monitoring QAPP and SOP,DEQ,21VASWCB-3-RAP088.21,Just US of clearing at park boundary,,,,,38.4871000000,-78.4067000000,,,,,,STORET-461484366,,,Specific conductance,Total,19,uS/cm,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,120.1,USEPA,Conductance,,https://www.nemi.gov/methods/method_summary/5210/,,,,,,,,,2015-08-21T10:34:20,STORET
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-2642127.FDTREC,Field Msr/Obs,Water,,2011-11-02,11:30:00,EST,2011-11-02,11:30:00,EST,,.3,m,,,,,,000002.RB,Ambient Water Quality Monitoring QAPP and SOP,DEQ,21VASWCB-1BNKW001.97,off Rt.607 below Harris Cove Trib.,,,,,38.4833000000,-78.5161000000,,,,,,STORET-457122327,,,Specific conductance,Total,380,uS/cm,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,120.1,USEPA,Conductance,,https://www.nemi.gov/methods/method_summary/5210/,,,,,,,,,2015-08-13T18:13:53,STORET
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-2642127.FDTREC,Field Msr/Obs,Water,,2011-11-02,11:30:00,EST,2011-11-02,11:30:00,EST,,.3,m,,,,,,000002.RB,Ambient Water Quality Monitoring QAPP and SOP,DEQ,21VASWCB-1BNKW001.97,off Rt.607 below Harris Cove Trib.,,,,,38.4833000000,-78.5161000000,,,,,,STORET-457122328,,,Dissolved oxygen (DO),Dissolved,10.9,mg/L,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,2500-O G,21VASWCB,Oxygen by Membrane Electrode Method Standard Methods 20 ed,,,,,,,,,,,2015-08-13T18:13:53,STORET
21VASWCB,VIRGINIA DEPARTMENT OF ENVIRONMENTAL QUALITY,21VASWCB-2642127.FDTREC,Field Msr/Obs,Water,,2011-11-02,11:30:00,EST,2011-11-02,11:30:00,EST,,.3,m,,,,,,000002.RB,Ambient Water Quality Monitoring QAPP and SOP,DEQ,21VASWCB-1BNKW001.97,off Rt.607 below Harris Cove Trib.,,,,,38.4833000000,-78.5161000000,,,,,,STORET-457122326,,,"Temperature, water",Total,12.4,deg C,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,2550,APHA,Temperature of Water by Thermometer,,,,,,,,,,,2015-08-13T18:13:53,STORET
